SNP,LD050_ID,PPI,DRUG,chromosome,piQTL_peak,piQTL_left,piQTL_right,piQTL_EFFECTSIZE,piQTL_pvalue,piQTL_FDR,piQTL_locus_id,piQTL_locus_gene,piQTL_locus_description,cis_trans
10419,LD050_2139,ALO1_UIP4,noDrug,15,426624,426624,426624,-0.785704956,4.266275147,0.015606706,YOR051C,ETT1,"""Nuclear protein that inhibits replication of Brome mosaic virus; S. cerevisiae is a model system for studying replication of positive-strand RNA viruses in their natural hosts; deletion increases stop codon readthrough""",trans
10419,LD050_2139,DHH1_LSM3,Fluconazole,15,426624,426624,426624,-0.692679882,3.710611831,0.047156685,YOR051C,ETT1,"""Nuclear protein that inhibits replication of Brome mosaic virus; S. cerevisiae is a model system for studying replication of positive-strand RNA viruses in their natural hosts; deletion increases stop codon readthrough""",trans
10419,LD050_2139,ERG11_ACF2,5-FC,15,426624,426624,426624,-0.657961996,3.911144684,0.03196078,YOR051C,ETT1,"""Nuclear protein that inhibits replication of Brome mosaic virus; S. cerevisiae is a model system for studying replication of positive-strand RNA viruses in their natural hosts; deletion increases stop codon readthrough""",trans
10419,LD050_2139,ERG11_ACF2,Metformin,15,426624,426624,426624,-0.628382061,4.158890529,0.01947847,YOR051C,ETT1,"""Nuclear protein that inhibits replication of Brome mosaic virus; S. cerevisiae is a model system for studying replication of positive-strand RNA viruses in their natural hosts; deletion increases stop codon readthrough""",trans
10419,LD050_2139,HNM1_ERG11,5-FC,15,426624,426624,426624,-0.755846436,3.999185928,0.026811688,YOR051C,ETT1,"""Nuclear protein that inhibits replication of Brome mosaic virus; S. cerevisiae is a model system for studying replication of positive-strand RNA viruses in their natural hosts; deletion increases stop codon readthrough""",trans
10419,LD050_2139,PLM2_HNM1,Trifluoperazine,15,426624,426624,426624,-0.593394759,3.712148763,0.047017523,YOR051C,ETT1,"""Nuclear protein that inhibits replication of Brome mosaic virus; S. cerevisiae is a model system for studying replication of positive-strand RNA viruses in their natural hosts; deletion increases stop codon readthrough""",trans
10419,LD050_2139,SSH1_ORM2,5-FC,15,426624,426624,426624,-0.776700597,4.195865304,0.018039238,YOR051C,ETT1,"""Nuclear protein that inhibits replication of Brome mosaic virus; S. cerevisiae is a model system for studying replication of positive-strand RNA viruses in their natural hosts; deletion increases stop codon readthrough""",trans
10419,LD050_2139,SSH1_ORM2,Metformin,15,426624,426624,426624,-0.560231464,3.993801891,0.027102172,YOR051C,ETT1,"""Nuclear protein that inhibits replication of Brome mosaic virus; S. cerevisiae is a model system for studying replication of positive-strand RNA viruses in their natural hosts; deletion increases stop codon readthrough""",trans
10419,LD050_2139,SSH1_ORM2,Trifluoperazine,15,426624,426624,426624,-0.712600138,4.129717432,0.020665672,YOR051C,ETT1,"""Nuclear protein that inhibits replication of Brome mosaic virus; S. cerevisiae is a model system for studying replication of positive-strand RNA viruses in their natural hosts; deletion increases stop codon readthrough""",trans
10419,LD050_2139,SSH1_ORM2,noDrug,15,426624,426624,426624,-0.790892148,4.6147092,0.007436837,YOR051C,ETT1,"""Nuclear protein that inhibits replication of Brome mosaic virus; S. cerevisiae is a model system for studying replication of positive-strand RNA viruses in their natural hosts; deletion increases stop codon readthrough""",trans
10419,LD050_2139,SSH1_PIS1,Trifluoperazine,15,426624,426624,426624,-0.687810024,3.798061331,0.039919674,YOR051C,ETT1,"""Nuclear protein that inhibits replication of Brome mosaic virus; S. cerevisiae is a model system for studying replication of positive-strand RNA viruses in their natural hosts; deletion increases stop codon readthrough""",trans
10419,LD050_2139,SSH1_PIS1,noDrug,15,426624,426624,426624,-0.703476696,3.78421061,0.04100421,YOR051C,ETT1,"""Nuclear protein that inhibits replication of Brome mosaic virus; S. cerevisiae is a model system for studying replication of positive-strand RNA viruses in their natural hosts; deletion increases stop codon readthrough""",trans
10419,LD050_2139,TPO1_TPO2,5-FC,15,426624,426624,426624,-0.570956522,3.796483194,0.040040816,YOR051C,ETT1,"""Nuclear protein that inhibits replication of Brome mosaic virus; S. cerevisiae is a model system for studying replication of positive-strand RNA viruses in their natural hosts; deletion increases stop codon readthrough""",trans
10420,LD050_2140,ALO1_UIP4,noDrug,15,427668,427668,427668,-0.621118471,3.878464253,0.034102047,YOR052C,TMC1,"""AN1-type zinc finger protein ; effector of proteotoxic stress response; stress-inducible transcriptional target of Rpn4p; induced by nitrogen limitation ; weak acid ; misfolded proteins; short-lived protein ; degraded by proteasome; may protect cells from trivalent metalloid induced proteotoxicity; contains PACE promoter element; ortholog of human AIRAP ; which stimulates proteasome activity in response to arsenic; protein abundance increases under DNA replication stress""",trans
10420,LD050_2140,MID2_WSC2,Metformin,15,427668,427668,427668,-0.503150408,3.701573092,0.047986688,YOR052C,TMC1,"""AN1-type zinc finger protein ; effector of proteotoxic stress response; stress-inducible transcriptional target of Rpn4p; induced by nitrogen limitation ; weak acid ; misfolded proteins; short-lived protein ; degraded by proteasome; may protect cells from trivalent metalloid induced proteotoxicity; contains PACE promoter element; ortholog of human AIRAP ; which stimulates proteasome activity in response to arsenic; protein abundance increases under DNA replication stress""",trans
10420,LD050_2140,SSH1_ORM2,noDrug,15,427668,427668,427668,-0.630660578,4.257172046,0.015900504,YOR052C,TMC1,"""AN1-type zinc finger protein ; effector of proteotoxic stress response; stress-inducible transcriptional target of Rpn4p; induced by nitrogen limitation ; weak acid ; misfolded proteins; short-lived protein ; degraded by proteasome; may protect cells from trivalent metalloid induced proteotoxicity; contains PACE promoter element; ortholog of human AIRAP ; which stimulates proteasome activity in response to arsenic; protein abundance increases under DNA replication stress""",trans
10429,LD050_2143,ADE17_HYR1,Trifluoperazine,15,442681,430047,447362,-0.647083158,5.958390998,0.000393575,YOR061W,CKA2,"""Alpha' catalytic subunit of casein kinase 2 (CK2); CK2 is a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2 ; comprised of CKA1 ; CKA2 ; CKB1 and CKB2 ; has many substrates including transcription factors and all RNA polymerases; protein abundance increases in response to DNA replication stress; regulates Fkh1p-mediated donor preference during mating-type switching""",trans
10429,LD050_2143,ADE17_HYR1,noDrug,15,442681,430047,447362,-0.713615817,6.255400507,0.000203786,YOR061W,CKA2,"""Alpha' catalytic subunit of casein kinase 2 (CK2); CK2 is a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2 ; comprised of CKA1 ; CKA2 ; CKB1 and CKB2 ; has many substrates including transcription factors and all RNA polymerases; protein abundance increases in response to DNA replication stress; regulates Fkh1p-mediated donor preference during mating-type switching""",trans
10429,LD050_2143,ADE17_PGM2,Trifluoperazine,15,442681,430047,447362,-0.551184622,3.905807148,0.032308712,YOR061W,CKA2,"""Alpha' catalytic subunit of casein kinase 2 (CK2); CK2 is a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2 ; comprised of CKA1 ; CKA2 ; CKB1 and CKB2 ; has many substrates including transcription factors and all RNA polymerases; protein abundance increases in response to DNA replication stress; regulates Fkh1p-mediated donor preference during mating-type switching""",trans
10429,LD050_2143,ALO1_ADE17,5-FC,15,442681,430047,447362,-0.984057156,7.822407663,6.45e-06,YOR061W,CKA2,"""Alpha' catalytic subunit of casein kinase 2 (CK2); CK2 is a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2 ; comprised of CKA1 ; CKA2 ; CKB1 and CKB2 ; has many substrates including transcription factors and all RNA polymerases; protein abundance increases in response to DNA replication stress; regulates Fkh1p-mediated donor preference during mating-type switching""",trans
10429,LD050_2143,ALO1_UIP4,Fluconazole,15,442681,430047,447362,-0.833579669,6.854825903,5.43e-05,YOR061W,CKA2,"""Alpha' catalytic subunit of casein kinase 2 (CK2); CK2 is a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2 ; comprised of CKA1 ; CKA2 ; CKB1 and CKB2 ; has many substrates including transcription factors and all RNA polymerases; protein abundance increases in response to DNA replication stress; regulates Fkh1p-mediated donor preference during mating-type switching""",trans
10429,LD050_2143,ERV25_RBD2,5-FC,15,442681,430047,447362,-0.649741772,4.265257516,0.015639751,YOR061W,CKA2,"""Alpha' catalytic subunit of casein kinase 2 (CK2); CK2 is a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2 ; comprised of CKA1 ; CKA2 ; CKB1 and CKB2 ; has many substrates including transcription factors and all RNA polymerases; protein abundance increases in response to DNA replication stress; regulates Fkh1p-mediated donor preference during mating-type switching""",trans
10429,LD050_2143,ERV25_RBD2,Metformin,15,442681,430047,447362,-0.602729842,4.735428303,0.005738377,YOR061W,CKA2,"""Alpha' catalytic subunit of casein kinase 2 (CK2); CK2 is a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2 ; comprised of CKA1 ; CKA2 ; CKB1 and CKB2 ; has many substrates including transcription factors and all RNA polymerases; protein abundance increases in response to DNA replication stress; regulates Fkh1p-mediated donor preference during mating-type switching""",trans
10430,LD050_2143,GTR1_SLM4,Fluconazole,15,443566,430047,447362,-0.560462348,5.056774105,0.002855874,YOR062C,YOR062C,"""Protein of unknown function; similar to Reg1p; expression regulated by glucose and Rgt1p; GFP-fusion protein is induced in response to the DNA-damaging agent MMS; YOR062C has a paralog ; YKR075C ; that arose from the whole genome duplication""",trans
10429,LD050_2143,HNM1_RBD2,Trifluoperazine,15,442681,430047,447362,-0.516418649,3.700259075,0.048116558,YOR061W,CKA2,"""Alpha' catalytic subunit of casein kinase 2 (CK2); CK2 is a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2 ; comprised of CKA1 ; CKA2 ; CKB1 and CKB2 ; has many substrates including transcription factors and all RNA polymerases; protein abundance increases in response to DNA replication stress; regulates Fkh1p-mediated donor preference during mating-type switching""",trans
10438,LD050_2147,ALO1_HYR1,5-FC,15,448815,448815,448831,-0.939086382,4.402744585,0.011694102,YOR065W,CYT1,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",trans
10438,LD050_2147,ALO1_HYR1,noDrug,15,448815,448815,448831,-0.912223589,3.933102162,0.030606928,YOR065W,CYT1,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",trans
10438,LD050_2147,ALO1_UIP4,5-FC,15,448815,448815,448831,-1.053650252,3.946624684,0.029802536,YOR065W,CYT1,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",trans
10438,LD050_2147,ALO1_UIP4,Metformin,15,448815,448815,448831,-0.871119858,4.419736035,0.01128111,YOR065W,CYT1,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",trans
10438,LD050_2147,ALO1_UIP4,Trifluoperazine,15,448815,448815,448831,-1.108831864,5.252005609,0.001863212,YOR065W,CYT1,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",trans
10438,LD050_2147,ALO1_UIP4,noDrug,15,448815,448815,448831,-1.016240868,3.951344523,0.029534562,YOR065W,CYT1,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",trans
10438,LD050_2147,DHH1_LSM3,5-FC,15,448815,448815,448831,-0.824845591,3.84158764,0.036663874,YOR065W,CYT1,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",trans
10438,LD050_2147,ERG11_ACF2,5-FC,15,448815,448815,448831,-0.940397843,4.329008837,0.013680578,YOR065W,CYT1,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",trans
10438,LD050_2147,ERG11_ACF2,Metformin,15,448815,448815,448831,-0.921855552,4.829510432,0.004684058,YOR065W,CYT1,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",trans
10438,LD050_2147,ERG11_ACF2,Trifluoperazine,15,448815,448815,448831,-0.922678095,4.657070866,0.006795822,YOR065W,CYT1,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",trans
10438,LD050_2147,ERG11_ACF2,noDrug,15,448815,448815,448831,-0.894086526,4.214297145,0.017375248,YOR065W,CYT1,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",trans
10438,LD050_2147,ERG11_ERG5,Trifluoperazine,15,448815,448815,448831,-0.493444927,4.815452152,0.004827538,YOR065W,CYT1,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",trans
10438,LD050_2147,ERG11_HYR1,Trifluoperazine,15,448815,448815,448831,-0.542460351,3.682084079,0.049809484,YOR065W,CYT1,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",trans
10438,LD050_2147,ERG11_HYR1,noDrug,15,448815,448815,448831,-0.687680581,5.28960073,0.001716043,YOR065W,CYT1,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",trans
10438,LD050_2147,ERG11_MID2,5-FC,15,448815,448815,448831,-0.73615625,4.20874734,0.017574616,YOR065W,CYT1,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",trans
10438,LD050_2147,ERG11_MID2,Trifluoperazine,15,448815,448815,448831,-0.844600009,4.392124372,0.011961829,YOR065W,CYT1,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",trans
10438,LD050_2147,ERG11_ORM2,Trifluoperazine,15,448815,448815,448831,-0.774645212,4.179554221,0.018660337,YOR065W,CYT1,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",trans
