iteration,overlap_pqtl,overlap_eqtl,overlap_both
7869,20,28,7
7870,32,26,9
7871,21,33,7
7872,25,26,7
7873,31,36,8
7874,23,33,9
7875,22,24,5
7876,23,25,6
7877,26,18,7
7878,30,27,8
7879,28,26,7
7880,21,28,6
7881,22,33,7
7882,30,25,8
7883,29,25,3
7884,10,28,1
7885,27,23,6
7886,24,27,5
7887,28,24,7
7888,16,31,4
7889,29,28,9
7890,23,27,6
7891,18,29,5
7892,24,37,7
7893,27,29,6
7894,31,35,11
7895,25,30,5
7896,30,33,6
7897,35,27,11
7898,20,35,6
7899,27,32,7
7900,19,26,1
7901,29,26,8
7902,27,26,7
7903,30,32,11
7904,22,33,7
7905,23,28,4
7906,28,28,5
7907,24,21,5
7908,22,15,2
7909,26,24,6
7910,28,26,9
7911,26,24,6
7912,28,30,4
7913,28,20,1
7914,26,33,9
7915,22,20,4
7916,26,30,6
7917,29,30,6
7918,28,33,8
7919,33,27,8
7920,28,22,4
7921,18,25,3
7922,22,24,6
7923,25,24,7
7924,31,26,6
7925,22,25,8
7926,27,32,12
7927,23,32,9
7928,32,26,7
7929,20,29,6
7930,28,30,5
7931,29,26,7
7932,28,24,6
7933,28,26,7
7934,23,28,10
7935,25,32,7
7936,17,24,6
7937,27,28,11
7938,35,28,6
7939,19,26,4
7940,30,18,4
7941,21,30,6
7942,28,34,12
7943,20,26,5
7944,25,27,9
7945,18,23,2
7946,21,32,8
7947,26,31,9
7948,21,23,6
7949,23,19,2
7950,28,27,9
7951,21,31,5
7952,20,24,5
7953,15,30,6
7954,32,23,10
7955,24,27,6
7956,26,31,5
7957,29,35,11
7958,25,27,6
7959,22,29,5
7960,20,23,5
7961,28,33,8
7962,19,35,5
7963,27,25,3
7964,27,25,7
7965,24,26,9
7966,25,15,6
7967,21,30,5
7968,23,27,4
7969,28,27,5
7970,27,35,9
7971,28,25,7
7972,34,24,6
7973,32,32,7
7974,19,30,6
7975,27,26,8
7976,24,29,9
7977,21,25,6
7978,22,27,5
7979,27,25,5
7980,22,28,5
7981,19,26,6
7982,28,28,6
7983,29,21,6
7984,23,27,3
7985,26,32,12
7986,26,27,5
7987,23,27,6
7988,28,20,3
7989,27,26,9
7990,23,27,5
7991,22,31,4
7992,22,31,6
7993,31,34,7
7994,26,31,7
7995,25,19,3
7996,29,26,5
7997,23,31,8
7998,26,23,3
7999,26,27,8
8000,25,33,4
8001,29,30,7
8002,28,28,4
8003,23,31,5
8004,29,27,6
8005,26,34,8
8006,21,20,3
8007,25,29,6
8008,17,35,4
8009,15,33,2
8010,28,27,6
8011,27,27,6
8012,31,28,5
8013,21,31,6
8014,24,23,5
8015,27,32,7
8016,19,27,7
8017,23,32,8
8018,21,35,7
8019,27,28,6
8020,24,25,4
8021,34,29,11
8022,22,36,7
8023,21,33,8
8024,30,28,8
8025,24,27,8
8026,23,22,2
8027,21,21,5
8028,30,24,8
8029,26,23,7
8030,31,28,8
8031,23,26,4
8032,23,35,8
8033,25,22,3
8034,24,25,7
8035,30,31,4
8036,38,26,7
8037,31,26,7
8038,20,28,3
8039,23,38,7
8040,24,15,3
8041,25,27,6
8042,21,26,3
8043,30,22,4
8044,23,26,6
8045,27,30,6
8046,31,28,5
8047,21,27,5
8048,22,36,7
8049,29,27,8
8050,32,33,7
8051,29,27,8
8052,30,27,4
8053,32,37,12
8054,31,31,9
8055,22,25,5
8056,30,25,10
8057,30,30,8
8058,19,33,9
8059,23,19,3
8060,29,28,7
8061,18,24,3
8062,26,37,6
8063,19,24,5
8064,23,26,4
8065,14,33,7
8066,23,29,9
8067,27,29,3
8068,29,33,10
8069,18,28,5
8070,29,37,8
8071,28,23,8
8072,30,33,7
8073,30,33,11
8074,28,33,11
8075,27,21,9
8076,20,21,4
8077,22,29,4
8078,34,30,6
8079,31,30,6
8080,19,26,5
8081,24,18,2
8082,25,26,7
8083,16,24,3
8084,25,30,5
8085,23,30,5
8086,23,26,5
8087,23,27,5
8088,35,28,11
8089,27,30,8
8090,24,35,7
8091,27,22,8
8092,26,32,7
8093,21,31,7
8094,35,34,9
8095,23,24,3
8096,27,29,5
8097,22,29,9
8098,15,28,4
8099,27,29,8
8100,33,18,4
8101,20,24,2
8102,33,27,12
8103,28,27,7
8104,24,23,4
8105,25,26,5
8106,25,35,9
8107,25,24,5
8108,29,20,6
8109,24,23,3
8110,26,25,9
8111,22,28,4
8112,20,28,7
8113,33,29,11
8114,20,28,2
8115,25,20,4
8116,17,30,2
8117,32,23,8
8118,20,25,4
8119,24,25,6
8120,23,26,6
8121,17,25,3
8122,29,19,7
8123,24,26,4
8124,21,30,6
8125,27,21,5
8126,19,30,7
8127,17,28,5
8128,24,21,6
8129,22,30,8
8130,24,35,10
8131,25,25,8
8132,28,27,3
8133,30,22,5
8134,26,31,4
8135,21,33,9
8136,30,32,5
8137,25,36,7
8138,26,27,10
8139,28,29,8
8140,22,32,7
8141,18,38,6
8142,24,29,9
8143,21,30,8
8144,12,26,2
8145,22,29,5
8146,23,28,4
8147,25,35,8
8148,22,28,7
8149,23,31,4
8150,27,28,8
8151,27,24,6
8152,28,28,9
8153,26,26,5
8154,22,20,4
8155,29,23,6
8156,30,27,10
8157,17,23,5
8158,19,33,7
8159,14,33,0
8160,27,26,8
8161,25,26,4
8162,26,27,6
8163,30,26,7
8164,26,35,7
8165,24,24,6
8166,25,28,6
8167,27,24,7
8168,25,20,6
8169,18,27,4
8170,29,20,3
8171,19,31,3
8172,27,25,3
8173,27,27,6
8174,25,31,14
8175,27,23,3
8176,28,26,8
8177,19,30,5
8178,29,33,8
8179,19,37,5
8180,26,31,8
8181,24,34,7
8182,21,28,7
8183,18,25,6
8184,26,27,6
8185,20,30,4
8186,25,24,5
8187,31,26,9
8188,26,24,4
8189,18,31,4
8190,31,28,9
8191,27,29,9
8192,20,20,7
8193,24,35,7
8194,19,28,8
8195,29,24,7
8196,25,27,4
8197,31,27,8
8198,20,27,4
8199,25,21,7
8200,31,31,11
8201,28,34,11
8202,28,30,7
8203,22,23,3
8204,25,30,7
8205,21,28,6
8206,22,21,2
8207,23,33,4
8208,25,31,7
8209,19,32,6
8210,18,23,3
8211,22,28,6
8212,27,34,8
8213,25,26,5
8214,25,31,6
8215,27,30,5
8216,25,31,9
8217,18,20,1
8218,30,29,13
8219,29,14,4
8220,19,32,7
8221,21,26,3
8222,29,29,9
8223,25,29,10
8224,23,36,7
8225,26,23,3
8226,27,29,9
8227,20,34,4
8228,29,26,11
8229,24,33,7
8230,30,28,7
8231,23,34,11
8232,23,25,7
8233,20,23,5
8234,30,27,8
8235,23,30,4
8236,34,29,10
8237,23,29,5
8238,27,36,11
8239,31,26,8
8240,22,27,6
8241,23,27,7
8242,27,30,4
8243,21,44,7
8244,21,22,0
8245,21,29,5
8246,20,27,4
8247,29,20,3
8248,24,27,6
8249,21,26,6
8250,27,31,4
8251,23,28,6
8252,20,31,9
8253,23,29,4
8254,26,27,3
8255,22,29,3
8256,19,22,2
8257,25,25,4
8258,26,24,6
8259,32,30,5
8260,24,23,0
8261,29,21,5
8262,21,22,2
8263,30,37,14
8264,24,32,6
8265,20,25,4
8266,20,31,5
8267,31,26,5
8268,28,24,4
8269,19,26,4
8270,17,25,4
8271,27,26,7
8272,26,24,2
8273,24,25,4
8274,29,25,7
8275,18,33,3
8276,24,30,4
8277,20,39,7
8278,17,23,6
8279,24,29,7
8280,22,23,4
8281,22,33,3
8282,27,27,4
8283,24,27,5
8284,24,15,5
8285,26,22,3
8286,27,27,4
8287,30,22,3
8288,30,31,12
8289,22,27,4
8290,23,16,3
8291,22,21,4
8292,22,29,4
8293,24,29,6
8294,31,23,9
8295,24,26,7
8296,24,26,5
8297,20,26,4
8298,23,21,6
8299,26,25,3
8300,15,34,7
8301,21,29,4
8302,24,26,5
8303,30,31,6
8304,26,29,6
8305,19,29,6
8306,22,32,7
8307,24,32,5
8308,27,31,9
8309,22,26,3
8310,26,35,8
8311,19,23,5
8312,23,29,7
8313,22,29,5
8314,35,29,7
8315,26,29,8
8316,29,25,6
8317,26,28,6
8318,24,28,6
8319,20,33,8
8320,19,28,8
8321,25,34,8
8322,19,27,5
8323,27,30,8
8324,20,33,8
8325,31,29,8
8326,22,34,10
8327,30,30,8
8328,26,27,4
8329,23,26,5
8330,25,31,9
8331,23,13,2
8332,22,21,5
8333,22,34,8
8334,27,34,13
8335,26,31,4
8336,23,27,6
8337,24,30,9
8338,18,25,3
8339,32,27,10
8340,30,30,9
8341,18,20,3
8342,22,32,5
8343,23,34,10
8344,30,30,10
8345,24,31,10
8346,20,23,4
8347,26,26,5
8348,24,25,5
8349,25,20,8
8350,22,17,3
8351,21,14,4
8352,21,35,4
8353,42,37,13
8354,34,30,8
8355,29,23,6
8356,35,23,7
8357,17,26,3
8358,25,23,3
8359,30,27,12
8360,24,26,6
8361,20,28,6
8362,22,28,5
8363,27,36,8
8364,22,26,5
8365,28,26,6
8366,24,25,8
8367,28,31,5
8368,21,22,4
8369,24,37,7
8370,31,21,4
8371,22,33,7
8372,25,21,7
8373,26,26,8
8374,27,37,10
8375,28,37,7
8376,19,26,6
8377,28,34,2
8378,22,30,5
8379,27,24,5
8380,22,33,7
8381,22,27,5
8382,28,23,3
8383,23,27,5
8384,28,26,6
8385,20,31,5
8386,36,33,11
8387,23,24,6
8388,23,25,3
8389,29,39,8
8390,28,26,6
8391,25,31,6
8392,21,27,5
8393,18,31,5
8394,28,33,8
8395,19,24,4
8396,27,41,13
8397,26,28,6
8398,21,22,4
8399,31,23,9
8400,29,37,15
8401,25,30,7
8402,19,30,4
8403,24,33,9
8404,22,20,2
8405,29,30,10
8406,23,27,3
8407,27,35,6
8408,25,28,8
8409,27,26,8
8410,29,30,11
8411,30,35,7
8412,25,33,12
8413,24,23,2
8414,22,26,4
8415,23,30,9
8416,24,34,6
8417,27,24,6
8418,23,27,6
8419,28,22,5
8420,24,32,10
8421,24,34,7
8422,20,31,8
8423,21,32,7
8424,22,31,9
8425,18,28,4
8426,20,30,6
8427,31,16,4
8428,24,28,9
8429,23,31,5
8430,29,29,6
8431,30,33,8
8432,26,29,7
8433,20,22,5
8434,28,28,6
8435,22,24,7
8436,28,29,7
8437,32,36,13
8438,27,37,7
8439,23,30,6
8440,21,26,5
8441,29,30,6
8442,23,29,9
8443,20,39,7
8444,24,28,6
8445,21,26,4
8446,23,23,3
8447,22,28,8
8448,30,27,9
8449,29,28,6
8450,34,24,12
8451,23,22,2
8452,23,31,8
8453,23,25,6
8454,22,29,6
8455,23,30,10
8456,25,26,8
8457,14,29,3
8458,20,27,7
8459,25,35,10
8460,24,26,4
8461,19,19,4
8462,22,30,5
8463,21,25,5
8464,28,30,8
8465,20,26,7
8466,24,29,9
8467,31,25,3
8468,22,31,6
8469,22,29,7
8470,31,29,7
8471,22,26,2
8472,22,39,11
8473,30,24,8
8474,26,35,12
8475,22,26,6
8476,33,27,10
8477,24,36,7
8478,27,32,12
8479,30,32,8
8480,28,28,5
8481,19,28,9
8482,27,28,6
8483,24,17,4
8484,30,26,7
8485,27,26,5
8486,21,26,5
8487,21,32,6
8488,30,30,7
8489,24,26,1
8490,28,21,7
8491,21,22,6
8492,19,18,2
8493,23,22,4
8494,24,28,6
8495,22,32,7
8496,32,21,6
8497,35,37,9
8498,22,30,6
8499,31,22,5
8500,29,27,5
8501,28,22,7
8502,34,26,9
8503,27,23,4
8504,29,19,4
8505,26,24,8
8506,23,28,6
8507,15,36,5
8508,30,26,6
8509,20,28,6
8510,31,29,8
8511,30,20,3
8512,27,32,7
8513,21,34,5
8514,23,28,5
8515,25,33,6
8516,32,30,8
8517,32,20,8
8518,22,30,6
8519,24,30,10
8520,13,31,4
8521,30,23,10
8522,21,26,4
8523,32,22,8
8524,18,25,2
8525,26,18,5
8526,25,30,6
8527,28,23,4
8528,19,32,6
8529,24,19,5
8530,26,35,7
8531,23,31,4
8532,22,26,7
8533,20,33,4
8534,24,36,7
8535,24,24,5
8536,28,30,11
8537,20,25,4
8538,23,30,5
8539,18,24,5
8540,27,26,4
8541,24,27,3
8542,16,33,4
8543,28,28,8
8544,28,26,4
8545,24,16,4
8546,28,27,5
8547,22,30,8
8548,25,26,10
8549,27,37,9
8550,18,31,2
8551,22,28,5
8552,20,33,7
8553,19,29,2
8554,23,24,5
8555,18,28,4
8556,20,28,5
8557,31,24,8
8558,24,19,6
8559,27,33,5
8560,29,29,6
8561,21,24,3
8562,24,28,6
8563,21,21,7
8564,33,28,9
8565,21,26,4
8566,28,19,6
8567,29,32,7
8568,28,24,5
8569,33,25,10
8570,23,25,7
8571,21,39,8
8572,23,27,6
8573,25,22,5
8574,25,27,7
8575,27,29,8
8576,31,26,10
8577,26,25,3
8578,23,22,8
8579,28,35,9
8580,24,29,6
8581,22,28,3
8582,16,23,4
8583,20,34,7
8584,24,30,5
8585,25,29,10
8586,17,25,4
8587,32,29,10
8588,27,26,5
8589,22,19,3
8590,31,27,12
8591,20,35,4
8592,21,26,6
8593,28,34,7
8594,32,31,7
8595,25,25,7
8596,23,36,7
8597,24,33,6
8598,23,37,7
8599,15,19,4
8600,15,38,5
8601,22,37,7
8602,27,29,7
8603,25,23,5
8604,26,25,6
8605,29,28,4
8606,26,25,6
8607,18,32,2
8608,24,31,5
8609,23,28,5
8610,22,34,8
8611,28,30,7
8612,25,25,6
8613,27,23,7
8614,27,27,8
8615,27,27,7
8616,32,23,7
8617,26,26,9
8618,22,27,6
8619,14,32,3
8620,21,19,3
8621,25,30,4
8622,12,26,3
8623,20,31,9
8624,23,29,5
8625,26,26,10
8626,24,24,8
8627,25,25,5
8628,23,27,3
8629,29,32,10
8630,21,31,6
8631,30,28,6
8632,17,27,2
8633,25,26,5
8634,26,32,8
8635,29,34,8
8636,26,33,10
8637,24,22,6
8638,22,27,6
8639,21,31,7
8640,24,35,6
8641,25,29,7
8642,21,29,8
8643,31,29,10
8644,33,27,6
8645,24,24,6
8646,19,30,3
8647,22,20,4
8648,19,37,4
8649,26,19,4
8650,27,25,4
8651,23,30,7
8652,27,30,5
8653,28,28,8
8654,21,29,3
8655,24,21,5
8656,27,25,6
8657,30,27,4
8658,26,26,3
8659,26,31,7
8660,33,27,9
8661,32,31,6
8662,25,30,9
8663,26,32,6
8664,24,24,2
8665,20,25,4
8666,24,32,6
8667,28,30,8
8668,21,22,3
8669,24,28,7
8670,22,29,3
8671,26,28,7
8672,23,30,9
8673,24,32,6
8674,28,32,6
8675,25,24,6
8676,21,27,5
8677,28,28,9
8678,28,24,7
8679,26,24,5
8680,30,29,8
8681,21,22,7
8682,31,30,10
8683,28,31,8
8684,25,32,7
8685,19,31,5
8686,32,25,11
8687,32,24,3
8688,25,25,7
8689,23,26,8
8690,22,32,5
8691,30,34,8
8692,30,28,7
8693,25,25,4
8694,29,24,8
8695,28,28,9
8696,27,28,11
8697,23,29,3
8698,16,15,1
8699,25,37,8
8700,20,33,5
8701,17,30,6
8702,35,28,11
8703,28,23,7
8704,22,29,9
8705,22,26,4
8706,24,31,5
8707,23,27,4
8708,24,31,8
8709,24,32,6
8710,19,31,5
8711,26,34,11
8712,32,29,8
8713,28,20,6
8714,20,38,9
8715,11,22,1
8716,19,24,5
8717,22,18,3
8718,30,24,7
8719,25,32,5
8720,21,23,7
8721,18,29,4
8722,19,24,5
8723,33,32,10
8724,21,28,3
8725,31,24,7
8726,28,27,6
8727,27,36,11
8728,24,35,4
8729,27,30,8
8730,25,26,8
8731,30,30,9
8732,25,21,4
8733,24,28,5
8734,20,26,7
8735,14,29,5
8736,23,34,8
8737,22,30,8
8738,21,25,7
8739,17,32,4
8740,22,21,6
8741,23,31,6
8742,19,23,3
8743,27,26,6
8744,22,38,9
8745,23,26,4
8746,22,24,5
8747,28,30,7
8748,25,28,5
8749,21,31,4
8750,20,29,6
8751,17,31,5
8752,16,27,6
8753,29,33,8
8754,19,30,8
8755,18,25,2
8756,21,31,4
8757,23,25,2
8758,24,35,8
8759,28,29,8
8760,21,27,5
8761,20,26,6
8762,20,26,5
8763,20,18,4
8764,26,32,7
8765,26,23,5
8766,22,23,4
8767,25,30,8
8768,26,23,1
8769,23,21,2
8770,22,24,5
8771,25,25,6
8772,29,32,10
8773,26,27,9
8774,25,26,6
8775,19,20,6
8776,23,32,5
8777,22,22,5
8778,24,24,8
8779,30,27,4
8780,23,22,5
8781,21,29,5
8782,26,22,6
8783,20,26,6
8784,27,34,7
8785,20,33,5
8786,22,27,7
8787,23,31,4
8788,25,31,5
8789,23,30,7
8790,24,25,7
8791,24,26,7
8792,23,33,10
8793,21,26,6
8794,26,26,8
8795,21,35,7
8796,20,27,3
8797,21,33,5
8798,22,25,8
8799,18,34,4
8800,31,28,5
8801,24,22,4
8802,25,37,9
8803,28,31,7
8804,26,29,7
8805,29,27,8
8806,27,26,7
8807,32,28,11
8808,25,22,6
8809,19,31,4
8810,25,28,7
8811,26,21,7
8812,27,28,7
8813,21,29,5
8814,28,31,6
8815,25,30,9
8816,31,28,8
8817,20,29,4
8818,25,30,9
8819,21,27,4
8820,25,33,9
8821,22,21,4
8822,32,29,10
8823,26,26,5
8824,29,27,6
8825,30,31,7
8826,31,24,6
8827,27,31,8
8828,20,24,6
8829,17,21,5
8830,21,29,6
8831,35,27,9
8832,21,23,5
8833,26,31,5
8834,25,25,5
8835,28,21,6
8836,24,23,6
8837,21,20,3
8838,29,23,8
8839,25,29,7
8840,27,30,5
8841,24,29,6
8842,21,27,8
8843,18,36,5
8844,25,31,10
8845,19,20,3
8846,29,27,8
8847,14,31,2
8848,18,22,4
8849,31,35,10
8850,35,26,11
8851,28,34,11
8852,18,30,6
8853,29,33,9
8854,25,18,6
8855,24,30,8
8856,19,27,3
8857,31,24,9
8858,31,22,8
8859,26,34,5
8860,12,25,3
8861,19,25,2
8862,23,34,6
8863,30,18,6
8864,17,29,5
8865,29,23,8
8866,24,26,10
8867,19,21,4
8868,26,20,3
8869,24,22,7
8870,23,23,5
8871,22,27,6
8872,35,26,11
8873,30,25,7
8874,24,33,4
8875,18,31,5
8876,25,27,5
8877,24,23,6
8878,23,13,1
8879,27,36,10
8880,29,30,6
8881,22,31,3
8882,24,26,5
8883,23,28,4
8884,26,33,11
8885,20,21,6
8886,21,26,5
8887,22,24,7
8888,23,22,4
8889,22,24,3
8890,22,29,4
8891,28,27,7
8892,20,29,4
8893,19,29,5
8894,23,27,3
8895,23,36,8
8896,35,26,8
8897,19,29,6
8898,25,33,10
8899,23,26,5
8900,27,22,7
8901,25,30,9
8902,27,30,8
8903,17,27,5
8904,25,25,5
8905,33,31,6
8906,30,32,12
8907,22,27,7
8908,23,29,7
8909,29,27,5
8910,26,31,9
8911,26,23,10
8912,21,31,8
8913,29,29,10
8914,27,26,8
8915,24,27,6
8916,12,19,0
8917,21,28,5
8918,20,30,4
8919,22,32,7
8920,17,27,3
8921,23,16,5
8922,30,29,8
8923,25,28,10
8924,23,27,1
8925,17,24,5
8926,29,19,3
8927,24,22,4
8928,24,24,5
8929,22,28,5
8930,24,28,2
8931,32,38,11
8932,29,17,6
8933,25,28,8
8934,29,29,10
8935,20,30,6
8936,22,37,13
8937,23,25,9
8938,25,23,8
8939,26,24,6
8940,25,34,8
8941,22,33,6
8942,25,20,4
8943,22,29,6
8944,38,35,12
8945,21,26,2
8946,19,23,1
8947,20,23,4
8948,34,33,12
8949,21,22,5
8950,18,26,4
8951,30,28,7
8952,25,33,8
8953,29,22,6
8954,19,34,8
8955,21,22,6
8956,30,30,10
8957,20,31,4
8958,20,34,6
8959,22,24,4
8960,23,25,5
8961,18,28,2
8962,26,31,7
8963,22,34,6
8964,21,29,4
8965,35,21,10
8966,20,24,4
8967,12,16,2
8968,25,26,8
8969,26,27,5
8970,28,30,11
8971,28,25,7
8972,24,30,7
8973,24,34,9
8974,21,29,4
8975,23,25,7
8976,20,31,5
8977,32,31,7
8978,25,28,4
8979,22,23,5
8980,33,36,10
8981,27,24,6
8982,17,35,6
8983,22,28,5
8984,20,27,4
8985,24,28,7
8986,30,23,9
8987,24,23,5
8988,19,24,5
8989,23,23,3
8990,18,22,4
8991,26,27,8
8992,29,21,6
8993,18,31,8
8994,26,30,7
8995,30,32,8
8996,26,27,9
8997,30,22,8
8998,31,28,6
8999,20,26,7
9000,19,27,6
9001,24,28,6
9002,22,30,9
9003,32,25,5
9004,26,32,9
9005,24,25,6
9006,25,22,5
9007,24,30,7
9008,28,27,9
9009,26,25,5
9010,23,26,5
9011,20,36,8
9012,28,19,7
9013,29,21,5
9014,24,26,3
9015,23,28,5
9016,23,23,4
9017,22,26,6
9018,28,28,6
9019,26,24,5
9020,28,25,9
9021,20,36,5
9022,24,24,8
9023,30,29,6
9024,29,37,7
9025,22,29,3
9026,22,24,5
9027,27,21,5
9028,25,32,6
9029,28,27,6
9030,20,28,2
9031,23,32,6
9032,24,30,2
9033,24,21,4
9034,16,26,5
9035,25,32,8
9036,26,25,5
9037,23,30,5
9038,20,30,5
9039,22,24,5
9040,22,25,8
9041,26,25,5
9042,28,26,9
9043,30,22,8
9044,22,22,5
9045,20,33,6
9046,25,29,9
9047,29,28,9
9048,20,30,8
9049,26,26,4
9050,21,30,6
9051,23,24,8
9052,26,27,7
9053,28,36,10
9054,23,24,7
9055,21,32,8
9056,21,26,4
9057,31,35,10
9058,23,30,9
9059,19,26,4
9060,24,31,10
9061,23,30,3
9062,22,25,5
9063,22,34,9
9064,21,33,9
9065,18,38,4
9066,25,28,5
9067,24,22,6
9068,35,31,10
9069,21,29,8
9070,26,31,10
9071,21,25,4
9072,26,28,6
9073,32,37,7
9074,22,36,8
9075,31,20,10
9076,23,29,4
9077,23,26,7
9078,26,29,8
9079,24,24,3
9080,32,26,8
9081,22,25,5
9082,29,28,9
9083,14,25,2
9084,24,20,3
9085,29,30,6
9086,23,25,5
9087,28,28,10
9088,17,30,7
9089,27,28,6
9090,24,28,8
9091,25,27,7
9092,29,22,4
9093,32,30,10
9094,25,32,6
9095,13,27,2
9096,27,26,6
9097,25,29,6
9098,24,29,6
9099,24,24,7
9100,21,32,9
9101,22,28,6
9102,23,31,4
9103,28,25,6
9104,29,23,9
9105,27,33,5
9106,24,22,3
9107,22,31,1
9108,23,23,5
9109,29,27,6
9110,23,19,7
9111,24,19,3
9112,16,36,5
9113,24,22,5
9114,23,26,8
9115,21,27,4
9116,25,30,7
9117,29,32,8
9118,25,30,9
9119,11,24,1
9120,25,25,5
9121,23,29,7
9122,18,29,5
9123,30,26,5
9124,34,22,7
9125,21,21,2
9126,19,25,5
9127,30,23,4
9128,24,24,3
9129,26,27,6
9130,21,28,8
9131,29,29,7
9132,23,24,7
9133,25,31,10
9134,24,18,1
9135,16,31,3
9136,27,19,2
9137,24,21,3
9138,24,27,6
9139,30,20,6
9140,28,24,5
9141,25,28,10
9142,29,27,6
9143,21,30,9
9144,17,23,1
9145,29,29,9
9146,31,29,9
9147,29,27,6
9148,26,17,6
9149,17,20,1
9150,27,31,7
9151,20,22,4
9152,26,36,6
9153,24,29,5
9154,14,23,3
9155,28,31,10
9156,22,27,6
9157,24,21,4
9158,29,30,7
9159,21,27,5
9160,24,31,8
9161,24,24,3
9162,21,24,7
9163,26,30,8
9164,25,21,7
9165,26,23,7
9166,18,35,8
9167,16,35,4
9168,26,24,7
9169,33,21,3
9170,25,28,8
9171,25,22,6
9172,24,30,8
9173,30,23,6
9174,26,24,6
9175,24,30,7
9176,19,22,9
9177,29,30,9
9178,30,34,8
9179,23,29,10
9180,15,27,6
9181,24,22,5
9182,23,19,3
9183,26,28,5
9184,27,27,6
9185,28,28,8
9186,29,29,3
9187,27,32,4
9188,24,26,4
9189,22,25,2
9190,32,26,6
9191,21,26,6
9192,21,36,5
9193,23,29,6
9194,29,30,9
9195,31,24,7
9196,22,25,7
9197,26,23,9
9198,23,34,6
9199,26,31,5
9200,25,34,9
9201,20,26,5
9202,24,26,7
9203,27,32,6
9204,31,20,4
9205,22,23,6
9206,31,27,7
9207,27,32,10
9208,23,24,5
9209,28,22,7
9210,28,25,10
9211,32,34,6
9212,16,21,7
9213,21,28,4
9214,25,26,4
9215,17,39,7
9216,23,31,6
9217,23,20,6
9218,24,27,7
9219,22,18,7
9220,26,32,11
9221,22,27,11
9222,22,25,4
9223,33,26,6
9224,28,24,5
9225,25,26,7
9226,28,24,5
9227,33,30,12
9228,21,28,5
9229,23,23,2
9230,18,31,9
9231,27,20,8
9232,15,20,4
9233,28,25,7
9234,19,32,4
9235,19,26,5
9236,31,28,7
9237,19,39,4
9238,25,25,4
9239,28,13,2
9240,19,22,4
9241,24,21,5
9242,18,19,5
9243,35,31,10
9244,32,25,4
9245,20,34,5
9246,25,25,5
9247,23,25,4
9248,28,27,8
9249,15,34,4
9250,24,27,3
9251,26,26,8
9252,24,25,6
9253,24,25,4
9254,32,24,8
9255,24,28,7
9256,21,21,4
9257,26,27,6
9258,22,22,7
9259,22,32,6
9260,21,24,7
9261,29,24,3
9262,24,27,6
9263,25,27,6
9264,24,34,7
9265,21,29,6
9266,30,27,11
9267,31,26,7
9268,24,26,7
9269,25,26,6
9270,20,37,6
9271,33,23,3
9272,34,39,12
9273,24,28,8
9274,15,24,4
9275,26,19,5
9276,25,30,6
9277,21,30,4
9278,26,22,6
9279,28,26,6
9280,22,35,5
9281,32,35,10
9282,26,27,7
9283,30,28,7
9284,21,30,4
9285,29,16,5
9286,27,27,9
9287,18,30,4
9288,24,21,8
9289,19,32,5
9290,19,31,5
9291,16,18,2
9292,29,36,11
9293,22,25,4
9294,21,27,5
9295,26,29,4
9296,26,32,8
9297,18,29,6
9298,22,26,4
9299,25,23,2
9300,32,25,6
9301,20,25,4
9302,25,21,5
9303,38,29,11
9304,29,29,8
9305,23,23,6
9306,23,31,4
9307,22,23,4
9308,16,29,4
9309,21,31,11
9310,19,21,1
9311,25,22,4
9312,20,25,5
9313,18,18,5
9314,26,25,3
9315,22,31,4
9316,20,22,5
9317,22,22,4
9318,25,24,7
9319,25,28,4
9320,22,29,2
9321,26,37,10
9322,20,26,4
9323,19,23,4
9324,22,18,4
9325,23,30,4
9326,26,28,3
9327,26,31,8
9328,34,25,8
9329,23,31,2
9330,22,33,6
9331,19,22,7
9332,16,24,4
9333,23,34,10
9334,30,29,9
9335,29,28,7
9336,18,33,5
9337,22,30,7
9338,27,25,6
9339,26,26,5
9340,18,20,5
9341,23,31,7
9342,27,36,11
9343,26,23,3
9344,29,34,8
9345,23,27,6
9346,24,28,6
9347,27,28,10
9348,21,30,5
9349,26,30,7
9350,24,31,8
9351,30,22,6
9352,20,22,4
9353,24,21,2
9354,19,21,3
9355,14,31,3
9356,29,32,8
9357,30,22,10
9358,23,24,6
9359,28,31,7
9360,25,30,7
9361,24,24,6
9362,28,34,8
9363,26,23,3
9364,24,33,6
9365,21,18,1
9366,27,22,3
9367,21,33,4
9368,20,29,6
9369,19,37,5
9370,34,27,7
9371,24,26,7
9372,33,23,5
9373,27,24,5
9374,26,30,11
9375,22,25,7
9376,22,30,5
9377,33,21,8
9378,22,33,9
9379,24,32,11
9380,24,30,10
9381,25,30,10
9382,26,30,8
9383,26,25,4
9384,27,27,6
9385,30,37,8
9386,24,26,8
9387,21,25,5
9388,27,27,7
9389,26,28,7
9390,18,29,6
9391,27,33,7
9392,23,21,3
9393,31,31,8
9394,20,23,7
9395,32,31,9
9396,22,19,3
9397,27,28,7
9398,22,20,1
9399,22,22,3
9400,17,32,3
9401,35,27,6
9402,18,27,4
9403,20,18,6
9404,29,26,4
9405,22,27,4
9406,24,30,7
9407,23,31,8
9408,24,30,5
9409,20,35,6
9410,27,25,8
9411,27,25,6
9412,23,35,12
9413,30,31,8
9414,24,20,6
9415,27,29,8
9416,26,17,5
9417,23,29,5
9418,28,26,6
9419,20,21,2
9420,25,33,5
