SNP	chromosome	pos	left_pos	right_pos
4125	7	336457	326640	345530
4126	7	336790	326640	345530
4127	7	336889	326640	345530
4128	7	337273	326640	347717
4129	7	338130	329449	347717
4130	7	340507	329449	347717
4131	7	340586	329449	347717
4132	7	341281	329449	347717
4133	7	341488	329449	351511
4134	7	344309	333120	351511
4135	7	345180	333120	351511
4136	7	345331	333120	351511
4137	7	345428	333120	351511
4138	7	345527	333120	351511
4139	7	345530	333120	351511
4140	7	347594	337273	351511
4141	7	347717	337273	351511
4142	7	348161	348161	348161
4143	7	351511	341488	356291
4144	7	354145	351511	362516
4145	7	355322	351511	367665
4146	7	356291	351511	367665
4147	7	356925	354145	367665
4148	7	359010	354145	373552
4149	7	359316	354145	367665
4150	7	360441	354145	374939
4151	7	361541	354145	374939
4152	7	361880	354145	374939
4153	7	362037	355322	372094
4154	7	362066	354145	373552
4155	7	362321	354145	376215
4156	7	362382	354145	376215
4157	7	362516	354145	376215
4158	7	365007	355322	376215
4159	7	366066	356291	379511
4160	7	366778	366778	366778
4161	7	366931	356291	379511
4162	7	367665	355322	379511
4163	7	368513	359010	379511
4164	7	370476	359010	379511
4165	7	370996	359010	379511
4166	7	371385	359010	379511
4167	7	371466	359010	379511
4168	7	372094	359010	379511
4169	7	373509	359010	379511
4170	7	373552	359010	379511
4171	7	374939	360441	379511
4172	7	376215	362321	379511
4173	7	377214	366066	379511
4174	7	377575	372094	379511
4175	7	377576	377576	377576
4176	7	377578	366931	379511
4177	7	377882	366066	379511
4178	7	378667	366066	379511
4179	7	379511	366066	379511
4180	7	388863	388863	388863
4181	7	389537	389537	394456
4182	7	389749	389537	394456
4183	7	390823	389537	394456
4184	7	392417	389537	394456
4185	7	394456	389537	397324
4186	7	394889	394889	394889
4187	7	395909	394456	399000
4188	7	397324	394456	412413
4189	7	397449	395909	412413
4190	7	397834	397834	397834
4191	7	398372	395909	412717
4192	7	399000	395909	413465
4193	7	399178	397324	414290
4194	7	400387	400387	408928
4195	7	400450	399178	412413
4196	7	400550	400550	400550
4197	7	407454	397324	418899
4198	7	408316	397324	418899
4199	7	408928	397324	418899
4200	7	409806	399000	414290
4201	7	409806	409806	409806
4202	7	409847	397324	424620
4203	7	409966	397324	424415
4204	7	411864	397324	425235
4205	7	412413	397324	425235
4206	7	412555	398372	425235
4207	7	412630	412630	412630
4208	7	412630	412630	412630
4209	7	412717	398372	425235
4210	7	413438	399178	425235
4211	7	413465	399000	425235
4212	7	413738	407454	425235
4213	7	413763	407454	425235
4214	7	414263	407454	425235
4215	7	414263	414263	414263
4216	7	414290	399178	426067
4217	7	414560	407454	426067
4218	7	415645	407454	426067
4219	7	416060	407454	426067
4220	7	416657	407454	426067
4221	7	416947	407454	426067
4222	7	417098	407454	426067
4223	7	417241	407454	426067
4224	7	417345	407454	426067
4225	7	418232	407454	426067
4226	7	418899	407454	426067
4227	7	421296	409847	427479
4228	7	423259	409966	427479
4229	7	423701	411864	427479
4230	7	424042	411864	427479
4231	7	424415	409847	427479
4232	7	424620	409847	427479
4233	7	424652	411864	427479
4234	7	424942	411864	427479
4235	7	425235	411864	427479
4236	7	426067	414290	427479
4237	7	427479	421296	430559
4238	7	428717	427479	436337
4239	7	430559	427479	438728
4240	7	432426	428717	438728
4241	7	433131	428717	438728
4242	7	433210	433210	433210
4243	7	433461	428717	438823
4244	7	433639	428717	438728
4245	7	433742	428717	438823
4246	7	433809	428717	438823
4247	7	433848	428717	438728
4248	7	433855	433855	433855
4249	7	433855	430559	438424
4250	7	433856	428717	438728
4251	7	434030	428717	438823
4252	7	434363	428717	438823
4253	7	434513	428717	438823
4254	7	434545	428717	438823
4255	7	434968	428717	438823
4256	7	435530	428717	438823
4257	7	435937	428717	438823
4258	7	436038	428717	438823
4259	7	436063	428717	438823
4260	7	436337	428717	438823
4261	7	437491	430559	440441
4262	7	437973	430559	438823
4263	7	438424	430559	446235
4264	7	438728	430559	440441
4265	7	438823	433461	438823
4266	7	440441	437491	440441
4267	7	442196	442196	442196
4268	7	443332	443332	443332
4269	7	446235	438424	449489
4270	7	449305	446235	449489
4271	7	449489	446235	449489
4272	7	454664	454664	458896
4273	7	455708	454664	460988
4274	7	455735	454664	460988
4275	7	458896	454664	471518
4276	7	458995	455708	471518
4277	7	459752	459752	459752
4278	7	460296	458896	472246
4279	7	460447	455708	472246
4280	7	460988	455708	472246
4281	7	461431	458896	472246
4282	7	462915	458896	472246
4283	7	465310	458896	472246
4284	7	465688	458896	472246
4285	7	467332	458896	472246
4286	7	467497	458896	472246
4287	7	467736	467736	467736
4288	7	469242	469242	469242
4289	7	469248	469248	469248
4290	7	469647	458896	477857
4291	7	469734	458896	477857
4292	7	471518	458896	479063
4293	7	472246	460296	479063
4294	7	477177	469647	494079
4295	7	477678	469647	492815
4296	7	477857	469647	492815
4297	7	479063	471518	507347
4298	7	479633	477177	482519
4299	7	479883	477177	482519
4300	7	482519	477177	507347
4301	7	485796	477177	520054
4302	7	486129	477177	524777
4303	7	487444	477678	520054
4304	7	489418	477177	524944
4305	7	492815	477177	524944
4306	7	494079	477177	524944
4307	7	494841	479063	524944
4308	7	494885	479063	524944
4309	7	497601	479063	524944
4310	7	505014	485796	524944
4311	7	506260	485796	524944
4312	7	507347	479063	524944
4313	7	508075	485796	529282
4314	7	508351	485796	529282
4315	7	508787	485796	524944
4316	7	508801	508801	508801
4317	7	516852	485796	544711
4318	7	520054	485796	547208
4319	7	524777	486129	550634
4320	7	524944	489418	547208
4321	7	529282	508075	575154
4322	7	530662	516852	568279
4323	7	531465	516852	575154
4324	7	531844	531844	531844
4325	7	533328	516852	576468
4326	7	533941	516852	576468
4327	7	534871	516852	576468
4328	7	534988	516852	576468
4329	7	543693	516852	576468
4330	7	544711	516852	576468
4331	7	545882	524777	575154
4332	7	547208	520054	577840
4333	7	550634	524777	581739
4334	7	555705	529282	581909
4335	7	557700	529282	581909
4336	7	558857	529282	581909
4337	7	561757	561757	561757
4338	7	568033	533328	581909
4339	7	568141	530662	583615
4340	7	568267	529282	583615
4341	7	568279	529282	583615
4342	7	568520	533328	581909
4343	7	575154	529282	583615
4344	7	576468	533328	583615
4345	7	577840	547208	583615
4346	7	578213	550634	583615
4347	7	579729	550634	583615
4348	7	581739	550634	583615
4349	7	581755	555705	583615
4350	7	581805	555705	583615
4351	7	581909	555705	583615
4352	7	583615	568141	585680
4353	7	585575	583615	593817
4354	7	585680	583615	594413
4355	7	587240	585575	599356
4356	7	587567	585575	599356
4357	7	588483	585575	600769
4358	7	591077	585575	603497
4359	7	592042	587240	603497
4360	7	592116	585575	603497
4361	7	592624	585575	603497
4362	7	592970	587240	605966
4363	7	592987	587240	607810
4364	7	593375	593375	593377
4365	7	593377	593375	593377
4366	7	593465	585680	603497
4367	7	593616	585680	605966
4368	7	593817	585575	607810
4369	7	594413	585680	607810
4370	7	594506	587240	607810
4371	7	594509	587240	607810
4372	7	594510	587240	607810
4373	7	594969	587240	607810
4374	7	596233	587240	607810
4375	7	596554	587240	607810
4376	7	597251	587240	607810
4377	7	598680	587567	607810
4378	7	599356	587240	607810
4379	7	600769	588483	607810
4380	7	601612	591077	607810
4381	7	603497	591077	607810
4382	7	605966	592970	609851
4383	7	607418	607418	607810
4384	7	607495	607495	607495
4385	7	607810	592987	609851
4386	7	609109	609109	609109
4387	7	609851	605966	609851
4388	7	610875	610875	617052
4389	7	610923	610875	617052
4390	7	611358	610875	619706
4391	7	615456	610875	624442
4392	7	615761	610875	624442
4393	7	616053	610875	624442
4394	7	616171	616171	616171
4395	7	616189	616189	616189
4396	7	616486	610875	624442
4397	7	617052	610875	624442
4398	7	617977	611358	624442
4399	7	619361	611358	624442
4400	7	619706	611358	624442
4401	7	620294	615456	624442
4402	7	620780	615456	624442
4403	7	620796	615456	624442
4404	7	622096	615456	624442
4405	7	624442	615456	634684
4406	7	625864	624442	639021
4407	7	627187	627187	627187
4408	7	627188	627188	627188
4409	7	627924	624442	640575
4410	7	628958	624442	640575
4411	7	629919	624442	640575
4412	7	629962	624442	640575
4413	7	630680	624442	640575
4414	7	631440	625864	640575
4415	7	633464	624442	640575
4416	7	633724	624442	640575
4417	7	634684	624442	640575
4418	7	637679	637679	637679
4419	7	638015	625864	642420
4420	7	638390	627924	642420
4421	7	638846	625864	642420
4422	7	639021	625864	642420
4423	7	640432	627924	644412
4424	7	640575	627924	644412
4425	7	642057	638015	648978
4426	7	642267	638015	648978
4427	7	642420	638015	648978
4428	7	643082	640432	648978
4429	7	644412	640432	649406
4430	7	644787	644787	644787
4431	7	645493	642057	653148
4432	7	645997	642057	653148
4433	7	647284	642057	653157
4434	7	647344	642057	653157
4435	7	648198	642057	653157
4436	7	648764	642057	653248
4437	7	648927	642057	653248
4438	7	648978	642057	653248
4439	7	649406	644412	653157
4440	7	650957	650957	650957
4441	7	652017	647284	666200
4442	7	652607	647284	666200
4443	7	653017	648198	666200
4444	7	653148	645493	666200
4445	7	653157	647284	666200
4446	7	653248	648764	663901
4447	7	656911	652017	669370
4448	7	657229	652017	669370
4449	7	657383	652017	669370
4450	7	657638	652017	669370
4451	7	657869	652017	669370
4452	7	658138	652017	669370
4453	7	658177	652017	669370
4454	7	658876	652017	669370
4455	7	658924	652017	669370
4456	7	659189	652017	669370
4457	7	659437	652017	669370
4458	7	659882	652017	666200
4459	7	659935	652017	666200
4460	7	659973	656911	660725
4461	7	659973	659973	659973
4462	7	660023	652017	668812
4463	7	660057	652017	669370
4464	7	660120	652017	669370
4465	7	660197	652017	669370
4466	7	660217	652017	669370
4467	7	660351	652017	669370
4468	7	660392	652017	669370
4469	7	660725	652017	669370
4470	7	663901	652017	669370
4471	7	666200	652017	669370
4472	7	668812	656911	671969
4473	7	669370	656911	671969
4474	7	671969	668812	676388
4475	7	676388	671969	676388
4476	7	677969	677969	684139
4477	7	678070	678070	678070
4478	7	678070	678070	678070
4479	7	678180	677969	688776
4480	7	678338	677969	684139
4481	7	678429	677969	689845
4482	7	678526	677969	689845
4483	7	681312	677969	698308
4484	7	682093	677969	698308
4485	7	684139	677969	698308
4486	7	688776	678180	698512
4487	7	689845	678429	698512
4488	7	698308	681312	705700
4489	7	698512	688776	705337
4490	7	701396	698308	705700
4491	7	702711	701396	716049
4492	7	702818	698308	717567
4493	7	702968	698308	719360
4494	7	703750	698308	722595
4495	7	704214	698308	722595
4496	7	705337	698512	722595
4497	7	705700	698308	725198
4498	7	712998	702968	729377
4499	7	712998	712998	712998
4500	7	713462	702711	732233
4501	7	713788	702711	732233
4502	7	714424	702711	732233
4503	7	714599	702711	732233
4504	7	715362	703750	729111
4505	7	715366	703750	730604
4506	7	715376	702968	730604
4507	7	716049	702711	732233
4508	7	717567	702818	732233
4509	7	719360	702968	732233
4510	7	719697	703750	732233
4511	7	719941	703750	732233
4512	7	722595	703750	732233
4513	7	725198	705700	732233
4514	7	726885	712998	732233
4515	7	727060	712998	732233
4516	7	727060	727060	727060
4517	7	727961	712998	732233
4518	7	729111	712998	732233
4519	7	729257	713462	732233
4520	7	729377	712998	732233
4521	7	729692	713462	732233
4522	7	730604	713462	732233
4523	7	730706	713462	732233
4524	7	730940	716049	732233
4525	7	732233	713462	732233
4526	7	735400	735400	735400
4527	7	738918	738918	739354
4528	7	739112	738918	739354
4529	7	739245	738918	739354
4530	7	739354	738918	739354
4531	7	751217	751217	769305
4532	7	753356	751217	769305
4533	7	754860	751217	769305
4534	7	755392	751217	769305
4535	7	757758	751217	769305
4536	7	758060	751217	769305
4537	7	762339	751217	769305
4538	7	762575	751217	769305
4539	7	765774	765774	765774
4540	7	766310	751217	776465
4541	7	767102	751217	776465
4542	7	768955	751217	779852
4543	7	769305	751217	779852
4544	7	776465	766310	792484
4545	7	779852	768955	793559
4546	7	783183	776465	793559
4547	7	784494	776465	793559
4548	7	785333	785333	785333
4549	7	785333	785333	785333
4550	7	785343	776465	793559
4551	7	785665	776465	793559
4552	7	788486	776465	797099
4553	7	789160	776465	797099
4554	7	790386	790386	790386
4555	7	790984	776465	797099
4556	7	791524	779852	797099
4557	7	791720	779852	797099
4558	7	791919	776465	797099
4559	7	792224	779852	797099
4560	7	792484	776465	797099
4561	7	792927	779852	797099
4562	7	793218	779852	797099
4563	7	793559	779852	797099
4564	7	793891	793891	793891
4565	7	794505	789160	794535
4566	7	794535	788486	797099
4567	7	794535	794535	794535
4568	7	794605	794605	794605
4569	7	796731	788486	799159
4570	7	797099	788486	799159
4571	7	798650	796731	801370
4572	7	799159	796731	801370
4573	7	800250	798650	801370
4574	7	801370	798650	803217
4575	7	803217	801370	810789
4576	7	805233	803217	824079
4577	7	805984	803217	824079
4578	7	806826	803217	824079
4579	7	807865	807865	807865
4580	7	807907	803217	824079
4581	7	808306	803217	824079
4582	7	809363	803217	829069
4583	7	809635	803217	829069
4584	7	809640	803217	829069
4585	7	809959	803217	829069
4586	7	810141	803217	829069
4587	7	810247	803217	831634
4588	7	810789	803217	831634
4589	7	817659	817659	817659
4590	7	823954	806826	835241
4591	7	824079	805233	835241
4592	7	828924	809363	835241
4593	7	829069	809363	835241
4594	7	831634	810247	839118
4595	7	832207	823954	839118
4596	7	833212	823954	839118
4597	7	835241	823954	845626
4598	7	837414	831634	845626
4599	7	837906	831634	845626
4600	7	838817	831634	845626
4601	7	839118	831634	845626
4602	7	842757	835241	845626
4603	7	843675	835241	845626
4604	7	845626	835241	845626
4605	7	848520	848520	848520
4606	7	850794	850794	855140
4607	7	853046	850794	871790
4608	7	853535	850794	870220
4609	7	854465	850794	877072
4610	7	854905	850794	877846
4611	7	855140	850794	862412
4612	7	856430	856430	856430
4613	7	857585	853046	877846
4614	7	858005	853046	877846
4615	7	858162	853046	877846
4616	7	862412	853046	877846
4617	7	865950	853046	885002
4618	7	867038	853046	886697
4619	7	867380	853046	886766
4620	7	868348	853046	886766
4621	7	868406	853046	886766
4622	7	868413	853046	886766
4623	7	868485	853046	886766
4624	7	868494	853046	886766
4625	7	868670	853046	886766
4626	7	869033	853046	886766
4627	7	869127	853046	886766
4628	7	869641	853046	886766
4629	7	870055	854905	886697
4630	7	870103	858005	877846
4631	7	870220	853046	886766
4632	7	871573	858005	877846
4633	7	871790	853046	886766
4634	7	873474	854465	887971
4635	7	873805	854465	887971
4636	7	874582	854465	887971
4637	7	875048	854465	887971
4638	7	875085	854465	887971
4639	7	875606	854465	886766
4640	7	876290	854465	887971
4641	7	876358	854465	887971
4642	7	876475	862412	877846
4643	7	876475	876475	876475
4644	7	876542	858005	885002
4645	7	876544	858005	885002
4646	7	876575	876542	876575
4647	7	876941	876941	876941
4648	7	876951	876951	876951
4649	7	877072	854465	887971
4650	7	877185	854905	886766
4651	7	877194	854905	887971
4652	7	877211	858005	887971
4653	7	877213	858005	887971
4654	7	877846	854905	891293
4655	7	885002	865950	898738
4656	7	885849	885849	885849
4657	7	885849	885002	894012
4658	7	885994	885994	885994
4659	7	886493	867380	902481
4660	7	886545	867038	902481
4661	7	886697	867038	902481
4662	7	886766	867380	902481
4663	7	887971	873474	902481
4664	7	888223	877846	902481
4665	7	888397	885002	898738
4666	7	889615	877846	902481
4667	7	891245	877846	902481
4668	7	891293	877846	902481
4669	7	892049	885002	902481
4670	7	892105	885002	902481
4671	7	892437	885002	902481
4672	7	893214	885002	902481
4673	7	893850	885002	903446
4674	7	894012	885002	902481
4675	7	895001	885002	903446
4676	7	895337	885002	903446
4677	7	895450	885002	903446
4678	7	895555	885002	902481
4679	7	895762	885002	903446
4680	7	895768	885002	903446
4681	7	896035	885002	903446
4682	7	896456	885002	903446
4683	7	898683	885002	903446
4684	7	898738	885002	903446
4685	7	902481	886493	903446
4686	7	903446	893850	905443
4687	7	905164	903446	905443
4688	7	905443	903446	907934
4689	7	907716	905443	912826
4690	7	907934	905443	912826
4691	7	910755	907716	912826
4692	7	912826	907716	912826
4693	7	918781	918781	935765
4694	7	920914	920914	920914
4695	7	920914	920914	920914
4696	7	920923	918781	935765
4697	7	920954	918781	935765
4698	7	921843	918781	935765
4699	7	923812	918781	938096
4700	7	923971	918781	938096
4701	7	924716	918781	938096
4702	7	925457	918781	938096
4703	7	926236	918781	938096
4704	7	926565	918781	938096
4705	7	927088	918781	938096
4706	7	929514	918781	938096
4707	7	929574	918781	938096
4708	7	930875	918781	938096
4709	7	931043	918781	938096
4710	7	931554	918781	938096
4711	7	933345	918781	938096
4712	7	935054	918781	942440
4713	7	935666	918781	943294
4714	7	935765	918781	942366
4715	7	935993	923812	938096
4716	7	938096	923812	945948
4717	7	942301	935666	954516
4718	7	942359	935054	954516
4719	7	942366	935054	955286
4720	7	942440	935054	954516
4721	7	943177	938096	954516
4722	7	943294	935666	954516
4723	7	943829	938096	955286
4724	7	944976	942301	954516
4725	7	945074	942301	947039
4726	7	945155	942301	950863
4727	7	945948	938096	955286
4728	7	947039	942301	955286
4729	7	949251	942366	955286
4730	7	950329	942301	955286
4731	7	950863	942301	955286
4732	7	951285	951285	951285
4733	7	952040	942301	957457
4734	7	952343	942301	957457
4735	7	954516	942301	963056
4736	7	955286	942366	963097
4737	7	957457	952040	957457
4738	7	962982	962982	972869
4739	7	963056	954516	972869
4740	7	963097	955286	972869
4741	7	966638	962982	972869
4742	7	967795	962982	975538
4743	7	968722	968722	968722
4744	7	968764	962982	975538
4745	7	969486	962982	975538
4746	7	971272	962982	983018
4747	7	972869	962982	983018
4748	7	974302	974302	975368
4749	7	975368	967795	989361
4750	7	975538	967795	989361
4751	7	979301	971272	992324
4752	7	979647	971272	992324
4753	7	981478	971272	992324
4754	7	982249	979301	987623
4755	7	982432	971272	992324
4756	7	982687	971272	992324
4757	7	983018	971272	992324
4758	7	983120	983120	983120
