SNP,SNP_marker,exact_pQTL_overlap,exact_eQTL_overlap,exact_both_overlap,colocal_pQTL_overlap,colocal_eQTL_overlap,colocal_both_overlap,Is_actual_piQTL
4253,chr7:434513,False,True,False,True,True,True,False
4254,chr7:434545,False,False,False,True,True,True,False
4255,chr7:434968,False,False,False,True,True,True,False
4256,chr7:435530,False,False,False,True,True,True,False
4257,chr7:435937,False,True,False,True,True,True,False
4258,chr7:436038,False,False,False,True,True,True,False
4259,chr7:436063,True,False,False,True,True,True,False
4260,chr7:436337,False,True,False,True,True,True,False
4261,chr7:437491,False,False,False,True,True,True,False
4262,chr7:437973,True,False,False,True,True,True,False
4263,chr7:438424,False,False,False,True,True,True,False
4264,chr7:438728,False,True,False,True,True,True,False
4265,chr7:438823,False,False,False,True,True,True,False
4266,chr7:440441,False,False,False,False,False,False,False
4267,chr7:442196,True,False,False,True,False,False,False
4268,chr7:443332,True,False,False,True,False,False,False
4269,chr7:446235,True,False,False,True,True,True,False
4270,chr7:449305,True,False,False,True,True,True,False
4271,chr7:449489,False,False,False,True,True,True,False
4272,chr7:454664,False,False,False,True,True,True,False
4273,chr7:455708,False,False,False,True,True,True,False
4274,chr7:455735,True,True,True,True,True,True,False
4275,chr7:458896,False,True,False,True,True,True,True
4276,chr7:458995,False,False,False,True,True,True,False
4277,chr7:459752,True,False,False,True,False,False,False
4278,chr7:460296,False,False,False,True,True,True,False
4279,chr7:460447,True,False,False,True,True,True,False
4280,chr7:460988,False,False,False,True,True,True,False
4281,chr7:461431,False,False,False,True,True,True,False
4282,chr7:462915,False,True,False,True,True,True,True
4283,chr7:465310,False,True,False,True,True,True,False
4284,chr7:465688,False,False,False,True,True,True,False
4285,chr7:467332,False,False,False,True,True,True,True
4286,chr7:467497,False,False,False,True,True,True,True
4287,chr7:467736,True,False,False,True,False,False,False
4288,chr7:469242,False,False,False,False,False,False,False
4289,chr7:469248,False,False,False,False,False,False,False
4290,chr7:469647,False,False,False,True,True,True,True
4291,chr7:469734,False,False,False,True,True,True,True
4292,chr7:471518,True,True,True,True,True,True,False
4293,chr7:472246,True,False,False,True,True,True,False
4294,chr7:477177,False,False,False,True,True,True,False
4295,chr7:477678,True,False,False,True,True,True,False
4296,chr7:477857,True,False,False,True,True,True,False
4297,chr7:479063,False,False,False,True,True,True,False
4298,chr7:479633,False,False,False,True,True,True,False
4299,chr7:479883,False,False,False,True,True,True,False
4300,chr7:482519,False,False,False,True,True,True,False
4301,chr7:485796,True,False,False,True,True,True,False
4302,chr7:486129,False,False,False,True,True,True,False
4303,chr7:487444,False,False,False,True,True,True,False
4304,chr7:489418,False,True,False,True,True,True,False
4305,chr7:492815,False,False,False,True,True,True,False
4306,chr7:494079,False,False,False,True,True,True,False
4307,chr7:494841,False,False,False,True,True,True,False
4308,chr7:494885,False,False,False,True,True,True,False
4309,chr7:497601,False,False,False,True,True,True,False
4310,chr7:505014,False,False,False,True,True,True,False
4311,chr7:506260,False,False,False,True,True,True,False
4312,chr7:507347,False,False,False,True,True,True,False
4313,chr7:508075,False,False,False,True,True,True,False
4314,chr7:508351,False,False,False,True,True,True,False
4315,chr7:508787,False,False,False,True,True,True,False
4316,chr7:508801,True,False,False,True,False,False,False
4317,chr7:516852,False,False,False,False,True,False,False
4318,chr7:520054,False,False,False,False,True,False,False
4319,chr7:524777,False,False,False,False,True,False,False
4320,chr7:524944,False,False,False,False,True,False,False
4321,chr7:529282,False,True,False,False,True,False,False
4322,chr7:530662,False,False,False,False,True,False,False
4323,chr7:531465,False,False,False,False,True,False,False
4324,chr7:531844,False,False,False,False,False,False,False
4325,chr7:533328,False,False,False,True,True,True,False
4326,chr7:533941,False,False,False,True,True,True,False
4327,chr7:534871,False,False,False,True,True,True,False
4328,chr7:534988,False,False,False,True,True,True,False
4329,chr7:543693,True,False,False,True,True,True,False
4330,chr7:544711,False,False,False,True,True,True,False
4331,chr7:545882,False,False,False,True,True,True,False
4332,chr7:547208,True,False,False,True,True,True,False
4333,chr7:550634,False,False,False,True,True,True,False
4334,chr7:555705,False,False,False,True,True,True,False
4335,chr7:557700,False,False,False,True,True,True,False
4336,chr7:558857,False,False,False,True,True,True,False
4337,chr7:561757,False,False,False,False,False,False,False
4338,chr7:568033,False,True,False,False,True,False,False
4339,chr7:568141,False,False,False,False,True,False,False
4340,chr7:568267,False,False,False,False,True,False,False
4341,chr7:568279,False,False,False,False,True,False,False
4342,chr7:568520,False,False,False,False,True,False,False
4343,chr7:575154,False,False,False,False,True,False,False
4344,chr7:576468,False,True,False,False,True,False,False
4345,chr7:577840,False,True,False,False,True,False,False
4346,chr7:578213,False,True,False,False,True,False,False
4347,chr7:579729,False,False,False,False,True,False,False
4348,chr7:581739,False,False,False,False,True,False,False
4349,chr7:581755,False,False,False,False,True,False,False
4350,chr7:581805,False,False,False,False,True,False,False
4351,chr7:581909,False,False,False,False,True,False,False
4352,chr7:583615,False,True,False,False,True,False,False
4353,chr7:585575,False,False,False,True,True,True,False
4354,chr7:585680,False,False,False,True,True,True,False
4355,chr7:587240,False,False,False,True,True,True,False
4356,chr7:587567,True,False,False,True,True,True,False
4357,chr7:588483,False,False,False,True,True,True,False
4358,chr7:591077,True,False,False,True,True,True,False
4359,chr7:592042,True,False,False,True,True,True,False
4360,chr7:592116,False,False,False,True,True,True,False
4361,chr7:592624,False,False,False,True,True,True,False
4362,chr7:592970,False,False,False,True,True,True,False
4363,chr7:592987,False,False,False,True,True,True,False
4364,chr7:593375,False,False,False,False,False,False,False
4365,chr7:593377,False,False,False,False,False,False,False
4366,chr7:593465,False,False,False,True,True,True,False
4367,chr7:593616,False,False,False,True,True,True,False
4368,chr7:593817,False,False,False,True,True,True,False
4369,chr7:594413,True,False,False,True,True,True,False
4370,chr7:594506,True,False,False,True,True,True,False
4371,chr7:594509,False,False,False,True,True,True,False
4372,chr7:594510,False,False,False,True,True,True,False
4373,chr7:594969,True,True,True,True,True,True,False
4374,chr7:596233,False,False,False,True,True,True,False
4375,chr7:596554,False,False,False,True,True,True,False
4376,chr7:597251,True,False,False,True,True,True,False
4377,chr7:598680,True,False,False,True,True,True,False
4378,chr7:599356,False,False,False,True,True,True,False
4379,chr7:600769,False,False,False,True,True,True,False
4380,chr7:601612,True,True,True,True,True,True,False
4381,chr7:603497,False,False,False,True,True,True,False
4382,chr7:605966,True,True,True,True,True,True,False
4383,chr7:607418,True,False,False,True,True,True,False
4384,chr7:607495,True,True,True,True,True,True,False
4385,chr7:607810,True,False,False,True,False,False,False
4386,chr7:609109,False,False,False,False,False,False,False
4387,chr7:609851,True,True,True,True,True,True,False
4388,chr7:610875,False,False,False,True,False,False,False
4389,chr7:610923,True,False,False,True,False,False,False
4390,chr7:611358,False,False,False,True,False,False,False
4391,chr7:615456,False,False,False,True,False,False,False
4392,chr7:615761,False,False,False,True,False,False,False
4393,chr7:616053,False,False,False,True,False,False,False
4394,chr7:616171,True,False,False,True,False,False,False
4395,chr7:616189,True,False,False,True,False,False,False
4396,chr7:616486,False,True,False,True,True,True,False
4397,chr7:617052,False,False,False,True,True,True,False
4398,chr7:617977,True,False,False,True,True,True,False
4399,chr7:619361,True,False,False,True,True,True,False
4400,chr7:619706,False,False,False,True,True,True,False
4401,chr7:620294,True,False,False,True,True,True,False
4402,chr7:620780,False,False,False,True,True,True,False
4403,chr7:620796,False,False,False,True,True,True,False
4404,chr7:622096,True,True,True,True,True,True,False
4405,chr7:624442,True,False,False,True,True,True,False
4407,chr7:627187,False,False,False,False,False,False,False
4408,chr7:627188,False,False,False,False,False,False,False
4409,chr7:627924,False,False,False,True,True,True,False
4410,chr7:628958,False,False,False,True,True,True,False
4411,chr7:629919,False,False,False,True,True,True,False
4412,chr7:629962,True,False,False,True,True,True,False
4413,chr7:630680,False,True,False,True,True,True,False
4418,chr7:637679,False,False,False,False,False,False,False
4423,chr7:640432,False,False,False,True,True,True,False
4424,chr7:640575,False,False,False,True,True,True,False
4425,chr7:642057,False,False,False,True,True,True,False
4426,chr7:642267,False,True,False,True,True,True,False
4427,chr7:642420,False,False,False,True,True,True,False
4428,chr7:643082,False,False,False,False,True,False,False
4429,chr7:644412,False,True,False,False,True,False,False
4430,chr7:644787,False,False,False,False,False,False,False
4431,chr7:645493,False,True,False,True,True,True,False
4432,chr7:645997,True,False,False,True,True,True,False
4433,chr7:647284,False,False,False,True,True,True,False
4434,chr7:647344,False,True,False,True,True,True,False
4435,chr7:648198,False,False,False,True,True,True,False
4436,chr7:648764,False,False,False,True,True,True,False
4437,chr7:648927,False,True,False,True,True,True,False
4438,chr7:648978,False,False,False,True,True,True,False
4439,chr7:649406,False,False,False,True,True,True,False
4440,chr7:650957,False,False,False,False,False,False,False
4441,chr7:652017,False,False,False,False,True,False,False
4442,chr7:652607,False,False,False,False,True,False,False
4443,chr7:653017,False,True,False,False,True,False,False
4444,chr7:653148,False,True,False,False,True,False,False
4445,chr7:653157,False,False,False,False,True,False,False
4446,chr7:653248,False,False,False,False,True,False,False
4447,chr7:656911,False,False,False,True,False,False,False
4448,chr7:657229,False,False,False,True,False,False,False
4449,chr7:657383,False,False,False,True,False,False,False
4450,chr7:657638,False,False,False,True,False,False,False
4451,chr7:657869,False,False,False,True,False,False,False
4452,chr7:658138,False,False,False,True,False,False,False
4453,chr7:658177,False,False,False,True,False,False,False
4454,chr7:658876,False,False,False,True,False,False,False
4455,chr7:658924,False,False,False,True,False,False,False
4456,chr7:659189,True,False,False,True,False,False,False
4457,chr7:659437,True,False,False,True,False,False,False
4458,chr7:659882,True,False,False,True,False,False,False
4459,chr7:659935,False,False,False,True,False,False,False
4460,chr7:659973,True,False,False,True,False,False,False
4462,chr7:660023,False,False,False,True,True,True,False
4463,chr7:660057,True,False,False,True,True,True,False
4464,chr7:660120,False,False,False,True,True,True,False
4465,chr7:660197,False,False,False,True,True,True,False
4466,chr7:660217,False,False,False,True,True,True,False
4467,chr7:660351,False,False,False,True,True,True,False
4468,chr7:660392,False,False,False,True,True,True,False
4469,chr7:660725,False,False,False,True,True,True,False
4470,chr7:663901,False,False,False,True,True,True,False
4471,chr7:666200,False,False,False,True,True,True,False
4472,chr7:668812,False,False,False,True,True,True,False
4473,chr7:669370,False,False,False,True,True,True,False
4474,chr7:671969,True,False,False,True,True,True,False
4475,chr7:676388,False,True,False,True,True,True,False
4476,chr7:677969,True,True,True,True,True,True,False
4477,chr7:678070,True,False,False,True,False,False,False
4479,chr7:678180,False,False,False,False,True,False,False
4480,chr7:678338,False,False,False,False,True,False,False
4481,chr7:678429,False,True,False,True,True,True,False
4482,chr7:678526,False,True,False,True,True,True,False
