SNP_marker,chr,pos
chr4:1354715,4,1354715
chr4:1357207,4,1357207
chr4:1357789,4,1357789
chr4:1359163,4,1359163
chr4:1359411,4,1359411
chr4:1359608,4,1359608
chr4:1361031,4,1361031
chr4:1362063,4,1362063
chr4:1364563,4,1364563
chr4:1364702,4,1364702
chr4:1364750,4,1364750
chr4:1365085,4,1365085
chr4:1365131,4,1365131
chr4:1366750,4,1366750
chr4:1367398,4,1367398
chr4:1367576,4,1367576
chr4:1368022,4,1368022
chr4:1368624,4,1368624
chr4:1371004,4,1371004
chr4:1371121,4,1371121
chr4:1371136,4,1371136
chr4:1371862,4,1371862
chr4:1372366,4,1372366
chr4:1372422,4,1372422
chr4:1372531,4,1372531
chr4:1372812,4,1372812
chr4:1373275,4,1373275
chr4:1373320,4,1373320
chr4:1373769,4,1373769
chr4:1374217,4,1374217
chr4:1374352,4,1374352
chr4:1374505,4,1374505
chr4:1374590,4,1374590
chr4:1374919,4,1374919
chr4:1375261,4,1375261
chr4:1379287,4,1379287
chr4:1379791,4,1379791
chr4:1379888,4,1379888
chr4:1380043,4,1380043
chr4:1380625,4,1380625
chr4:1381192,4,1381192
chr4:1381394,4,1381394
chr4:1385147,4,1385147
chr4:1385256,4,1385256
chr4:1385310,4,1385310
chr4:1385323,4,1385323
chr4:1385712,4,1385712
chr4:1386851,4,1386851
chr4:1386920,4,1386920
chr4:1387160,4,1387160
chr4:1389010,4,1389010
chr4:1390794,4,1390794
chr4:1391355,4,1391355
chr4:1391478,4,1391478
chr4:1391636,4,1391636
chr4:1392181,4,1392181
chr4:1392182,4,1392182
chr4:1392187,4,1392187
chr4:1392190,4,1392190
chr4:1394087,4,1394087
chr4:1398006,4,1398006
chr4:1398909,4,1398909
chr4:1398960,4,1398960
chr4:1400042,4,1400042
chr4:1400971,4,1400971
chr4:1401418,4,1401418
chr4:1401563,4,1401563
chr4:1401685,4,1401685
chr4:1401828,4,1401828
chr4:1402695,4,1402695
chr4:1402760,4,1402760
chr4:1403147,4,1403147
chr4:1403491,4,1403491
chr4:1403689,4,1403689
chr4:1403771,4,1403771
chr4:1403792,4,1403792
chr4:1404363,4,1404363
chr4:1404745,4,1404745
chr4:1405366,4,1405366
chr4:1406350,4,1406350
chr4:1406418,4,1406418
chr4:1406566,4,1406566
chr4:1406578,4,1406578
chr4:1406925,4,1406925
chr4:1407020,4,1407020
chr4:1407176,4,1407176
chr4:1407493,4,1407493
chr4:1407535,4,1407535
chr4:1407845,4,1407845
chr4:1407899,4,1407899
chr4:1408247,4,1408247
chr4:1408429,4,1408429
chr4:1408452,4,1408452
chr4:1408589,4,1408589
chr4:1408596,4,1408596
chr4:1409126,4,1409126
chr4:1409468,4,1409468
chr4:1409794,4,1409794
chr4:1409847,4,1409847
chr4:1410118,4,1410118
chr4:1410128,4,1410128
chr4:1410138,4,1410138
chr4:1410837,4,1410837
chr4:1411151,4,1411151
chr4:1411239,4,1411239
chr4:1411263,4,1411263
chr4:1411307,4,1411307
chr4:1411311,4,1411311
chr4:1411324,4,1411324
chr4:1411483,4,1411483
chr4:1411563,4,1411563
chr4:1411566,4,1411566
chr4:1411608,4,1411608
chr4:1411676,4,1411676
chr4:1411690,4,1411690
chr4:1411698,4,1411698
chr4:1411705,4,1411705
chr4:1411706,4,1411706
chr4:1411721,4,1411721
chr4:1411737,4,1411737
chr4:1411853,4,1411853
chr4:1412047,4,1412047
chr4:1412422,4,1412422
chr4:1412444,4,1412444
chr4:1412726,4,1412726
chr4:1412849,4,1412849
chr4:1412922,4,1412922
chr4:1412942,4,1412942
chr4:1413182,4,1413182
chr4:1413299,4,1413299
chr4:1413377,4,1413377
chr4:1413485,4,1413485
chr4:1413914,4,1413914
chr4:1414327,4,1414327
chr4:1414748,4,1414748
chr4:1414935,4,1414935
chr4:1415193,4,1415193
chr4:1416353,4,1416353
chr4:1416401,4,1416401
chr4:1416431,4,1416431
chr4:1416716,4,1416716
chr4:1416927,4,1416927
chr4:1416976,4,1416976
chr4:1417161,4,1417161
chr4:1417489,4,1417489
chr4:1417509,4,1417509
chr4:1417646,4,1417646
chr4:1417872,4,1417872
chr4:1418662,4,1418662
chr4:1420155,4,1420155
chr4:1425361,4,1425361
chr4:1429122,4,1429122
chr4:1429245,4,1429245
chr4:1429311,4,1429311
chr4:1429971,4,1429971
chr4:1430469,4,1430469
chr4:1432529,4,1432529
chr4:1432812,4,1432812
chr4:1434754,4,1434754
chr4:1435743,4,1435743
chr4:1440118,4,1440118
chr4:1441011,4,1441011
chr4:1441031,4,1441031
chr4:1441482,4,1441482
chr4:1441483,4,1441483
chr4:1441919,4,1441919
chr4:1441973,4,1441973
chr4:1442315,4,1442315
chr4:1442725,4,1442725
chr4:1442972,4,1442972
chr4:1443134,4,1443134
chr4:1443307,4,1443307
chr4:1443515,4,1443515
chr4:1443643,4,1443643
chr4:1443800,4,1443800
chr4:1443836,4,1443836
chr4:1443906,4,1443906
chr4:1443911,4,1443911
chr4:1444256,4,1444256
chr4:1444337,4,1444337
chr4:1444364,4,1444364
chr4:1444544,4,1444544
chr4:1444709,4,1444709
chr4:1444711,4,1444711
chr4:1444817,4,1444817
chr4:1444847,4,1444847
chr4:1444985,4,1444985
chr4:1445015,4,1445015
chr4:1445114,4,1445114
chr4:1445129,4,1445129
chr4:1445249,4,1445249
chr4:1445459,4,1445459
chr4:1445641,4,1445641
chr4:1445739,4,1445739
chr4:1446003,4,1446003
chr4:1446020,4,1446020
chr4:1446136,4,1446136
chr4:1446425,4,1446425
chr4:1446428,4,1446428
chr4:1446434,4,1446434
chr4:1446792,4,1446792
chr4:1446878,4,1446878
chr4:1446950,4,1446950
chr4:1447014,4,1447014
chr4:1447053,4,1447053
chr4:1447054,4,1447054
chr4:1447111,4,1447111
chr4:1447149,4,1447149
chr4:1447207,4,1447207
chr4:1447231,4,1447231
chr4:1447282,4,1447282
chr4:1447296,4,1447296
chr4:1447297,4,1447297
chr4:1447313,4,1447313
chr4:1447378,4,1447378
chr4:1447474,4,1447474
chr4:1447514,4,1447514
chr4:1447558,4,1447558
chr4:1447682,4,1447682
chr4:1447777,4,1447777
chr4:1447808,4,1447808
chr4:1447837,4,1447837
chr4:1447962,4,1447962
chr4:1447991,4,1447991
chr4:1448315,4,1448315
chr4:1448483,4,1448483
chr4:1448600,4,1448600
chr4:1448696,4,1448696
chr4:1448726,4,1448726
chr4:1448735,4,1448735
chr4:1448745,4,1448745
chr4:1448987,4,1448987
chr4:1449089,4,1449089
chr4:1449123,4,1449123
chr4:1449406,4,1449406
chr4:1449611,4,1449611
chr4:1450091,4,1450091
chr4:1450500,4,1450500
chr4:1450513,4,1450513
chr4:1450588,4,1450588
chr4:1450638,4,1450638
chr4:1450681,4,1450681
chr4:1450690,4,1450690
chr4:1450720,4,1450720
chr4:1450764,4,1450764
chr4:1450894,4,1450894
chr4:1450897,4,1450897
chr4:1450914,4,1450914
chr4:1450998,4,1450998
chr4:1451009,4,1451009
chr4:1451028,4,1451028
chr4:1451042,4,1451042
chr4:1451054,4,1451054
chr4:1451128,4,1451128
chr4:1451129,4,1451129
chr4:1451166,4,1451166
chr4:1451242,4,1451242
chr4:1451277,4,1451277
chr4:1451427,4,1451427
chr4:1451517,4,1451517
chr4:1451576,4,1451576
chr4:1451577,4,1451577
chr4:1451724,4,1451724
chr4:1451955,4,1451955
chr4:1452195,4,1452195
chr4:1452222,4,1452222
chr4:1452255,4,1452255
chr4:1452420,4,1452420
chr4:1452434,4,1452434
chr4:1452539,4,1452539
chr4:1452589,4,1452589
chr4:1452642,4,1452642
chr4:1452807,4,1452807
chr4:1452825,4,1452825
chr4:1452837,4,1452837
chr4:1453159,4,1453159
chr4:1453212,4,1453212
chr4:1453300,4,1453300
chr4:1453498,4,1453498
chr4:1454822,4,1454822
chr4:1454951,4,1454951
chr4:1455133,4,1455133
chr4:1455507,4,1455507
chr4:1455570,4,1455570
chr4:1455713,4,1455713
chr4:1455714,4,1455714
chr4:1455920,4,1455920
chr4:1455937,4,1455937
chr4:1456074,4,1456074
chr4:1456144,4,1456144
chr4:1456284,4,1456284
chr4:1456594,4,1456594
chr4:1456625,4,1456625
chr4:1456713,4,1456713
chr4:1456746,4,1456746
chr4:1456794,4,1456794
chr4:1456812,4,1456812
chr4:1457142,4,1457142
chr4:1457335,4,1457335
chr4:1457379,4,1457379
chr4:1457633,4,1457633
chr4:1457664,4,1457664
chr4:1457763,4,1457763
chr4:1457829,4,1457829
chr4:1457873,4,1457873
chr4:1457981,4,1457981
chr4:1458101,4,1458101
chr4:1458188,4,1458188
chr4:1458243,4,1458243
chr4:1458332,4,1458332
chr4:1458347,4,1458347
chr4:1458387,4,1458387
chr4:1458423,4,1458423
chr4:1458432,4,1458432
chr4:1458576,4,1458576
chr4:1458625,4,1458625
chr4:1458636,4,1458636
chr4:1458898,4,1458898
chr4:1458903,4,1458903
chr4:1458915,4,1458915
chr4:1458931,4,1458931
chr4:1458951,4,1458951
chr4:1459011,4,1459011
chr4:1459382,4,1459382
chr4:1459584,4,1459584
chr4:1459601,4,1459601
chr4:1459631,4,1459631
chr4:1459669,4,1459669
chr4:1459800,4,1459800
chr4:1459840,4,1459840
chr4:1460367,4,1460367
chr4:1460373,4,1460373
chr4:1460401,4,1460401
chr4:1460431,4,1460431
chr4:1460433,4,1460433
chr4:1460475,4,1460475
chr4:1460534,4,1460534
chr4:1460585,4,1460585
chr4:1460694,4,1460694
chr4:1460721,4,1460721
chr4:1460763,4,1460763
chr4:1460774,4,1460774
chr4:1460798,4,1460798
chr4:1460813,4,1460813
chr4:1460832,4,1460832
chr4:1460859,4,1460859
chr4:1460877,4,1460877
chr4:1460907,4,1460907
chr4:1460919,4,1460919
chr4:1460932,4,1460932
chr4:1460968,4,1460968
chr4:1461071,4,1461071
chr4:1461391,4,1461391
chr4:1461432,4,1461432
chr4:1461557,4,1461557
chr4:1461567,4,1461567
chr4:1461591,4,1461591
chr4:1462035,4,1462035
chr4:1462081,4,1462081
chr4:1462089,4,1462089
chr4:1462110,4,1462110
chr4:1462121,4,1462121
chr4:1462274,4,1462274
chr4:1462394,4,1462394
chr4:1462526,4,1462526
chr4:1462655,4,1462655
chr4:1462703,4,1462703
chr4:1462739,4,1462739
chr4:1463461,4,1463461
chr4:1463528,4,1463528
chr4:1463543,4,1463543
chr4:1463657,4,1463657
chr4:1463798,4,1463798
chr4:1463897,4,1463897
chr4:1463912,4,1463912
chr4:1464119,4,1464119
chr4:1464206,4,1464206
chr4:1464362,4,1464362
chr4:1464424,4,1464424
chr4:1464464,4,1464464
chr4:1464656,4,1464656
chr4:1464658,4,1464658
chr4:1464680,4,1464680
chr4:1465190,4,1465190
chr4:1465247,4,1465247
chr4:1465349,4,1465349
chr4:1465397,4,1465397
chr4:1465643,4,1465643
chr4:1465769,4,1465769
chr4:1465791,4,1465791
chr4:1465800,4,1465800
chr4:1465952,4,1465952
chr4:1466217,4,1466217
chr4:1466338,4,1466338
chr4:1466344,4,1466344
chr4:1466364,4,1466364
chr4:1466633,4,1466633
chr4:1466643,4,1466643
chr4:1466759,4,1466759
chr4:1466914,4,1466914
chr4:1466994,4,1466994
chr4:1467056,4,1467056
chr4:1467059,4,1467059
chr4:1467118,4,1467118
chr4:1467130,4,1467130
chr4:1467260,4,1467260
chr4:1467392,4,1467392
chr4:1467544,4,1467544
chr4:1467545,4,1467545
chr4:1467660,4,1467660
chr4:1467713,4,1467713
chr4:1467761,4,1467761
chr4:1467803,4,1467803
chr4:1467833,4,1467833
chr4:1467965,4,1467965
chr4:1468015,4,1468015
chr4:1468017,4,1468017
chr4:1468145,4,1468145
chr4:1468191,4,1468191
chr4:1468321,4,1468321
chr4:1468372,4,1468372
chr4:1468381,4,1468381
chr4:1468406,4,1468406
chr4:1468562,4,1468562
chr4:1468657,4,1468657
chr4:1468720,4,1468720
chr4:1468785,4,1468785
chr4:1468817,4,1468817
chr4:1468883,4,1468883
chr4:1468900,4,1468900
chr4:1468935,4,1468935
chr4:1469141,4,1469141
chr4:1469161,4,1469161
chr4:1469241,4,1469241
chr4:1469246,4,1469246
chr4:1469289,4,1469289
chr4:1469311,4,1469311
chr4:1469501,4,1469501
chr4:1469510,4,1469510
chr4:1469751,4,1469751
chr4:1469888,4,1469888
chr4:1470079,4,1470079
chr4:1470381,4,1470381
chr4:1470400,4,1470400
chr4:1470704,4,1470704
chr4:1470784,4,1470784
chr4:1470991,4,1470991
chr4:1471220,4,1471220
chr4:1471232,4,1471232
chr4:1471256,4,1471256
chr4:1471461,4,1471461
chr4:1471524,4,1471524
chr4:1471657,4,1471657
chr4:1471830,4,1471830
chr4:1471854,4,1471854
chr4:1471977,4,1471977
chr4:1471998,4,1471998
chr4:1471999,4,1471999
chr4:1472290,4,1472290
chr4:1472336,4,1472336
chr4:1472661,4,1472661
chr4:1472720,4,1472720
chr4:1472819,4,1472819
chr4:1472829,4,1472829
chr4:1473027,4,1473027
chr4:1473079,4,1473079
chr4:1473233,4,1473233
chr4:1473269,4,1473269
chr4:1473316,4,1473316
chr4:1473634,4,1473634
chr4:1473635,4,1473635
chr4:1473860,4,1473860
chr4:1473918,4,1473918
chr4:1473919,4,1473919
chr4:1474139,4,1474139
chr4:1474141,4,1474141
chr4:1474394,4,1474394
chr4:1474416,4,1474416
chr4:1474473,4,1474473
chr4:1474481,4,1474481
chr4:1474567,4,1474567
chr4:1474570,4,1474570
chr4:1474679,4,1474679
chr4:1474686,4,1474686
chr4:1474885,4,1474885
chr4:1475249,4,1475249
chr4:1475397,4,1475397
chr4:1475645,4,1475645
chr4:1475652,4,1475652
chr4:1476051,4,1476051
chr4:1476401,4,1476401
chr4:1476502,4,1476502
chr4:1476572,4,1476572
chr4:1476639,4,1476639
chr4:1477505,4,1477505
chr4:1479403,4,1479403
chr4:1479537,4,1479537
chr4:1480271,4,1480271
chr4:1483478,4,1483478
chr4:1483867,4,1483867
chr4:1484273,4,1484273
chr4:1484422,4,1484422
chr4:1484599,4,1484599
chr4:1484729,4,1484729
chr4:1484733,4,1484733
chr4:1484812,4,1484812
chr4:1484977,4,1484977
chr4:1485012,4,1485012
chr4:1485210,4,1485210
chr4:1485375,4,1485375
chr4:1485403,4,1485403
chr4:1485510,4,1485510
chr4:1485530,4,1485530
chr4:1485542,4,1485542
chr4:1485724,4,1485724
chr4:1485812,4,1485812
chr4:1486110,4,1486110
chr4:1486166,4,1486166
chr4:1486178,4,1486178
chr4:1486808,4,1486808
chr4:1486897,4,1486897
chr4:1487095,4,1487095
chr4:1487183,4,1487183
chr4:1487384,4,1487384
chr4:1487442,4,1487442
chr4:1487490,4,1487490
chr4:1487491,4,1487491
chr4:1487875,4,1487875
chr4:1487917,4,1487917
chr4:1487920,4,1487920
chr4:1487967,4,1487967
chr4:1488034,4,1488034
chr4:1488040,4,1488040
chr4:1488084,4,1488084
chr4:1488306,4,1488306
chr4:1488575,4,1488575
chr4:1488682,4,1488682
chr4:1488754,4,1488754
chr4:1488904,4,1488904
chr4:1489122,4,1489122
chr4:1489201,4,1489201
chr4:1489245,4,1489245
chr4:1489545,4,1489545
chr4:1489546,4,1489546
chr4:1489717,4,1489717
chr4:1490059,4,1490059
chr4:1490249,4,1490249
chr4:1490594,4,1490594
chr4:1490862,4,1490862
chr4:1491114,4,1491114
chr4:1491138,4,1491138
chr4:1491321,4,1491321
chr4:1491519,4,1491519
chr4:1491574,4,1491574
chr4:1491605,4,1491605
chr4:1491619,4,1491619
chr4:1491852,4,1491852
chr4:1491879,4,1491879
chr4:1491889,4,1491889
chr4:1491939,4,1491939
chr4:1491981,4,1491981
chr4:1492309,4,1492309
chr4:1492425,4,1492425
chr4:1492430,4,1492430
chr4:1492451,4,1492451
chr4:1492503,4,1492503
chr4:1492576,4,1492576
chr4:1492673,4,1492673
chr4:1492707,4,1492707
chr4:1492828,4,1492828
chr4:1492922,4,1492922
chr4:1492990,4,1492990
chr4:1493045,4,1493045
chr4:1493055,4,1493055
chr4:1493077,4,1493077
chr4:1493088,4,1493088
chr4:1493150,4,1493150
chr4:1493251,4,1493251
chr4:1493255,4,1493255
chr4:1493260,4,1493260
chr4:1493407,4,1493407
chr4:1493468,4,1493468
chr4:1493474,4,1493474
chr4:1493509,4,1493509
chr4:1493527,4,1493527
chr4:1493685,4,1493685
chr4:1493732,4,1493732
chr4:1493820,4,1493820
chr4:1493831,4,1493831
chr4:1493869,4,1493869
chr4:1493916,4,1493916
chr4:1493956,4,1493956
chr4:1493975,4,1493975
chr4:1494081,4,1494081
chr4:1494542,4,1494542
chr4:1494612,4,1494612
chr4:1494869,4,1494869
chr4:1495218,4,1495218
chr4:1495512,4,1495512
chr4:1495550,4,1495550
chr4:1495580,4,1495580
chr4:1495680,4,1495680
chr4:1495814,4,1495814
chr4:1496034,4,1496034
chr4:1496077,4,1496077
chr4:1496312,4,1496312
chr4:1496691,4,1496691
chr4:1496788,4,1496788
chr4:1497133,4,1497133
chr4:1497214,4,1497214
chr4:1497679,4,1497679
chr4:1497793,4,1497793
chr4:1497881,4,1497881
chr4:1498087,4,1498087
chr4:1498527,4,1498527
chr4:1498564,4,1498564
chr4:1498915,4,1498915
chr4:1498969,4,1498969
chr4:1499290,4,1499290
chr4:1499328,4,1499328
chr4:1499382,4,1499382
chr4:1499487,4,1499487
chr4:1499852,4,1499852
chr4:1500051,4,1500051
chr4:1500134,4,1500134
chr4:1500757,4,1500757
chr4:1500945,4,1500945
chr4:1501006,4,1501006
chr4:1501020,4,1501020
chr4:1501077,4,1501077
chr4:1501132,4,1501132
chr4:1501182,4,1501182
chr4:1501212,4,1501212
chr4:1501236,4,1501236
chr4:1501238,4,1501238
chr4:1501321,4,1501321
chr4:1501322,4,1501322
chr4:1501359,4,1501359
chr4:1501368,4,1501368
chr4:1501404,4,1501404
chr4:1501453,4,1501453
chr4:1501555,4,1501555
chr4:1501681,4,1501681
chr4:1501840,4,1501840
chr4:1501879,4,1501879
chr4:1501882,4,1501882
chr4:1501936,4,1501936
chr4:1502106,4,1502106
chr4:1502303,4,1502303
chr4:1502377,4,1502377
chr4:1502494,4,1502494
chr4:1502550,4,1502550
chr4:1502666,4,1502666
chr4:1502742,4,1502742
chr4:1502817,4,1502817
chr4:1502831,4,1502831
chr4:1502849,4,1502849
chr4:1502887,4,1502887
chr4:1502990,4,1502990
chr4:1503023,4,1503023
chr4:1503206,4,1503206
chr4:1503301,4,1503301
chr4:1503303,4,1503303
chr4:1503329,4,1503329
chr4:1503576,4,1503576
chr4:1503587,4,1503587
chr4:1503593,4,1503593
chr4:1503632,4,1503632
chr4:1503648,4,1503648
chr4:1503693,4,1503693
chr4:1504583,4,1504583
chr4:1504689,4,1504689
chr4:1504938,4,1504938
chr4:1504947,4,1504947
chr4:1504951,4,1504951
chr4:1504971,4,1504971
chr4:1505138,4,1505138
chr4:1505243,4,1505243
chr4:1505373,4,1505373
chr4:1505437,4,1505437
chr4:1505479,4,1505479
chr4:1505562,4,1505562
chr4:1505642,4,1505642
chr4:1505683,4,1505683
chr4:1505809,4,1505809
chr4:1505850,4,1505850
chr4:1505853,4,1505853
chr4:1505904,4,1505904
chr4:1505951,4,1505951
chr4:1506008,4,1506008
chr4:1506371,4,1506371
chr4:1506383,4,1506383
chr4:1506542,4,1506542
chr4:1506740,4,1506740
chr4:1506853,4,1506853
chr4:1506992,4,1506992
chr4:1507078,4,1507078
chr4:1507082,4,1507082
chr4:1507540,4,1507540
chr4:1507606,4,1507606
chr4:1507780,4,1507780
chr4:1507893,4,1507893
chr4:1507981,4,1507981
chr4:1508454,4,1508454
chr4:1508550,4,1508550
chr4:1508583,4,1508583
chr4:1508644,4,1508644
chr4:1509009,4,1509009
chr4:1509300,4,1509300
chr4:1509719,4,1509719
chr4:1510214,4,1510214
chr4:1510368,4,1510368
chr4:1510383,4,1510383
chr4:1510411,4,1510411
chr4:1510417,4,1510417
chr4:1510421,4,1510421
chr4:1510422,4,1510422
chr4:1510501,4,1510501
chr4:1510510,4,1510510
chr4:1510552,4,1510552
chr4:1510882,4,1510882
chr4:1511013,4,1511013
chr4:1511041,4,1511041
chr4:1511078,4,1511078
chr4:1511153,4,1511153
chr4:1511255,4,1511255
chr4:1511348,4,1511348
chr4:1511510,4,1511510
chr4:1511659,4,1511659
chr4:1511886,4,1511886
chr4:1512312,4,1512312
chr4:1513542,4,1513542
chr4:1513649,4,1513649
chr4:1513733,4,1513733
chr4:1513839,4,1513839
chr4:1514235,4,1514235
chr4:1514258,4,1514258
chr4:1514370,4,1514370
chr4:1514403,4,1514403
chr4:1514528,4,1514528
chr4:1514569,4,1514569
chr4:1514712,4,1514712
chr4:1514773,4,1514773
chr4:1514828,4,1514828
chr4:1514885,4,1514885
chr4:1514915,4,1514915
chr4:1515083,4,1515083
chr4:1515183,4,1515183
chr4:1515216,4,1515216
chr4:1515303,4,1515303
chr4:1515420,4,1515420
chr4:1515455,4,1515455
chr4:1515582,4,1515582
chr4:1515661,4,1515661
chr4:1515708,4,1515708
chr4:1515864,4,1515864
chr4:1515941,4,1515941
chr4:1515946,4,1515946
chr4:1515965,4,1515965
chr4:1516038,4,1516038
chr4:1516083,4,1516083
chr4:1516137,4,1516137
chr4:1516250,4,1516250
chr4:1516301,4,1516301
chr4:1516312,4,1516312
chr4:1516441,4,1516441
chr4:1516641,4,1516641
chr4:1516642,4,1516642
chr4:1516658,4,1516658
chr4:1516666,4,1516666
chr4:1516703,4,1516703
chr4:1516810,4,1516810
chr4:1516853,4,1516853
chr4:1516976,4,1516976
chr4:1517088,4,1517088
chr4:1517095,4,1517095
chr4:1517115,4,1517115
chr4:1517124,4,1517124
chr4:1517334,4,1517334
chr4:1517708,4,1517708
chr4:1517709,4,1517709
chr4:1517744,4,1517744
chr4:1517745,4,1517745
chr4:1517758,4,1517758
chr4:1517833,4,1517833
chr4:1517858,4,1517858
chr4:1517966,4,1517966
chr4:1518137,4,1518137
chr4:1518269,4,1518269
chr4:1518332,4,1518332
chr4:1518334,4,1518334
chr4:1518431,4,1518431
chr4:1518694,4,1518694
chr4:1518926,4,1518926
chr4:1518997,4,1518997
chr4:1519082,4,1519082
chr4:1519083,4,1519083
chr4:1519105,4,1519105
chr4:1519177,4,1519177
chr4:1519267,4,1519267
chr4:1519279,4,1519279
chr4:1519301,4,1519301
chr4:1519310,4,1519310
chr4:1519313,4,1519313
chr4:1519316,4,1519316
chr4:1519393,4,1519393
chr4:1519398,4,1519398
chr4:1519407,4,1519407
chr4:1519429,4,1519429
chr4:1519461,4,1519461
chr4:1519463,4,1519463
chr4:1519512,4,1519512
chr4:1519563,4,1519563
chr4:1519598,4,1519598
chr4:1519618,4,1519618
chr4:1519850,4,1519850
chr4:1520098,4,1520098
chr4:1520273,4,1520273
chr4:1520281,4,1520281
chr4:1520285,4,1520285
chr4:1520501,4,1520501
chr4:1520813,4,1520813
chr4:1520843,4,1520843
chr4:1520921,4,1520921
chr4:1521015,4,1521015
chr4:1521171,4,1521171
chr4:1521256,4,1521256
chr4:1521296,4,1521296
chr4:1521369,4,1521369
chr4:1521435,4,1521435
chr4:1521557,4,1521557
chr4:1521561,4,1521561
chr4:1521563,4,1521563
chr4:1521594,4,1521594
chr4:1521638,4,1521638
chr4:1521711,4,1521711
chr4:1521834,4,1521834
chr4:1521847,4,1521847
chr4:1521941,4,1521941
chr5:10202,5,10202
chr5:10621,5,10621
chr5:10653,5,10653
chr5:10700,5,10700
chr5:10731,5,10731
chr5:10779,5,10779
chr5:10946,5,10946
chr5:11049,5,11049
chr5:11100,5,11100
chr5:11186,5,11186
chr5:11195,5,11195
chr5:11351,5,11351
chr5:11370,5,11370
chr5:11439,5,11439
chr5:11496,5,11496
chr5:11741,5,11741
chr5:11756,5,11756
chr5:11785,5,11785
chr5:12024,5,12024
chr5:12036,5,12036
chr5:12071,5,12071
chr5:12186,5,12186
chr5:12215,5,12215
chr5:12258,5,12258
chr5:12309,5,12309
chr5:12413,5,12413
chr5:12511,5,12511
chr5:12532,5,12532
chr5:12571,5,12571
chr5:12600,5,12600
chr5:12612,5,12612
chr5:12616,5,12616
chr5:12625,5,12625
chr5:12629,5,12629
chr5:12869,5,12869
chr5:12937,5,12937
chr5:13009,5,13009
chr5:13167,5,13167
chr5:13215,5,13215
chr5:13307,5,13307
chr5:13446,5,13446
chr5:13447,5,13447
chr5:13449,5,13449
chr5:13454,5,13454
chr5:13493,5,13493
chr5:13502,5,13502
chr5:13690,5,13690
chr5:14025,5,14025
chr5:14061,5,14061
chr5:14175,5,14175
chr5:14408,5,14408
chr5:14438,5,14438
chr5:14476,5,14476
chr5:14482,5,14482
chr5:14512,5,14512
chr5:14579,5,14579
chr5:14592,5,14592
chr5:14610,5,14610
chr5:14660,5,14660
chr5:14676,5,14676
chr5:15032,5,15032
chr5:15052,5,15052
chr5:15170,5,15170
chr5:15174,5,15174
chr5:15229,5,15229
chr5:15479,5,15479
chr5:15608,5,15608
chr5:15698,5,15698
chr5:15826,5,15826
chr5:15966,5,15966
chr5:17311,5,17311
chr5:17320,5,17320
chr5:17400,5,17400
chr5:17824,5,17824
chr5:17871,5,17871
chr5:17918,5,17918
chr5:18031,5,18031
chr5:18035,5,18035
chr5:18138,5,18138
chr5:18162,5,18162
chr5:18174,5,18174
chr5:18178,5,18178
chr5:18182,5,18182
chr5:18224,5,18224
chr5:18229,5,18229
chr5:18232,5,18232
chr5:18285,5,18285
chr5:18487,5,18487
chr5:18609,5,18609
chr5:18919,5,18919
chr5:18920,5,18920
chr5:18923,5,18923
chr5:18927,5,18927
chr5:18949,5,18949
chr5:18959,5,18959
chr5:18960,5,18960
chr5:19144,5,19144
chr5:19307,5,19307
chr5:19431,5,19431
chr5:19437,5,19437
chr5:19504,5,19504
chr5:19513,5,19513
chr5:19517,5,19517
chr5:19542,5,19542
chr5:19654,5,19654
