SNP,PPI,DRUG,eQTL_gene,eQTL_gene_id,Chromosome,piQTL_peak,piQTL_left,piQTL_right,eQTL_peak,eQTL_left,eQTL_right,piQTL_EFFECTSIZE,piQTL_pvalue,piQTL_FDR,eQTL_LOD,eQTL_gene_dist,eQTL_cis,peak_distance,is_piQTL_peak_in_eQTL,is_eQTL_peak_in_piQTL,eQTL_gene_description,piQTL_locus_id,piQTL_locus_gene,piQTL_locus_description
9574,ERG11_HYR1,Fluconazole,DGA1,YOR245C,Chr14,441268,441268,441268,441268,433148,478701,1.168105637,3.871580908,0.034558644,2.672079029,,False,0,True,True,"""Diacylglycerol acyltransferase; catalyzes the terminal step of triacylglycerol (TAG) formation ; acylates diacylglycerol using acyl-CoA as an acyl donor; Lro1p and Dga1p can O-acylate ceramides; localized to lipid particles""",SUT333,,ncRNA_UNB
9574,ERG11_HYR1,Fluconazole,PIS1,YPR113W,Chr14,441268,441268,441268,441268,356361,648789,1.168105637,3.871580908,0.034558644,3.034168914,,False,0,True,True,"""Phosphatidylinositol synthase; required for biosynthesis of phosphatidylinositol ; which is a precursor for polyphosphoinositides ; sphingolipids ; and glycolipid anchors for some of the plasma membrane proteins""",SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,ATS1,YAL020C,Chr14,441268,441268,441268,441268,373628,470301,1.394611606,4.132709547,0.020534499,7.075096886,,False,0,True,True,"""Protein required for modification of wobble nucleosides in tRNA; acts with Elongator complex ; Kti11p ; and Kti12p; has a potential role in regulatory interactions between microtubules and the cell cycle; forms a stable heterodimer with Kti11p""",SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,ALG7,YBR243C,Chr14,441268,441268,441268,441268,431063,442736,1.394611606,4.132709547,0.020534499,36.10901197,,False,0,True,True,"""UDP-N-acetyl-glucosamine-1-P transferase; transfers Glc-Nac-P from UDP-GlcNac to Dol-P in the ER in the first step of the dolichol pathway of protein asparagine-linked glycosylation; inhibited by tunicamycin; human homolog DPAGT1 can complement yeast ALG7 mutant""",SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,SHG1,YBR258C,Chr14,441268,441268,441268,441268,441268,465187,1.394611606,4.132709547,0.020534499,6.761267088,,False,0,True,True,"""Subunit of the COMPASS (Set1C) complex; COMPASS methylates histone H3 on lysine 4 and is required in transcriptional silencing near telomeres""",SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,PBP4,YDL053C,Chr14,441268,441268,441268,441268,441268,470301,1.394611606,4.132709547,0.020534499,8.105326167,,False,0,True,True,"""Pbp1p binding protein; interacts strongly with Pab1p-binding protein 1 (Pbp1p) in the yeast two-hybrid system; also interacts with Lsm12p in a copurification assay; relative distribution to the nucleus increases upon DNA replication stress""",SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,HPT1,YDR399W,Chr14,441268,441268,441268,441268,441268,468488,1.394611606,4.132709547,0.020534499,60.41760058,,False,0,True,True,"""Dimeric hypoxanthine-guanine phosphoribosyltransferase; catalyzes the transfer of the phosphoribosyl portion of 5-phosphoribosyl-alpha-1-pyrophosphate to a purine base (either guanine or hypoxanthine) to form pyrophosphate and a purine nucleotide (either guanosine monophosphate or inosine monophosphate); mutations in the human homolog HPRT1 can cause Lesch-Nyhan syndrome and Kelley-Seegmiller syndrome""",SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,FMP52,YER004W,Chr14,441268,441268,441268,441268,89169,487935,1.394611606,4.132709547,0.020534499,3.723051695,,False,0,True,True,"""Protein of unknown function; localized to the mitochondrial outer membrane; induced by treatment with 8-methoxypsoralen and UVA irradiation""",SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,TUB2,YFL037W,Chr14,441268,441268,441268,441268,431063,465005,1.394611606,4.132709547,0.020534499,11.84596984,,False,0,True,True,"""Beta-tubulin; associates with alpha-tubulin (Tub1p and Tub3p) to form tubulin dimer ; which polymerizes to form microtubules; mutation in human ortholog is associated with congenital fibrosis of the extraocular muscles (CFEOM) with polymicrogyria""",SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,GYP8,YFL027C,Chr14,441268,441268,441268,441268,406068,534949,1.394611606,4.132709547,0.020534499,2.991341518,,False,0,True,True,"""GTPase-activating protein for yeast Rab family members; Ypt1p is the preferred in vitro substrate but also acts on Sec4p ; Ypt31p and Ypt32p; involved in the regulation of ER to Golgi vesicle transport""",SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,PMA1,YGL008C,Chr14,441268,441268,441268,441268,405756,771372,1.394611606,4.132709547,0.020534499,2.834977008,,False,0,True,True,"""Plasma membrane P2-type H+-ATPase; pumps protons out of cell; major regulator of cytoplasmic pH and plasma membrane potential; long-lived protein asymmetrically distributed at plasma membrane between mother cells and buds; accumulates at high levels in mother cells during aging ; buds emerge with very low levels of Pma1p ; newborn cells have low levels of Pma1p; Hsp30p plays a role in Pma1p regulation; interactions with Std1p appear to propagate [GAR+]""",SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,KSS1,YGR040W,Chr14,441268,441268,441268,441268,441268,465005,1.394611606,4.132709547,0.020534499,30.87287412,,False,0,True,True,"""Mitogen-activated protein kinase (MAPK); involved in signal transduction pathways that control filamentous growth and pheromone response; regulates septum assembly ; and may directly phosphorylate Bni4p; the KSS1 gene is nonfunctional in S288C strains and functional in W303 strains""",SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,MNT3,YIL014W,Chr14,441268,441268,441268,441268,441268,478701,1.394611606,4.132709547,0.020534499,4.359845918,,False,0,True,True,"""Alpha-1,3-mannosyltransferase; adds the fourth and fifth alpha-1,3-linked mannose residues to O-linked glycans during protein O-glycosylation""",SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,RPE1,YJL121C,Chr14,441268,441268,441268,441268,441268,472584,1.394611606,4.132709547,0.020534499,25.11000371,,False,0,True,True,"""D-ribulose-5-phosphate 3-epimerase; catalyzes a reaction in the non-oxidative part of the pentose-phosphate pathway; mutants are sensitive to oxidative stress""",SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,BIT61,YJL058C,Chr14,441268,441268,441268,441268,441268,478701,1.394611606,4.132709547,0.020534499,6.556456308,,False,0,True,True,"""Subunit of TORC2 membrane-associated complex; involved in regulation of cell cycle-dependent actin cytoskeletal dynamics during polarized growth and cell wall integrity; BIT61 has a paralog ; BIT2 ; that arose from the whole genome duplication""",SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,PHD1,YKL043W,Chr14,441268,441268,441268,441268,441268,478701,1.394611606,4.132709547,0.020534499,8.218249979,,False,0,True,True,"""Transcriptional activator that enhances pseudohyphal growth; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; regulates expression of FLO11 ; an adhesin required for pseudohyphal filament formation; similar to StuA ; an A. nidulans developmental regulator; potential Cdc28p substrate; PHD1 has a paralog ; SOK2 ; that arose from the whole genome duplication""",SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,SRN2,YLR119W,Chr14,441268,441268,441268,441268,214714,478701,1.394611606,4.132709547,0.020534499,4.006295257,,False,0,True,True,"""Component of the ESCRT-I complex; ESCRT-I is involved in ubiquitin-dependent sorting of proteins into the endosome; suppressor of rna1-1 mutation; may be involved in RNA export from nucleus""",SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,FUS2,YMR232W,Chr14,441268,441268,441268,441268,312454,653593,1.394611606,4.132709547,0.020534499,2.759582936,,False,0,True,True,"""Cell fusion regulator; cytoplasmic protein localized to shmoo tip; required for alignment of parental nuclei before nuclear fusion during mating; contains a Dbl-homology domain; binds specifically with activated Cdc42p""",SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,PFK27,YOL136C,Chr14,441268,441268,441268,441268,300017,472584,1.394611606,4.132709547,0.020534499,6.423715374,,False,0,True,True,"""6-phosphofructo-2-kinase; catalyzes synthesis of fructose-2,6-bisphosphate; inhibited by phosphoenolpyruvate and sn-glycerol 3-phosphate ; expression induced by glucose and sucrose ; transcriptional regulation involves protein kinase A""",SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,CKB2,YOR039W,Chr14,441268,441268,441268,441268,441268,478701,1.394611606,4.132709547,0.020534499,7.394056792,,False,0,True,True,"""Beta' regulatory subunit of casein kinase 2 (CK2); a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2 ; comprised of CKA1 ; CKA2 ; CKB1 and CKB2 ; has many substrates including transcription factors and all RNA polymerase""",SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,YOR366W,YOR366W,Chr14,441268,441268,441268,441268,441268,468488,1.394611606,4.132709547,0.020534499,12.42017795,,False,0,True,True,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the uncharacterized ORF YOR365C""",SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,AFT2,YPL202C,Chr14,441268,441268,441268,441268,441268,465187,1.394611606,4.132709547,0.020534499,17.31360888,,False,0,True,True,"""Iron-regulated transcriptional activator; activates genes involved in intracellular iron use and required for iron homeostasis and resistance to oxidative stress; AFT2 has a paralog ; AFT1 ; that arose from the whole genome duplication""",SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,BEM4,YPL161C,Chr14,441268,441268,441268,441268,441268,478701,1.394611606,4.132709547,0.020534499,8.629016613,,False,0,True,True,"""Protein involved in establishment of cell polarity and bud emergence; interacts with the Rho1p small GTP-binding protein and with the Rho-type GTPase Cdc42p; involved in maintenance of proper telomere length""",SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,NOP53,YPL146C,Chr14,441268,441268,441268,441268,376313,465005,1.394611606,4.132709547,0.020534499,24.77290902,,False,0,True,True,"""Nucleolar protein; involved in biogenesis of the 60S subunit of the ribosome; interacts with rRNA processing factors Cbf5p and Nop2p and with the nucleolar proteins Nop17p and Nip7p; null mutant is viable but growth is severely impaired""",SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,POC4,YPL144W,Chr14,441268,441268,441268,441268,187353,492375,1.394611606,4.132709547,0.020534499,2.541878007,,False,0,True,True,"""Component of a heterodimeric Poc4p-Irc25p chaperone; involved in assembly of alpha subunits into the 20S proteasome; may regulate formation of proteasome isoforms with alternative subunits under different conditions; upregulates proteasome assembly in response to the unfolded protein response activated by mistargeting of proteins (UPRam)""",SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,YPR063C,YPR063C,Chr14,441268,441268,441268,441268,441268,470301,1.394611606,4.132709547,0.020534499,15.34575479,,False,0,True,True,"""ER-localized protein of unknown function""",SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,OPT2,YPR194C,Chr14,441268,441268,441268,441268,431063,473648,1.394611606,4.132709547,0.020534499,9.048491434,,False,0,True,True,"""Oligopeptide transporter; localized to peroxisomes and affects glutathione redox homeostasis; also localizes to the plasma membrane (PM) and to the late Golgi ; and has a role in maintenance of lipid asymmetry between the inner and outer leaflets of the PM; member of the OPT family ; with potential orthologs in S. pombe and C. albicans; also plays a role in formation of mature vacuoles and in polarized cell growth""",SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,SIW14,YNL032W,Chr14,441268,441268,441268,441268,441268,478701,1.394611606,4.132709547,0.020534499,6.099475274,96796.0,False,0,True,True,"""Inositol phosphatase involved in inositol pyrophosphate metabolism; hydrolyzes the beta-phosphate from the 5-diphosphate group of PP-InsPs including: 5PP-IP5 (IP7) ; 1,5PP-IP4 (IP8) and 5-PP-InsP4; functions as an anti-prion (anti-[PSI]) component; member of the atypical dual-specificity subgroup of the protein tyrosine-phosphatase (PTP) superfamily; localizes to the cytoplasm""",SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,DGA1,YOR245C,Chr14,441268,441268,441268,441268,433148,478701,1.394611606,4.132709547,0.020534499,2.672079029,,False,0,True,True,"""Diacylglycerol acyltransferase; catalyzes the terminal step of triacylglycerol (TAG) formation ; acylates diacylglycerol using acyl-CoA as an acyl donor; Lro1p and Dga1p can O-acylate ceramides; localized to lipid particles""",SUT333,,ncRNA_UNB
9574,HNM1_MID2,Fluconazole,PIS1,YPR113W,Chr14,441268,441268,441268,441268,356361,648789,1.394611606,4.132709547,0.020534499,3.034168914,,False,0,True,True,"""Phosphatidylinositol synthase; required for biosynthesis of phosphatidylinositol ; which is a precursor for polyphosphoinositides ; sphingolipids ; and glycolipid anchors for some of the plasma membrane proteins""",SUT333,,ncRNA_UNB
9574,PLM2_SNA3,Fluconazole,ATS1,YAL020C,Chr14,441268,441268,441268,441268,373628,470301,1.396325378,4.681546137,0.006448986,7.075096886,,False,0,True,True,"""Protein required for modification of wobble nucleosides in tRNA; acts with Elongator complex ; Kti11p ; and Kti12p; has a potential role in regulatory interactions between microtubules and the cell cycle; forms a stable heterodimer with Kti11p""",SUT333,,ncRNA_UNB
9574,PLM2_SNA3,Fluconazole,ALG7,YBR243C,Chr14,441268,441268,441268,441268,431063,442736,1.396325378,4.681546137,0.006448986,36.10901197,,False,0,True,True,"""UDP-N-acetyl-glucosamine-1-P transferase; transfers Glc-Nac-P from UDP-GlcNac to Dol-P in the ER in the first step of the dolichol pathway of protein asparagine-linked glycosylation; inhibited by tunicamycin; human homolog DPAGT1 can complement yeast ALG7 mutant""",SUT333,,ncRNA_UNB
9574,PLM2_SNA3,Fluconazole,SHG1,YBR258C,Chr14,441268,441268,441268,441268,441268,465187,1.396325378,4.681546137,0.006448986,6.761267088,,False,0,True,True,"""Subunit of the COMPASS (Set1C) complex; COMPASS methylates histone H3 on lysine 4 and is required in transcriptional silencing near telomeres""",SUT333,,ncRNA_UNB
9574,PLM2_SNA3,Fluconazole,PBP4,YDL053C,Chr14,441268,441268,441268,441268,441268,470301,1.396325378,4.681546137,0.006448986,8.105326167,,False,0,True,True,"""Pbp1p binding protein; interacts strongly with Pab1p-binding protein 1 (Pbp1p) in the yeast two-hybrid system; also interacts with Lsm12p in a copurification assay; relative distribution to the nucleus increases upon DNA replication stress""",SUT333,,ncRNA_UNB
9574,PLM2_SNA3,Fluconazole,HPT1,YDR399W,Chr14,441268,441268,441268,441268,441268,468488,1.396325378,4.681546137,0.006448986,60.41760058,,False,0,True,True,"""Dimeric hypoxanthine-guanine phosphoribosyltransferase; catalyzes the transfer of the phosphoribosyl portion of 5-phosphoribosyl-alpha-1-pyrophosphate to a purine base (either guanine or hypoxanthine) to form pyrophosphate and a purine nucleotide (either guanosine monophosphate or inosine monophosphate); mutations in the human homolog HPRT1 can cause Lesch-Nyhan syndrome and Kelley-Seegmiller syndrome""",SUT333,,ncRNA_UNB
9574,PLM2_SNA3,Fluconazole,FMP52,YER004W,Chr14,441268,441268,441268,441268,89169,487935,1.396325378,4.681546137,0.006448986,3.723051695,,False,0,True,True,"""Protein of unknown function; localized to the mitochondrial outer membrane; induced by treatment with 8-methoxypsoralen and UVA irradiation""",SUT333,,ncRNA_UNB
9574,PLM2_SNA3,Fluconazole,TUB2,YFL037W,Chr14,441268,441268,441268,441268,431063,465005,1.396325378,4.681546137,0.006448986,11.84596984,,False,0,True,True,"""Beta-tubulin; associates with alpha-tubulin (Tub1p and Tub3p) to form tubulin dimer ; which polymerizes to form microtubules; mutation in human ortholog is associated with congenital fibrosis of the extraocular muscles (CFEOM) with polymicrogyria""",SUT333,,ncRNA_UNB
