BETA	cis_trans	abs_effect
0.124397	trans	0.124397
0.056255	trans	0.056255
-0.150523	trans	0.150523
-0.164679	trans	0.164679
-0.0737795	trans	0.0737795
0.0673891	trans	0.0673891
0.0714739	trans	0.0714739
-0.0460505	trans	0.0460505
-0.0888771	trans	0.0888771
-0.0657703	trans	0.0657703
0.173288	trans	0.173288
0.0401052	trans	0.0401052
-0.0456355	trans	0.0456355
0.0445873	trans	0.0445873
0.0477415	trans	0.0477415
-0.0636401	trans	0.0636401
-0.0645884	trans	0.0645884
0.146178	trans	0.146178
-0.0524202	trans	0.0524202
0.0559451	trans	0.0559451
0.0927314	trans	0.0927314
-0.12162	trans	0.12162
0.0476503	trans	0.0476503
-0.0528793	trans	0.0528793
0.0673275	trans	0.0673275
0.0523765	trans	0.0523765
-0.0746584	trans	0.0746584
-0.0483004	trans	0.0483004
-0.0462213	trans	0.0462213
-0.0540861	trans	0.0540861
0.0605972	trans	0.0605972
-0.0990832	trans	0.0990832
0.0578728	trans	0.0578728
0.0474684	trans	0.0474684
0.0525266	trans	0.0525266
0.103049	trans	0.103049
-0.0440194	trans	0.0440194
-0.0865591	trans	0.0865591
0.0701287	trans	0.0701287
-0.0858751	trans	0.0858751
0.0890937	trans	0.0890937
0.167439	trans	0.167439
0.431735	trans	0.431735
0.0750014	trans	0.0750014
-0.0517741	trans	0.0517741
-0.0523273	trans	0.0523273
0.0907727	trans	0.0907727
-0.0615939	trans	0.0615939
-0.0441783	trans	0.0441783
-0.0528039	trans	0.0528039
0.0464952	trans	0.0464952
-0.167506	trans	0.167506
-0.0536547	trans	0.0536547
-0.0399467	trans	0.0399467
-0.0433371	trans	0.0433371
0.0615434	trans	0.0615434
-0.0585971	trans	0.0585971
0.150683	trans	0.150683
0.0988311	trans	0.0988311
0.0578151	trans	0.0578151
-0.0424377	trans	0.0424377
-0.104725	trans	0.104725
-0.0768304	trans	0.0768304
0.0531717	trans	0.0531717
-0.183222	trans	0.183222
0.053693	trans	0.053693
0.0936079	trans	0.0936079
0.0644351	trans	0.0644351
-0.0399648	trans	0.0399648
0.0673139	trans	0.0673139
-0.0653968	trans	0.0653968
0.084334	trans	0.084334
-0.161766	trans	0.161766
-0.0879276	trans	0.0879276
0.097342	trans	0.097342
-0.918905	trans	0.918905
-0.860095	trans	0.860095
-0.051772	trans	0.051772
-0.0369967	trans	0.0369967
-0.133972	trans	0.133972
-0.0361553	trans	0.0361553
-0.0611161	trans	0.0611161
-0.0408727	trans	0.0408727
-0.169238	trans	0.169238
0.0570917	trans	0.0570917
-0.0380835	trans	0.0380835
0.0335417	trans	0.0335417
-0.050579	trans	0.050579
-0.0444543	trans	0.0444543
0.0339533	trans	0.0339533
-0.471255	trans	0.471255
-0.046064	trans	0.046064
-0.0449531	trans	0.0449531
0.043448	trans	0.043448
0.0356958	trans	0.0356958
-0.0797938	trans	0.0797938
-0.0410272	trans	0.0410272
0.0771385	trans	0.0771385
0.0485937	trans	0.0485937
0.0464358	trans	0.0464358
0.0536337	trans	0.0536337
0.0693498	trans	0.0693498
-0.0926471	trans	0.0926471
0.0381214	trans	0.0381214
0.082941	trans	0.082941
0.0685198	trans	0.0685198
0.0393931	trans	0.0393931
0.0590314	trans	0.0590314
0.0370538	trans	0.0370538
-0.056392	trans	0.056392
-0.109259	trans	0.109259
-0.202903	trans	0.202903
0.247458	trans	0.247458
0.0499742	trans	0.0499742
0.0820296	trans	0.0820296
-0.0651522	trans	0.0651522
-0.0487148	trans	0.0487148
0.132209	trans	0.132209
-0.0630098	trans	0.0630098
-0.251346	trans	0.251346
-0.0555854	trans	0.0555854
0.0809577	trans	0.0809577
0.0446951	trans	0.0446951
-0.0508074	trans	0.0508074
-0.0355902	trans	0.0355902
0.0368768	trans	0.0368768
-0.253597	trans	0.253597
0.0468712	trans	0.0468712
0.0622341	trans	0.0622341
0.331114	trans	0.331114
-0.103613	trans	0.103613
0.0443133	trans	0.0443133
0.056075	trans	0.056075
0.0428749	trans	0.0428749
0.406292	trans	0.406292
-0.0545265	trans	0.0545265
-0.0428118	trans	0.0428118
-0.0430619	trans	0.0430619
0.0462015	trans	0.0462015
-0.0573682	trans	0.0573682
0.056929	trans	0.056929
0.0630738	trans	0.0630738
0.0429206	trans	0.0429206
-0.0488764	trans	0.0488764
0.052743	trans	0.052743
-0.0685591	trans	0.0685591
0.0477191	trans	0.0477191
0.069483	trans	0.069483
-0.0484146	trans	0.0484146
0.0887153	trans	0.0887153
-0.0454292	trans	0.0454292
0.0508539	trans	0.0508539
0.0940621	trans	0.0940621
0.0489452	trans	0.0489452
-0.0617461	trans	0.0617461
0.0826256	trans	0.0826256
-0.0678844	trans	0.0678844
-0.0823273	trans	0.0823273
0.044252	trans	0.044252
0.0675367	trans	0.0675367
0.0545587	trans	0.0545587
0.0885837	trans	0.0885837
0.492965	trans	0.492965
-0.0460213	trans	0.0460213
0.0394348	trans	0.0394348
-0.0456236	trans	0.0456236
0.0535043	trans	0.0535043
0.0422348	trans	0.0422348
-0.0669608	trans	0.0669608
-0.0630629	trans	0.0630629
0.0556522	trans	0.0556522
0.0581583	trans	0.0581583
-0.0952121	trans	0.0952121
-0.0417063	trans	0.0417063
-0.0530424	trans	0.0530424
0.0417035	trans	0.0417035
0.133134	trans	0.133134
0.0534625	trans	0.0534625
-0.0556131	trans	0.0556131
0.0425434	trans	0.0425434
0.0613489	trans	0.0613489
0.340927	trans	0.340927
-0.0622035	trans	0.0622035
-0.0824645	trans	0.0824645
0.047504	trans	0.047504
-0.091156	trans	0.091156
0.0512075	trans	0.0512075
-0.045006	trans	0.045006
0.593971	trans	0.593971
0.0496122	trans	0.0496122
0.0456248	trans	0.0456248
-0.0866115	trans	0.0866115
0.0493664	trans	0.0493664
0.0492337	trans	0.0492337
0.0620913	trans	0.0620913
-0.0460693	trans	0.0460693
0.0594407	trans	0.0594407
0.0652549	trans	0.0652549
-0.0751685	trans	0.0751685
-0.187675	trans	0.187675
0.0654177	trans	0.0654177
0.0545372	trans	0.0545372
0.0828207	trans	0.0828207
-0.0757544	trans	0.0757544
-0.0760258	trans	0.0760258
-0.0747799	trans	0.0747799
0.0645315	trans	0.0645315
-0.0515683	trans	0.0515683
-0.071771	trans	0.071771
0.0654658	trans	0.0654658
-0.046366	trans	0.046366
0.0504482	trans	0.0504482
-0.0660522	trans	0.0660522
0.050883	trans	0.050883
-0.0703945	trans	0.0703945
0.0563629	trans	0.0563629
0.0588344	trans	0.0588344
0.109076	trans	0.109076
-0.0456962	trans	0.0456962
-0.0774995	trans	0.0774995
-0.35903	trans	0.35903
0.353294	trans	0.353294
-0.140699	trans	0.140699
0.128212	trans	0.128212
-0.0499004	trans	0.0499004
0.0348915	trans	0.0348915
-0.0577137	trans	0.0577137
0.0754374	trans	0.0754374
0.0561877	trans	0.0561877
-0.145546	trans	0.145546
0.0438889	trans	0.0438889
0.0373699	trans	0.0373699
-0.0513793	trans	0.0513793
-0.0626871	trans	0.0626871
-0.0618532	trans	0.0618532
-0.0848791	trans	0.0848791
0.202395	trans	0.202395
0.0864364	trans	0.0864364
0.0480401	trans	0.0480401
-0.0429634	trans	0.0429634
-0.0476419	trans	0.0476419
0.064755	trans	0.064755
0.0729134	trans	0.0729134
-0.0970703	trans	0.0970703
-0.14008	trans	0.14008
-0.0453949	trans	0.0453949
-0.367875	trans	0.367875
0.0478646	trans	0.0478646
-0.12516	trans	0.12516
0.0897544	trans	0.0897544
0.0863721	trans	0.0863721
-0.0432696	trans	0.0432696
0.048542	trans	0.048542
-0.600174	trans	0.600174
0.0811053	trans	0.0811053
-0.0927208	trans	0.0927208
0.0903711	trans	0.0903711
0.0483634	trans	0.0483634
0.0947548	trans	0.0947548
0.0577739	trans	0.0577739
0.0513479	trans	0.0513479
-0.118966	trans	0.118966
0.0635215	trans	0.0635215
-0.100936	trans	0.100936
0.0504701	trans	0.0504701
0.193346	trans	0.193346
-0.0509882	trans	0.0509882
1.52883	trans	1.52883
-0.0421887	trans	0.0421887
-0.133658	trans	0.133658
0.0566383	trans	0.0566383
0.0434474	trans	0.0434474
0.0663405	trans	0.0663405
0.082245	trans	0.082245
0.114069	trans	0.114069
0.0595103	trans	0.0595103
0.0551017	trans	0.0551017
-0.049336	trans	0.049336
0.0587232	trans	0.0587232
-0.0479816	trans	0.0479816
0.042711	trans	0.042711
-0.0419552	trans	0.0419552
-0.0764997	trans	0.0764997
0.0876521	trans	0.0876521
0.0328244	trans	0.0328244
-0.0412782	trans	0.0412782
0.31138	trans	0.31138
-0.034904	trans	0.034904
-0.0568092	trans	0.0568092
-0.0767041	trans	0.0767041
0.145833	trans	0.145833
0.0575025	trans	0.0575025
-0.0490362	trans	0.0490362
-0.0444195	trans	0.0444195
-0.0619291	trans	0.0619291
-0.0501282	trans	0.0501282
0.0512848	trans	0.0512848
0.0490499	trans	0.0490499
0.0614502	trans	0.0614502
-0.0481023	trans	0.0481023
0.0581003	trans	0.0581003
-0.0771678	trans	0.0771678
-0.0551994	trans	0.0551994
0.0435684	trans	0.0435684
0.141984	trans	0.141984
-0.0789999	trans	0.0789999
0.650722	trans	0.650722
-0.120188	trans	0.120188
0.421923	trans	0.421923
-0.168383	trans	0.168383
0.335523	trans	0.335523
0.067199	trans	0.067199
-0.0509091	trans	0.0509091
0.0695113	trans	0.0695113
-0.0657139	trans	0.0657139
0.0638512	trans	0.0638512
-0.0448727	trans	0.0448727
0.0693166	trans	0.0693166
-0.116769	trans	0.116769
0.0490921	trans	0.0490921
-0.0454187	trans	0.0454187
0.0456109	trans	0.0456109
0.0489824	trans	0.0489824
0.134626	trans	0.134626
-0.0433764	trans	0.0433764
0.218543	trans	0.218543
-0.0814475	trans	0.0814475
0.0697355	trans	0.0697355
0.0514335	trans	0.0514335
0.0521098	trans	0.0521098
0.104305	trans	0.104305
0.0511394	trans	0.0511394
-0.0881765	trans	0.0881765
-0.0446988	trans	0.0446988
-0.0640096	trans	0.0640096
-0.0427353	trans	0.0427353
0.0564989	trans	0.0564989
0.327468	trans	0.327468
-0.0652565	trans	0.0652565
0.0570025	trans	0.0570025
0.045495	trans	0.045495
-0.0544735	trans	0.0544735
-0.14191	trans	0.14191
-0.131398	trans	0.131398
-1.31102	trans	1.31102
0.398355	trans	0.398355
0.0522245	trans	0.0522245
0.0498909	trans	0.0498909
0.0477861	trans	0.0477861
0.0633408	trans	0.0633408
-0.0691403	trans	0.0691403
-0.0978976	trans	0.0978976
0.0455461	trans	0.0455461
0.047748	trans	0.047748
-0.0979538	trans	0.0979538
-0.0754556	trans	0.0754556
0.0650157	trans	0.0650157
0.066081	trans	0.066081
0.142604	trans	0.142604
0.0671576	trans	0.0671576
-0.0839786	trans	0.0839786
-0.0566721	trans	0.0566721
0.0663502	trans	0.0663502
0.062112	trans	0.062112
0.0473402	trans	0.0473402
0.0558616	trans	0.0558616
-0.0456345	trans	0.0456345
-0.0551901	trans	0.0551901
0.103292	trans	0.103292
-0.0504732	trans	0.0504732
0.0613316	trans	0.0613316
0.0553702	trans	0.0553702
0.0382915	trans	0.0382915
-0.0561026	trans	0.0561026
-0.0562421	trans	0.0562421
-0.0828892	trans	0.0828892
0.0352826	trans	0.0352826
-0.0632829	trans	0.0632829
0.0430221	trans	0.0430221
-0.0375686	trans	0.0375686
0.0551645	trans	0.0551645
-0.178428	trans	0.178428
0.0421555	trans	0.0421555
-0.0626527	trans	0.0626527
-0.0570613	trans	0.0570613
0.0938314	trans	0.0938314
0.282291	trans	0.282291
-0.385173	trans	0.385173
-0.0514961	trans	0.0514961
0.0477319	trans	0.0477319
0.0700728	trans	0.0700728
0.0564172	trans	0.0564172
0.0440339	trans	0.0440339
-0.0426165	trans	0.0426165
0.0520323	trans	0.0520323
-0.183194	trans	0.183194
0.0648688	trans	0.0648688
0.0443329	trans	0.0443329
0.0540459	trans	0.0540459
0.0784433	trans	0.0784433
0.0549414	trans	0.0549414
-0.0547059	trans	0.0547059
-0.0727059	trans	0.0727059
0.0550718	trans	0.0550718
0.0456484	trans	0.0456484
0.0830605	trans	0.0830605
-0.0547668	trans	0.0547668
0.520313	trans	0.520313
0.0406488	trans	0.0406488
-0.121952	trans	0.121952
-0.0412463	trans	0.0412463
-0.0573139	trans	0.0573139
0.0436505	trans	0.0436505
0.0964831	trans	0.0964831
0.396559	trans	0.396559
-0.041038	trans	0.041038
0.662994	trans	0.662994
0.117797	trans	0.117797
0.0501063	trans	0.0501063
0.368678	trans	0.368678
-0.147166	trans	0.147166
-0.395808	trans	0.395808
0.0480517	trans	0.0480517
-0.0608429	trans	0.0608429
0.0874481	trans	0.0874481
0.0390077	trans	0.0390077
0.0822678	trans	0.0822678
-0.0954168	trans	0.0954168
0.283529	trans	0.283529
-0.069905	trans	0.069905
0.39724	trans	0.39724
-0.0698409	trans	0.0698409
0.0760609	trans	0.0760609
1.55988	trans	1.55988
1.45192	trans	1.45192
-0.0457977	trans	0.0457977
0.206495	trans	0.206495
0.04185	trans	0.04185
0.144425	trans	0.144425
0.0478638	trans	0.0478638
-0.0702852	trans	0.0702852
-0.0794156	trans	0.0794156
-0.0445471	trans	0.0445471
-0.0498363	trans	0.0498363
-0.308848	trans	0.308848
0.649706	trans	0.649706
0.203753	trans	0.203753
0.200135	trans	0.200135
0.262436	trans	0.262436
0.0386782	trans	0.0386782
-0.0431918	trans	0.0431918
0.0431771	trans	0.0431771
0.132827	trans	0.132827
0.10129	trans	0.10129
-0.0617317	trans	0.0617317
0.166552	trans	0.166552
-0.0568199	trans	0.0568199
0.0510117	trans	0.0510117
0.0479138	trans	0.0479138
0.04878	trans	0.04878
0.0851799	trans	0.0851799
-0.0672284	trans	0.0672284
0.0463266	trans	0.0463266
-0.0403554	trans	0.0403554
-0.0408669	trans	0.0408669
-0.0614939	trans	0.0614939
0.187485	trans	0.187485
0.292614	trans	0.292614
-0.0507418	trans	0.0507418
-0.0656224	trans	0.0656224
0.0453407	trans	0.0453407
-0.0738839	trans	0.0738839
0.0585539	trans	0.0585539
-0.0421086	trans	0.0421086
-0.059569	trans	0.059569
0.049698	trans	0.049698
0.0470622	trans	0.0470622
0.066993	trans	0.066993
0.130302	trans	0.130302
0.0409718	trans	0.0409718
-0.0523066	trans	0.0523066
-0.0621843	trans	0.0621843
-0.0607232	trans	0.0607232
-0.0998284	trans	0.0998284
-0.0470914	trans	0.0470914
0.0653433	trans	0.0653433
-0.0626406	trans	0.0626406
0.0393229	trans	0.0393229
-0.0400843	trans	0.0400843
-0.0669566	trans	0.0669566
0.0635379	trans	0.0635379
0.0494948	trans	0.0494948
-0.0490821	trans	0.0490821
0.0432179	trans	0.0432179
-0.0597335	trans	0.0597335
-0.0787003	trans	0.0787003
0.0531994	trans	0.0531994
0.0382506	trans	0.0382506
-0.0436314	trans	0.0436314
0.0411042	trans	0.0411042
-0.0876542	trans	0.0876542
0.21381	trans	0.21381
-0.0698748	trans	0.0698748
0.0914698	trans	0.0914698
0.0496531	trans	0.0496531
-0.0588918	trans	0.0588918
0.853738	trans	0.853738
0.0790855	trans	0.0790855
-0.0545068	trans	0.0545068
0.0429159	trans	0.0429159
-0.0509003	trans	0.0509003
-0.0431312	trans	0.0431312
0.0454089	trans	0.0454089
0.0604783	trans	0.0604783
-0.0654262	trans	0.0654262
-0.234603	trans	0.234603
-0.100736	trans	0.100736
0.44741	trans	0.44741
0.104446	trans	0.104446
-0.0430709	trans	0.0430709
-0.0490954	trans	0.0490954
0.0459027	trans	0.0459027
-0.129477	trans	0.129477
-0.0406596	trans	0.0406596
0.041379	trans	0.041379
0.0855937	trans	0.0855937
0.0550692	trans	0.0550692
0.0499825	trans	0.0499825
0.137085	trans	0.137085
-0.118851	trans	0.118851
-0.0607186	trans	0.0607186
-0.0601821	trans	0.0601821
0.141845	trans	0.141845
-0.0604606	trans	0.0604606
-0.0405747	trans	0.0405747
-0.042551	trans	0.042551
-0.0599308	trans	0.0599308
-0.147183	trans	0.147183
0.467359	trans	0.467359
0.0499183	trans	0.0499183
-0.0520318	trans	0.0520318
-0.0551092	trans	0.0551092
0.0401982	trans	0.0401982
-0.0511188	trans	0.0511188
-0.898043	trans	0.898043
0.103801	trans	0.103801
0.208724	trans	0.208724
-0.0826694	trans	0.0826694
0.0863341	trans	0.0863341
0.138593	trans	0.138593
-0.0411411	trans	0.0411411
-0.0419277	trans	0.0419277
0.0702358	trans	0.0702358
0.328907	trans	0.328907
-0.11126	trans	0.11126
0.0441997	trans	0.0441997
0.0620979	trans	0.0620979
-0.0890312	trans	0.0890312
0.499808	trans	0.499808
-0.0387143	trans	0.0387143
0.116104	trans	0.116104
0.0374985	trans	0.0374985
-0.040328	trans	0.040328
0.114193	trans	0.114193
-0.0609737	trans	0.0609737
0.0410401	trans	0.0410401
-0.0515913	trans	0.0515913
-0.14428	trans	0.14428
0.821884	trans	0.821884
-0.0483444	trans	0.0483444
-0.0641835	trans	0.0641835
-0.0590528	trans	0.0590528
0.0483274	trans	0.0483274
0.0419664	trans	0.0419664
-0.156006	trans	0.156006
0.27958	trans	0.27958
-0.0494204	trans	0.0494204
-0.0430401	trans	0.0430401
0.542185	trans	0.542185
0.148625	trans	0.148625
0.0926342	trans	0.0926342
-0.0669099	trans	0.0669099
-0.114833	trans	0.114833
0.0526029	trans	0.0526029
-0.0445985	trans	0.0445985
-0.111486	trans	0.111486
-0.0421396	trans	0.0421396
-0.265242	trans	0.265242
0.0519174	trans	0.0519174
-0.0478842	trans	0.0478842
-0.0960414	trans	0.0960414
0.0601423	trans	0.0601423
-0.106155	trans	0.106155
-0.0482437	trans	0.0482437
-0.0539637	trans	0.0539637
-0.0463881	trans	0.0463881
0.32991	trans	0.32991
-0.119442	trans	0.119442
-0.145262	trans	0.145262
-0.0670438	trans	0.0670438
0.0444319	trans	0.0444319
-0.0609797	trans	0.0609797
0.0591195	trans	0.0591195
-0.0656893	trans	0.0656893
0.0737767	trans	0.0737767
-0.0458291	trans	0.0458291
-0.0455869	trans	0.0455869
0.0484322	trans	0.0484322
-0.068068	trans	0.068068
-0.0534524	trans	0.0534524
-0.652956	trans	0.652956
-0.0796418	trans	0.0796418
-0.0677526	trans	0.0677526
-0.278062	trans	0.278062
-0.0590317	trans	0.0590317
-0.18999	trans	0.18999
0.085637	trans	0.085637
0.0585253	trans	0.0585253
0.0420832	trans	0.0420832
0.798861	trans	0.798861
0.229598	trans	0.229598
0.146213	trans	0.146213
0.226416	trans	0.226416
-0.0469676	trans	0.0469676
0.0528704	trans	0.0528704
-0.0740549	trans	0.0740549
0.0477427	trans	0.0477427
-0.344217	trans	0.344217
-0.0461364	trans	0.0461364
0.0354426	trans	0.0354426
-0.609115	trans	0.609115
0.0344317	trans	0.0344317
-0.0898205	trans	0.0898205
0.291388	trans	0.291388
-0.0423427	trans	0.0423427
-0.0903935	trans	0.0903935
-0.0754306	trans	0.0754306
0.0490396	trans	0.0490396
0.0973804	trans	0.0973804
0.109156	trans	0.109156
-0.0515304	trans	0.0515304
-0.13757	trans	0.13757
-0.0437207	trans	0.0437207
0.0921013	trans	0.0921013
0.0488923	trans	0.0488923
-0.0434392	trans	0.0434392
0.200453	trans	0.200453
0.104721	trans	0.104721
0.0817474	trans	0.0817474
-0.0950533	trans	0.0950533
-0.14501	trans	0.14501
0.0680922	trans	0.0680922
-0.109953	trans	0.109953
0.278562	trans	0.278562
-0.143191	trans	0.143191
0.126121	trans	0.126121
0.114195	trans	0.114195
0.0491868	trans	0.0491868
0.407821	trans	0.407821
0.0719885	trans	0.0719885
0.0787519	trans	0.0787519
0.0530737	trans	0.0530737
-0.0759261	trans	0.0759261
-0.246982	trans	0.246982
-0.331536	trans	0.331536
0.0498255	trans	0.0498255
0.0575085	trans	0.0575085
-0.0965273	trans	0.0965273
0.129161	trans	0.129161
-0.166549	trans	0.166549
-0.237124	trans	0.237124
0.176387	trans	0.176387
0.0514446	trans	0.0514446
0.0730897	trans	0.0730897
-0.0416333	trans	0.0416333
0.132674	trans	0.132674
0.252835	trans	0.252835
-0.056414	trans	0.056414
0.0555089	trans	0.0555089
0.101411	trans	0.101411
-0.341011	trans	0.341011
-0.0706479	trans	0.0706479
0.0881734	trans	0.0881734
-0.0602191	trans	0.0602191
0.15738	trans	0.15738
-0.0567068	trans	0.0567068
-0.0508823	trans	0.0508823
0.0471027	trans	0.0471027
-0.0471024	trans	0.0471024
0.0881547	trans	0.0881547
0.0482334	trans	0.0482334
0.0465059	trans	0.0465059
0.0735606	trans	0.0735606
-0.0932171	trans	0.0932171
-0.039332	trans	0.039332
-0.107654	trans	0.107654
-0.0765801	trans	0.0765801
-0.10818	trans	0.10818
0.074234	trans	0.074234
0.0510624	trans	0.0510624
0.117513	trans	0.117513
0.281197	trans	0.281197
-0.0482196	trans	0.0482196
-0.104517	trans	0.104517
0.0410548	trans	0.0410548
-0.048562	trans	0.048562
-0.0889662	trans	0.0889662
0.278317	trans	0.278317
-0.384287	trans	0.384287
0.12479	trans	0.12479
0.0413058	trans	0.0413058
0.0806834	trans	0.0806834
-0.109536	trans	0.109536
0.105837	trans	0.105837
0.0670091	trans	0.0670091
0.0871618	trans	0.0871618
-0.0566127	trans	0.0566127
0.0751986	trans	0.0751986
0.0497448	trans	0.0497448
-0.0746785	trans	0.0746785
-0.0402778	trans	0.0402778
0.0417792	trans	0.0417792
0.0926407	trans	0.0926407
0.0684174	trans	0.0684174
-0.308724	trans	0.308724
0.0940231	trans	0.0940231
0.0409368	trans	0.0409368
0.769489	trans	0.769489
0.157779	trans	0.157779
0.0507684	trans	0.0507684
0.166598	trans	0.166598
-0.0901149	trans	0.0901149
0.12982	trans	0.12982
0.377656	trans	0.377656
0.0854887	trans	0.0854887
-0.0612799	trans	0.0612799
-0.0525212	trans	0.0525212
0.0818159	trans	0.0818159
0.113533	trans	0.113533
0.0539208	trans	0.0539208
-0.0452427	trans	0.0452427
0.0817456	trans	0.0817456
-0.0538153	trans	0.0538153
0.0731822	trans	0.0731822
-0.0953063	trans	0.0953063
-0.0416295	trans	0.0416295
0.0580562	trans	0.0580562
-0.116737	trans	0.116737
-0.0418595	trans	0.0418595
0.0487025	trans	0.0487025
0.462774	trans	0.462774
0.0564998	trans	0.0564998
-0.048348	trans	0.048348
-0.0451052	trans	0.0451052
0.0446804	trans	0.0446804
0.0723638	trans	0.0723638
-0.329357	trans	0.329357
-0.421987	trans	0.421987
0.0486431	trans	0.0486431
0.0821691	trans	0.0821691
-0.174928	trans	0.174928
-0.0503998	trans	0.0503998
-0.0810639	trans	0.0810639
-0.0690637	trans	0.0690637
-0.0405108	trans	0.0405108
-0.10154	trans	0.10154
-0.12556	trans	0.12556
0.0990714	trans	0.0990714
0.284671	trans	0.284671
0.057737	trans	0.057737
-0.0660251	trans	0.0660251
0.560347	trans	0.560347
0.439873	trans	0.439873
0.592627	trans	0.592627
1.14244	trans	1.14244
0.890644	trans	0.890644
-0.114478	trans	0.114478
0.104493	trans	0.104493
-0.08296	trans	0.08296
0.0860061	trans	0.0860061
-0.119834	trans	0.119834
0.0672588	trans	0.0672588
-0.100353	trans	0.100353
0.0859133	trans	0.0859133
-0.0681975	trans	0.0681975
0.0565331	trans	0.0565331
-0.0436999	trans	0.0436999
-0.0475368	trans	0.0475368
0.106384	trans	0.106384
0.0532692	trans	0.0532692
-0.0462561	trans	0.0462561
0.0591302	trans	0.0591302
0.0561482	trans	0.0561482
-0.0505042	trans	0.0505042
0.0453001	trans	0.0453001
0.0792943	trans	0.0792943
-0.0424478	trans	0.0424478
0.0529076	trans	0.0529076
0.106551	trans	0.106551
-0.0631351	trans	0.0631351
-0.0584205	trans	0.0584205
-0.0685859	trans	0.0685859
0.0565473	trans	0.0565473
0.173454	trans	0.173454
