snp_marker,chr,pos,Besse,Jakobson,Albert
chr7:98456,7,98456,False,False,True
chr7:98492,7,98492,False,False,True
chr7:98507,7,98507,False,False,True
chr7:98592,7,98592,False,False,True
chr7:98608,7,98608,False,False,True
chr7:98613,7,98613,False,False,True
chr7:98668,7,98668,False,False,True
chr7:98671,7,98671,False,False,True
chr7:98756,7,98756,False,False,True
chr7:98879,7,98879,False,False,True
chr7:98918,7,98918,False,False,True
chr7:98947,7,98947,False,False,True
chr7:99292,7,99292,False,False,True
chr7:99303,7,99303,False,False,True
chr7:99361,7,99361,False,False,True
chr7:99508,7,99508,False,False,True
chr7:99853,7,99853,False,False,True
chr7:100110,7,100110,False,False,True
chr7:100285,7,100285,False,False,True
chr7:100351,7,100351,False,False,True
chr7:100684,7,100684,False,False,True
chr7:100717,7,100717,False,False,True
chr7:100756,7,100756,False,False,True
chr7:100825,7,100825,False,False,True
chr7:100858,7,100858,False,False,True
chr7:100904,7,100904,False,False,True
chr7:101050,7,101050,False,False,True
chr7:101053,7,101053,False,False,True
chr7:101815,7,101815,False,False,True
chr7:101923,7,101923,False,False,True
chr7:101935,7,101935,True,True,True
chr7:102109,7,102109,False,False,True
chr7:102167,7,102167,True,True,True
chr7:102487,7,102487,True,True,False
chr7:102510,7,102510,False,False,True
chr7:102955,7,102955,False,False,True
chr7:103278,7,103278,False,False,True
chr7:103626,7,103626,True,True,False
chr7:103776,7,103776,False,False,True
chr7:103842,7,103842,False,False,True
chr7:103858,7,103858,False,False,True
chr7:103929,7,103929,True,True,True
chr7:104154,7,104154,False,False,True
chr7:104271,7,104271,False,False,True
chr7:104466,7,104466,False,False,True
chr7:104478,7,104478,False,False,True
chr7:104541,7,104541,False,False,True
chr7:104760,7,104760,False,False,True
chr7:104775,7,104775,False,False,True
chr7:104960,7,104960,False,False,True
chr7:105018,7,105018,False,False,True
chr7:105105,7,105105,False,False,True
chr7:105177,7,105177,False,False,True
chr7:105270,7,105270,False,False,True
chr7:105393,7,105393,False,False,True
chr7:105414,7,105414,False,False,True
chr7:105492,7,105492,False,False,True
chr7:105525,7,105525,True,True,True
chr7:105549,7,105549,False,False,True
chr7:105594,7,105594,False,False,True
chr7:106068,7,106068,False,False,True
chr7:106214,7,106214,False,False,True
chr7:106314,7,106314,False,False,True
chr7:106438,7,106438,False,False,True
chr7:106548,7,106548,False,False,True
chr7:106704,7,106704,False,False,True
chr7:106751,7,106751,False,False,True
chr7:107169,7,107169,False,False,True
chr7:107461,7,107461,False,False,True
chr7:107657,7,107657,False,False,True
chr7:107757,7,107757,False,False,True
chr7:107810,7,107810,False,False,True
chr7:107814,7,107814,False,False,True
chr7:107991,7,107991,False,False,True
chr7:108005,7,108005,False,False,True
chr7:108238,7,108238,False,False,True
chr7:108343,7,108343,False,False,True
chr7:108349,7,108349,False,False,True
chr7:108369,7,108369,False,False,True
chr7:108374,7,108374,False,False,True
chr7:108464,7,108464,False,False,True
chr7:108556,7,108556,False,False,True
chr7:108797,7,108797,False,False,True
chr7:109424,7,109424,False,False,True
chr7:109520,7,109520,True,True,True
chr7:109762,7,109762,True,True,True
chr7:109776,7,109776,False,False,True
chr7:109784,7,109784,False,False,True
chr7:109841,7,109841,False,False,True
chr7:109972,7,109972,False,False,True
chr7:110008,7,110008,False,False,True
chr7:110083,7,110083,False,False,True
chr7:110518,7,110518,False,False,True
chr7:110616,7,110616,False,False,True
chr7:110740,7,110740,False,False,True
chr7:110802,7,110802,False,False,True
chr7:111582,7,111582,False,False,True
chr7:111592,7,111592,False,False,True
chr7:111603,7,111603,False,False,True
chr7:111607,7,111607,False,False,True
chr7:111609,7,111609,False,False,True
chr7:111614,7,111614,False,False,True
chr7:111618,7,111618,False,False,True
chr7:111632,7,111632,False,False,True
chr7:111678,7,111678,False,False,True
chr7:111703,7,111703,False,False,True
chr7:111770,7,111770,False,False,True
chr7:111789,7,111789,False,False,True
chr7:111809,7,111809,False,False,True
chr7:111921,7,111921,False,False,True
chr7:111953,7,111953,False,False,True
chr7:111969,7,111969,False,False,True
chr7:111972,7,111972,False,False,True
chr7:112033,7,112033,False,False,True
chr7:112158,7,112158,False,False,True
chr7:112175,7,112175,False,False,True
chr7:112192,7,112192,False,False,True
chr7:112250,7,112250,False,False,True
chr7:112259,7,112259,True,True,True
chr7:112754,7,112754,False,False,True
chr7:112793,7,112793,False,False,True
chr7:112826,7,112826,False,False,True
chr7:112862,7,112862,False,False,True
chr7:112994,7,112994,False,False,True
chr7:113123,7,113123,False,False,True
chr7:113471,7,113471,False,False,True
chr7:113653,7,113653,False,False,True
chr7:113828,7,113828,False,False,True
chr7:114332,7,114332,False,False,True
chr7:114462,7,114462,True,True,False
chr7:114793,7,114793,False,False,True
chr7:115232,7,115232,False,False,True
chr7:115250,7,115250,False,False,True
chr7:115291,7,115291,True,True,True
chr7:115293,7,115293,True,True,False
chr7:115294,7,115294,True,True,False
chr7:115589,7,115589,False,False,True
chr7:115607,7,115607,False,False,True
chr7:115633,7,115633,False,False,True
chr7:115759,7,115759,True,True,True
chr7:115872,7,115872,False,False,True
chr7:115965,7,115965,False,False,True
chr7:116078,7,116078,False,False,True
chr7:116382,7,116382,False,False,True
chr7:116400,7,116400,False,False,True
chr7:116454,7,116454,False,False,True
chr7:116907,7,116907,False,False,True
chr7:117360,7,117360,False,False,True
chr7:117574,7,117574,False,False,True
chr7:117609,7,117609,False,False,True
chr7:117630,7,117630,False,False,True
chr7:117810,7,117810,False,False,True
chr7:117824,7,117824,False,False,True
chr7:117825,7,117825,False,False,True
chr7:117896,7,117896,False,False,True
chr7:118133,7,118133,False,False,True
chr7:118274,7,118274,False,False,True
chr7:118304,7,118304,False,False,True
chr7:118535,7,118535,False,False,True
chr7:119177,7,119177,False,False,True
chr7:119852,7,119852,False,False,True
chr7:119894,7,119894,False,False,True
chr7:120910,7,120910,True,True,True
chr7:120933,7,120933,False,False,True
chr7:121176,7,121176,False,False,True
chr7:121350,7,121350,False,False,True
chr7:121571,7,121571,False,False,True
chr7:121697,7,121697,False,False,True
chr7:121769,7,121769,False,False,True
chr7:121774,7,121774,False,False,True
chr7:121840,7,121840,False,False,True
chr7:121864,7,121864,True,True,False
chr7:121902,7,121902,False,False,True
chr7:121931,7,121931,False,False,True
chr7:121932,7,121932,False,False,True
chr7:122047,7,122047,False,False,True
chr7:122120,7,122120,False,False,True
chr7:122226,7,122226,False,False,True
chr7:122234,7,122234,False,False,True
chr7:122235,7,122235,False,False,True
chr7:122391,7,122391,False,False,True
chr7:122405,7,122405,False,False,True
chr7:122421,7,122421,False,False,True
chr7:122445,7,122445,False,False,True
chr7:122455,7,122455,False,False,True
chr7:122466,7,122466,False,False,True
chr7:122499,7,122499,False,False,True
chr7:122514,7,122514,False,False,True
chr7:122622,7,122622,False,False,True
chr7:122646,7,122646,True,True,True
chr7:122674,7,122674,False,False,True
chr7:122793,7,122793,False,False,True
chr7:123330,7,123330,False,False,True
chr7:123533,7,123533,False,False,True
chr7:123568,7,123568,False,False,True
chr7:123716,7,123716,False,False,True
chr7:124205,7,124205,False,False,True
chr7:124322,7,124322,False,False,True
chr7:124413,7,124413,False,False,True
chr7:124460,7,124460,False,False,True
chr7:124525,7,124525,False,False,True
chr7:124541,7,124541,False,False,True
chr7:124671,7,124671,False,False,True
chr7:124719,7,124719,False,False,True
chr7:124761,7,124761,False,False,True
chr7:124850,7,124850,False,False,True
chr7:124916,7,124916,False,False,True
chr7:124931,7,124931,False,False,True
chr7:125048,7,125048,False,False,True
chr7:125090,7,125090,False,False,True
chr7:125128,7,125128,False,False,True
chr7:125147,7,125147,False,False,True
chr7:125177,7,125177,False,False,True
chr7:125195,7,125195,False,False,True
chr7:125279,7,125279,False,False,True
chr7:125333,7,125333,False,False,True
chr7:125498,7,125498,False,False,True
chr7:125513,7,125513,False,False,True
chr7:125604,7,125604,False,False,True
chr7:125655,7,125655,False,False,True
chr7:125658,7,125658,False,False,True
chr7:125786,7,125786,False,False,True
chr7:125810,7,125810,False,False,True
chr7:126093,7,126093,False,False,True
chr7:126106,7,126106,False,False,True
chr7:126149,7,126149,False,False,True
chr7:126167,7,126167,False,False,True
chr7:126264,7,126264,False,False,True
chr7:126362,7,126362,False,False,True
chr7:126466,7,126466,False,False,True
chr7:126593,7,126593,False,False,True
chr7:126626,7,126626,False,False,True
chr7:126809,7,126809,False,False,True
chr7:126818,7,126818,False,False,True
chr7:126887,7,126887,False,False,True
chr7:126965,7,126965,False,False,True
chr7:127046,7,127046,False,False,True
chr7:127208,7,127208,False,False,True
chr7:127350,7,127350,False,False,True
chr7:127817,7,127817,False,False,True
chr7:127838,7,127838,False,False,True
chr7:128174,7,128174,False,False,True
chr7:128183,7,128183,False,False,True
chr7:128273,7,128273,False,False,True
chr7:128438,7,128438,False,False,True
chr7:128542,7,128542,False,False,True
chr7:128627,7,128627,False,False,True
chr7:128648,7,128648,False,False,True
chr7:128719,7,128719,True,True,True
chr7:128890,7,128890,False,False,True
chr7:129074,7,129074,False,False,True
chr7:129145,7,129145,False,False,True
chr7:129170,7,129170,False,False,True
chr7:129312,7,129312,False,False,True
chr7:129354,7,129354,False,False,True
chr7:129417,7,129417,False,False,True
chr7:129467,7,129467,False,False,True
chr7:129502,7,129502,True,True,False
chr7:129556,7,129556,False,False,True
chr7:129866,7,129866,True,True,False
chr7:130374,7,130374,False,False,True
chr7:130581,7,130581,True,True,False
chr7:130662,7,130662,False,False,True
chr7:130699,7,130699,False,False,True
chr7:130737,7,130737,False,False,True
chr7:130869,7,130869,False,False,True
chr7:130872,7,130872,False,False,True
chr7:130923,7,130923,False,False,True
chr7:130953,7,130953,False,False,True
chr7:131035,7,131035,False,False,True
chr7:131037,7,131037,False,False,True
chr7:131125,7,131125,False,False,True
chr7:131244,7,131244,False,False,True
chr7:131285,7,131285,False,False,True
chr7:131383,7,131383,False,False,True
chr7:131402,7,131402,True,True,True
chr7:131409,7,131409,False,False,True
chr7:131425,7,131425,False,False,True
chr7:131475,7,131475,True,True,True
chr7:131479,7,131479,False,False,True
chr7:131485,7,131485,False,False,True
chr7:131489,7,131489,False,False,True
chr7:131572,7,131572,True,True,False
chr7:131683,7,131683,False,False,True
chr7:131699,7,131699,False,False,True
chr7:131741,7,131741,False,False,True
chr7:131940,7,131940,False,False,True
chr7:131950,7,131950,False,False,True
chr7:132056,7,132056,False,False,True
chr7:132427,7,132427,False,False,True
chr7:132451,7,132451,False,False,True
chr7:132482,7,132482,False,False,True
chr7:132512,7,132512,False,False,True
chr7:132768,7,132768,False,False,True
chr7:132772,7,132772,False,False,True
chr7:133042,7,133042,False,False,True
chr7:133091,7,133091,True,True,False
chr7:133195,7,133195,False,False,True
chr7:133288,7,133288,False,False,True
chr7:133381,7,133381,False,False,True
chr7:133645,7,133645,False,False,True
chr7:133650,7,133650,False,False,True
chr7:133939,7,133939,False,False,True
chr7:134043,7,134043,False,False,True
chr7:134124,7,134124,False,False,True
chr7:134263,7,134263,True,True,False
chr7:134299,7,134299,False,False,True
chr7:134308,7,134308,False,False,True
chr7:134315,7,134315,False,False,True
chr7:134320,7,134320,False,False,True
chr7:134338,7,134338,False,False,True
chr7:134447,7,134447,False,False,True
chr7:134556,7,134556,True,True,True
chr7:134584,7,134584,False,False,True
chr7:134674,7,134674,False,False,True
chr7:134716,7,134716,False,False,True
chr7:134740,7,134740,False,False,True
chr7:134782,7,134782,False,False,True
chr7:134806,7,134806,False,False,True
chr7:134947,7,134947,False,False,True
chr7:134991,7,134991,False,False,True
chr7:135028,7,135028,False,False,True
chr7:135046,7,135046,False,False,True
chr7:135172,7,135172,False,False,True
chr7:135193,7,135193,False,False,True
chr7:135217,7,135217,False,False,True
chr7:135415,7,135415,False,False,True
chr7:135430,7,135430,False,False,True
chr7:135703,7,135703,False,False,True
chr7:135724,7,135724,False,False,True
chr7:135811,7,135811,False,False,True
chr7:135982,7,135982,False,False,True
chr7:136108,7,136108,False,False,True
chr7:136168,7,136168,False,False,True
chr7:136222,7,136222,False,False,True
chr7:136315,7,136315,False,False,True
chr7:136414,7,136414,False,False,True
chr7:136453,7,136453,False,False,True
chr7:136498,7,136498,False,False,True
chr7:136657,7,136657,False,False,True
chr7:136660,7,136660,False,False,True
chr7:136777,7,136777,False,False,True
chr7:136894,7,136894,False,False,True
chr7:137017,7,137017,False,False,True
chr7:137326,7,137326,False,False,True
chr7:137377,7,137377,False,False,True
chr7:137398,7,137398,False,False,True
chr7:137467,7,137467,False,False,True
chr7:137617,7,137617,False,False,True
chr7:137665,7,137665,False,False,True
chr7:137722,7,137722,False,False,True
chr7:138010,7,138010,False,False,True
chr7:138020,7,138020,False,False,True
chr7:138112,7,138112,False,False,True
chr7:138155,7,138155,False,False,True
chr7:138766,7,138766,False,False,True
chr7:138791,7,138791,False,False,True
chr7:138853,7,138853,False,False,True
chr7:139048,7,139048,False,False,True
chr7:139174,7,139174,False,False,True
chr7:139179,7,139179,False,False,True
chr7:139322,7,139322,False,False,True
chr7:139341,7,139341,False,False,True
chr7:139372,7,139372,False,False,True
chr7:139381,7,139381,True,True,True
chr7:139538,7,139538,False,False,True
chr7:139539,7,139539,False,False,True
chr7:139626,7,139626,False,False,True
chr7:139627,7,139627,False,False,True
chr7:139686,7,139686,False,False,True
chr7:139797,7,139797,False,False,True
chr7:139824,7,139824,False,False,True
chr7:139844,7,139844,True,True,True
chr7:139909,7,139909,False,False,True
chr7:139917,7,139917,False,False,True
chr7:140030,7,140030,False,False,True
chr7:140188,7,140188,False,False,True
chr7:140207,7,140207,False,False,True
chr7:140223,7,140223,False,False,True
chr7:140227,7,140227,False,False,True
chr7:140232,7,140232,False,False,True
chr7:140234,7,140234,False,False,True
chr7:140259,7,140259,False,False,True
chr7:140267,7,140267,False,False,True
chr7:140290,7,140290,False,False,True
chr7:140293,7,140293,True,True,False
chr7:140294,7,140294,True,True,False
chr7:140416,7,140416,True,True,False
chr7:140631,7,140631,False,False,True
chr7:140686,7,140686,False,False,True
chr7:140806,7,140806,False,False,True
chr7:140907,7,140907,True,True,False
chr7:140941,7,140941,False,False,True
chr7:141046,7,141046,False,False,True
chr7:141082,7,141082,False,False,True
chr7:141115,7,141115,False,False,True
chr7:141144,7,141144,False,False,True
chr7:141286,7,141286,False,False,True
chr7:141481,7,141481,False,False,True
chr7:141723,7,141723,False,False,True
chr7:141743,7,141743,False,False,True
chr7:141776,7,141776,False,False,True
chr7:141849,7,141849,False,False,True
chr7:141864,7,141864,False,False,True
chr7:141946,7,141946,False,False,True
chr7:142006,7,142006,False,False,True
chr7:142037,7,142037,False,False,True
chr7:142176,7,142176,False,False,True
chr7:142353,7,142353,False,False,True
chr7:142388,7,142388,False,False,True
chr7:142398,7,142398,False,False,True
chr7:142582,7,142582,True,True,True
chr7:142616,7,142616,True,True,False
chr7:142631,7,142631,False,False,True
chr7:142656,7,142656,True,True,True
chr7:142677,7,142677,False,False,True
chr7:142710,7,142710,True,True,False
chr7:142737,7,142737,True,True,True
chr7:142798,7,142798,True,True,True
chr7:142863,7,142863,True,True,True
chr7:142935,7,142935,True,True,False
chr7:142953,7,142953,False,False,True
chr7:143025,7,143025,False,False,True
chr7:143073,7,143073,False,False,True
chr7:143359,7,143359,False,False,True
chr7:143748,7,143748,False,False,True
chr7:143923,7,143923,False,False,True
chr7:144117,7,144117,False,False,True
chr7:144119,7,144119,False,False,True
chr7:144123,7,144123,False,False,True
chr7:144176,7,144176,False,False,True
chr7:144257,7,144257,False,False,True
chr7:144293,7,144293,False,False,True
chr7:144298,7,144298,False,False,True
chr7:144318,7,144318,False,False,True
