Pheno_Type	Pheno	Geno_Type	Chr	ChrPos	PValue	EffectSize	Loc	abs_effect	cis_trans
Transcriptomics	YDR519W	SNPs	11	106896	5.29e-06	0.02451874	Distant	0.02451874	trans
Transcriptomics	YDR522C	SNPs	2	145108	3.96e-06	0.05959306	Distant	0.05959306	trans
Transcriptomics	YDR523C	SNPs	6	43072	4.29e-06	0.02229746	Distant	0.02229746	trans
Transcriptomics	YDR530C	SNPs	4	1498235	1.64e-07	0.06618208	Local	0.06618208	cis
Transcriptomics	YDR530C	SNPs	4	1497589	1.15e-06	0.05919704	Local	0.05919704	cis
Transcriptomics	YDR533C	SNPs	2	507764	3.53e-08	0.04266746	Distant	0.04266746	trans
Transcriptomics	YDR533C	SNPs	6	42070	1.77e-07	0.08781617	Distant	0.08781617	trans
Transcriptomics	YDR533C	SNPs	15	162379	5.64e-07	0.08970548	Distant	0.08970548	trans
Transcriptomics	YDR533C	SNPs	12	393235	1.1e-06	0.01766186	Distant	0.01766186	trans
Transcriptomics	YDR533C	SNPs	12	399187	1.33e-06	0.02529266	Distant	0.02529266	trans
Transcriptomics	YDR533C	SNPs	12	112804	1.49e-06	0.00899913	Distant	0.00899913	trans
Transcriptomics	YDR533C	SNPs	16	902772	2.48e-06	0.01532532	Distant	0.01532532	trans
Transcriptomics	YDR533C	SNPs	7	143745	2.58e-06	0.02597027	Distant	0.02597027	trans
Transcriptomics	YDR533C	SNPs	2	432821	2.8e-06	0.04096978	Distant	0.04096978	trans
Transcriptomics	YDR533C	SNPs	1	35568	3.05e-06	0.01770109	Distant	0.01770109	trans
Transcriptomics	YDR533C	SNPs	11	535595	3.21e-06	0.02274535	Distant	0.02274535	trans
Transcriptomics	YDR535C	SNPs	12	790871	6.51e-07	0.01024634	Distant	0.01024634	trans
Transcriptomics	YDR538W	SNPs	4	1513356	1.59e-07	0.01170807	Local	0.01170807	cis
Transcriptomics	YDR538W	SNPs	11	515221	4.59e-06	0.02388156	Distant	0.02388156	trans
Transcriptomics	YDR539W	SNPs	4	1520285	7.54e-17	0.18339156	Local	0.18339156	cis
Transcriptomics	YDR539W	SNPs	4	1512102	1.55e-14	0.11989206	Local	0.11989206	cis
Transcriptomics	YDR539W	SNPs	4	1520549	7.04e-11	0.01933256	Local	0.01933256	cis
Transcriptomics	YDR539W	SNPs	4	1509432	4.94e-10	0.01308107	Local	0.01308107	cis
Transcriptomics	YDR539W	SNPs	2	14862	1.87e-07	0.01481709	Distant	0.01481709	trans
Transcriptomics	YDR539W	SNPs	9	270192	5.91e-07	0.02889126	Distant	0.02889126	trans
Transcriptomics	YDR539W	SNPs	12	612230	1.21e-06	0.01820574	Distant	0.01820574	trans
Transcriptomics	YDR539W	SNPs	16	644147	1.41e-06	0.00807458	Distant	0.00807458	trans
Transcriptomics	YDR539W	SNPs	4	1497031	8.3e-06	0.02165713	Local	0.02165713	cis
Transcriptomics	YDR541C	SNPs	12	313034	1.51e-09	0.08435109	Distant	0.08435109	trans
Transcriptomics	YDR541C	SNPs	12	73757	7.36e-07	0.02338415	Distant	0.02338415	trans
Transcriptomics	YDR541C	SNPs	12	205884	1.23e-06	0.01451992	Distant	0.01451992	trans
Transcriptomics	YDR541C	SNPs	2	119039	1.26e-06	0.01052782	Distant	0.01052782	trans
Transcriptomics	YDR541C	SNPs	8	495719	1.58e-06	0.0141429	Distant	0.0141429	trans
Transcriptomics	YDR541C	SNPs	13	418899	4.2e-06	0.01258172	Distant	0.01258172	trans
Transcriptomics	YDR541C	SNPs	4	79505	4.81e-06	0.01812426	Distant	0.01812426	trans
Transcriptomics	YEL001C	SNPs	11	148080	2.08e-06	0.0278187	Distant	0.0278187	trans
Transcriptomics	YEL002C	SNPs	12	399187	6.87e-08	0.02729514	Distant	0.02729514	trans
Transcriptomics	YEL004W	SNPs	15	176350	1.54e-06	0.01395678	Distant	0.01395678	trans
Transcriptomics	YEL005C	SNPs	11	290740	2.46e-07	0.01542975	Distant	0.01542975	trans
Transcriptomics	YEL014C	SNPs	8	496663	4.53e-06	0.04117952	Distant	0.04117952	trans
Transcriptomics	YEL016C	SNPs	15	176350	5.91e-07	0.01764392	Distant	0.01764392	trans
Transcriptomics	YEL018W	SNPs	5	122351	1.43e-12	0.02974914	Local	0.02974914	cis
Transcriptomics	YEL019C	SNPs	5	119409	6.31e-09	0.11116995	Local	0.11116995	cis
Transcriptomics	YEL023C	SNPs	14	713710	1.86e-06	0.0152555	Distant	0.0152555	trans
Transcriptomics	YEL023C	SNPs	8	319470	2.56e-06	0.02530965	Distant	0.02530965	trans
Transcriptomics	YEL028W	SNPs	5	100400	3.36e-10	0.11562443	Local	0.11562443	cis
Transcriptomics	YEL031W	SNPs	7	1058166	2.71e-06	0.00800025	Distant	0.00800025	trans
Transcriptomics	YEL031W	SNPs	12	87208	4.36e-06	0.01195969	Distant	0.01195969	trans
Transcriptomics	YEL035C	SNPs	5	83919	9.77e-08	0.00944443	Local	0.00944443	cis
Transcriptomics	YEL040W	SNPs	15	153881	3.15e-06	0.02272434	Distant	0.02272434	trans
Transcriptomics	YEL045C	SNPs	16	693600	3.42e-06	0.02370597	Distant	0.02370597	trans
Transcriptomics	YEL046C	SNPs	15	176350	2.65e-06	0.01606051	Distant	0.01606051	trans
Transcriptomics	YEL050C	SNPs	7	554853	6.91e-06	0.00479597	Distant	0.00479597	trans
Transcriptomics	YEL054C	SNPs	3	43304	4.25e-06	0.03630983	Distant	0.03630983	trans
Transcriptomics	YEL055C	SNPs	7	655851	3.2e-06	0.00627945	Distant	0.00627945	trans
Transcriptomics	YEL057C	SNPs	5	45702	3.9600000000000003e-29	0.14108937	Local	0.14108937	cis
Transcriptomics	YEL057C	SNPs	5	45023	1.2e-10	0.14404861	Local	0.14404861	cis
Transcriptomics	YEL057C	SNPs	5	46574	1.61e-09	0.04007149	Local	0.04007149	cis
Transcriptomics	YEL057C	SNPs	13	688957	4.1e-07	0.01959877	Distant	0.01959877	trans
Transcriptomics	YEL057C	SNPs	15	257573	6.64e-06	0.00839987	Distant	0.00839987	trans
Transcriptomics	YEL062W	SNPs	14	425075	1.34e-06	0.1173623	Distant	0.1173623	trans
Transcriptomics	YEL062W	SNPs	16	420632	2.35e-06	0.02484532	Distant	0.02484532	trans
Transcriptomics	YEL064C	SNPs	15	418470	2.16e-06	0.05768469	Distant	0.05768469	trans
Transcriptomics	YEL066W	SNPs	12	250289	3.53e-06	0.01408904	Distant	0.01408904	trans
Transcriptomics	YEL066W	SNPs	5	71545	4.58e-06	0.00626389	Distant	0.00626389	trans
Transcriptomics	YEL068C	SNPs	11	231462	6.31e-07	0.07058417	Distant	0.07058417	trans
Transcriptomics	YEL068C	SNPs	13	653644	4.04e-06	0.00897788	Distant	0.00897788	trans
Transcriptomics	YEL071W	SNPs	12	770651	1.34e-06	0.01202939	Distant	0.01202939	trans
Transcriptomics	YEL072W	SNPs	7	254979	1.17e-07	0.01458974	Distant	0.01458974	trans
Transcriptomics	YEL072W	SNPs	7	678992	3.22e-06	0.00724312	Distant	0.00724312	trans
Transcriptomics	YEL072W	SNPs	2	66852	3.56e-06	0.02226059	Distant	0.02226059	trans
Transcriptomics	YEL072W	SNPs	12	233059	5.17e-06	0.02624032	Distant	0.02624032	trans
Transcriptomics	YEL073C	SNPs	9	254336	8.18e-09	0.11072398	Distant	0.11072398	trans
Transcriptomics	YEL073C	SNPs	10	158898	1.22e-06	0.02513279	Distant	0.02513279	trans
Transcriptomics	YEL077C	SNPs	4	593321	4.36e-07	0.00373997	Distant	0.00373997	trans
Transcriptomics	YEL077C	SNPs	16	590816	1.25e-06	0.01996273	Distant	0.01996273	trans
Transcriptomics	YEL077C	SNPs	8	184350	4.45e-06	0.00277362	Distant	0.00277362	trans
Transcriptomics	YER001W	SNPs	14	170790	4.84e-09	0.11827444	Distant	0.11827444	trans
Transcriptomics	YER004W	SNPs	5	159475	8.72e-16	0.18135465	Local	0.18135465	cis
Transcriptomics	YER004W	SNPs	5	159810	3.88e-06	0.0360885	Local	0.0360885	cis
Transcriptomics	YER006W	SNPs	7	655851	8.84e-07	0.00674905	Distant	0.00674905	trans
Transcriptomics	YER007C-A	SNPs	7	469734	4.84e-06	0.02152882	Distant	0.02152882	trans
Transcriptomics	YER008C	SNPs	8	463767	2.02e-06	0.03238999	Distant	0.03238999	trans
Transcriptomics	YER011W	SNPs	13	169890	4.25e-08	0.0347685	Distant	0.0347685	trans
Transcriptomics	YER013W	SNPs	16	420632	2.87e-06	0.02555914	Distant	0.02555914	trans
Transcriptomics	YER017C	SNPs	16	24494	2.29e-06	0.03606883	Distant	0.03606883	trans
Transcriptomics	YER019W	SNPs	14	448606	4.51e-06	0.01152484	Distant	0.01152484	trans
Transcriptomics	YER023W	SNPs	11	105814	2.93e-07	0.01928443	Distant	0.01928443	trans
Transcriptomics	YER023W	SNPs	6	175192	3.78e-07	0.01824284	Distant	0.01824284	trans
Transcriptomics	YER023W	SNPs	13	27379	8.51e-07	0.02268448	Distant	0.02268448	trans
Transcriptomics	YER023W	SNPs	9	270924	9.88e-07	0.02650378	Distant	0.02650378	trans
Transcriptomics	YER023W	SNPs	2	66765	1.25e-06	0.02286133	Distant	0.02286133	trans
Transcriptomics	YER023W	SNPs	10	395144	1.37e-06	0.01769198	Distant	0.01769198	trans
Transcriptomics	YER023W	SNPs	1	142568	1.71e-06	0.01882329	Distant	0.01882329	trans
Transcriptomics	YER023W	SNPs	16	590816	1.87e-06	0.01913219	Distant	0.01913219	trans
Transcriptomics	YER023W	SNPs	14	578741	1.97e-06	0.01954283	Distant	0.01954283	trans
Transcriptomics	YER024W	SNPs	6	202970	1.48e-06	0.06116486	Distant	0.06116486	trans
Transcriptomics	YER029C	SNPs	5	212506	2.47e-14	0.09472825	Local	0.09472825	cis
Transcriptomics	YER032W	SNPs	13	82357	7.64e-06	0.03825183	Distant	0.03825183	trans
Transcriptomics	YER034W	SNPs	5	222394	4.61e-06	0.06547633	Local	0.06547633	cis
Transcriptomics	YER034W	SNPs	4	391908	5.13e-06	0.00634944	Distant	0.00634944	trans
Transcriptomics	YER035W	SNPs	5	223173	9.11e-08	0.1075471	Local	0.1075471	cis
Transcriptomics	YER035W	SNPs	15	372190	8.06e-06	0.00847165	Distant	0.00847165	trans
Transcriptomics	YER037W	SNPs	5	225501	2.63e-06	0.01869177	Local	0.01869177	cis
Transcriptomics	YER038C	SNPs	5	225501	3.7e-06	0.01788765	Local	0.01788765	cis
Transcriptomics	YER039C-A	SNPs	5	229569	3e-07	0.08590184	Local	0.08590184	cis
Transcriptomics	YER039C	SNPs	5	229265	1.42e-09	0.09696206	Local	0.09696206	cis
Transcriptomics	YER039C	SNPs	5	232874	3.29e-06	0.03886293	Local	0.03886293	cis
Transcriptomics	YER041W	SNPs	5	232392	8.31e-09	0.12885881	Local	0.12885881	cis
Transcriptomics	YER041W	SNPs	16	406317	1.18e-06	0.09041729	Distant	0.09041729	trans
Transcriptomics	YER041W	SNPs	13	238236	6.86e-06	0.04656174	Distant	0.04656174	trans
Transcriptomics	YER044C-A	SNPs	4	1277231	2.58e-06	0.01903059	Distant	0.01903059	trans
Transcriptomics	YER044C	SNPs	5	236637	1.99e-06	0.042338	Local	0.042338	cis
Transcriptomics	YER045C	SNPs	15	586701	1.05e-07	0.01947769	Distant	0.01947769	trans
Transcriptomics	YER046W	SNPs	15	586701	1.04e-07	0.01835334	Distant	0.01835334	trans
Transcriptomics	YER048C	SNPs	16	822184	1.67e-06	0.01129658	Distant	0.01129658	trans
Transcriptomics	YER053C-A	SNPs	11	290740	3.13e-06	0.01354974	Distant	0.01354974	trans
Transcriptomics	YER056C	SNPs	11	525040	1.35e-07	0.02722495	Distant	0.02722495	trans
Transcriptomics	YER057C	SNPs	10	116910	1.48e-06	0.04534852	Distant	0.04534852	trans
Transcriptomics	YER060W	SNPs	5	278270	8.68e-08	0.04809463	Local	0.04809463	cis
Transcriptomics	YER060W	SNPs	5	272511	3.2e-07	0.08079231	Local	0.08079231	cis
Transcriptomics	YER061C	SNPs	4	326489	4.7e-06	0.00495799	Distant	0.00495799	trans
Transcriptomics	YER061C	SNPs	5	115800	7.92e-06	0.00443282	Distant	0.00443282	trans
Transcriptomics	YER067C-A	SNPs	11	263151	4.84e-07	0.02318696	Distant	0.02318696	trans
Transcriptomics	YER067C-A	SNPs	10	701238	1.4e-06	0.03405715	Distant	0.03405715	trans
Transcriptomics	YER068W	SNPs	13	220830	5.36e-06	0.05917795	Distant	0.05917795	trans
Transcriptomics	YER070W	SNPs	16	759544	2.2e-06	0.07632665	Distant	0.07632665	trans
Transcriptomics	YER070W	SNPs	12	210539	3.03e-06	0.00508772	Distant	0.00508772	trans
Transcriptomics	YER072W	SNPs	5	303277	5.35e-13	0.14169813	Local	0.14169813	cis
Transcriptomics	YER072W	SNPs	5	302655	3.03e-07	0.00614978	Local	0.00614978	cis
Transcriptomics	YER073W	SNPs	13	296288	2.22e-06	0.02968569	Distant	0.02968569	trans
Transcriptomics	YER074W-A	SNPs	4	260036	6.37e-06	0.05268762	Distant	0.05268762	trans
Transcriptomics	YER074W	SNPs	15	76985	2.81e-06	0.03498054	Distant	0.03498054	trans
Transcriptomics	YER075C	SNPs	11	552751	1.1e-06	0.02406478	Distant	0.02406478	trans
Transcriptomics	YER076C	SNPs	11	230765	2.22e-06	0.0121618	Distant	0.0121618	trans
Transcriptomics	YER080W	SNPs	5	321401	6.47e-08	0.09567076	Local	0.09567076	cis
Transcriptomics	YER080W	SNPs	12	79672	3.45e-06	0.01077417	Distant	0.01077417	trans
Transcriptomics	YER081W	SNPs	4	844646	8.82e-06	0.03845553	Distant	0.03845553	trans
Transcriptomics	YER082C	SNPs	7	655851	8.68e-07	0.00664686	Distant	0.00664686	trans
Transcriptomics	YER083C	SNPs	2	24972	1.45e-06	0.00683785	Distant	0.00683785	trans
Transcriptomics	YER083C	SNPs	5	536228	1.63e-06	0.01899742	Distant	0.01899742	trans
Transcriptomics	YER083C	SNPs	12	123810	9.21e-06	0.0061763	Distant	0.0061763	trans
Transcriptomics	YER087C-B	SNPs	16	395626	1.17e-06	0.01339284	Distant	0.01339284	trans
Transcriptomics	YER090W	SNPs	11	378920	3.18e-06	0.01078628	Distant	0.01078628	trans
Transcriptomics	YER091C	SNPs	7	655851	2.79e-07	0.00741677	Distant	0.00741677	trans
Transcriptomics	YER093C-A	SNPs	16	406317	5.28e-07	0.08748891	Distant	0.08748891	trans
Transcriptomics	YER095W	SNPs	12	401045	2.72e-06	0.00898565	Distant	0.00898565	trans
Transcriptomics	YER106W	SNPs	3	261764	4.31e-06	0.02039409	Distant	0.02039409	trans
Transcriptomics	YER110C	SNPs	7	655851	2.48e-07	0.00750067	Distant	0.00750067	trans
Transcriptomics	YER115C	SNPs	5	397892	2.07e-06	0.07808831	Local	0.07808831	cis
Transcriptomics	YER119C-A	SNPs	14	419287	8.51e-07	0.01128667	Distant	0.01128667	trans
Transcriptomics	YER119C-A	SNPs	5	345240	1.67e-06	0.00513708	Distant	0.00513708	trans
Transcriptomics	YER119C-A	SNPs	14	415606	2.74e-06	0.01279507	Distant	0.01279507	trans
Transcriptomics	YER119C-A	SNPs	3	192868	5.81e-06	0.00716659	Distant	0.00716659	trans
Transcriptomics	YER119C	SNPs	9	85300	1.82e-06	0.03247397	Distant	0.03247397	trans
Transcriptomics	YER124C	SNPs	4	1196019	1.54e-06	0.01098977	Distant	0.01098977	trans
Transcriptomics	YER124C	SNPs	14	300265	2.44e-06	0.07215804	Distant	0.07215804	trans
Transcriptomics	YER126C	SNPs	7	655851	3.99e-06	0.00586052	Distant	0.00586052	trans
Transcriptomics	YER129W	SNPs	16	422588	1.02e-06	0.09155741	Distant	0.09155741	trans
Transcriptomics	YER131W	SNPs	12	585709	1.3e-06	0.03251924	Distant	0.03251924	trans
Transcriptomics	YER133W-A	SNPs	6	131646	5.31e-06	0.00511093	Distant	0.00511093	trans
Transcriptomics	YER136W	SNPs	13	75781	4.69e-06	0.05561036	Distant	0.05561036	trans
Transcriptomics	YER141W	SNPs	15	163690	1.79e-06	0.07004226	Distant	0.07004226	trans
Transcriptomics	YER145C-A	SNPs	5	462447	7.32e-20	0.1519878	Local	0.1519878	cis
Transcriptomics	YER145C-A	SNPs	5	462226	1.63e-12	0.10044019	Local	0.10044019	cis
Transcriptomics	YER145C-A	SNPs	3	278826	1.53e-07	0.01734961	Distant	0.01734961	trans
Transcriptomics	YER145C-A	SNPs	5	454019	5.19e-07	0.02671616	Local	0.02671616	cis
Transcriptomics	YER146W	SNPs	4	1333544	4.77e-06	0.01153515	Distant	0.01153515	trans
Transcriptomics	YER147C-A	SNPs	12	559835	1.92e-06	0.03550377	Distant	0.03550377	trans
Transcriptomics	YER147C	SNPs	5	462614	1.71e-06	0.05140012	Local	0.05140012	cis
Transcriptomics	YER148W	SNPs	7	655851	4.97e-06	0.0061708	Distant	0.0061708	trans
Transcriptomics	YER149C	SNPs	13	82357	2.38e-06	0.04458499	Distant	0.04458499	trans
Transcriptomics	YER152C	SNPs	13	123855	4.2e-06	0.03515303	Distant	0.03515303	trans
Transcriptomics	YER155C	SNPs	7	147603	1.69e-06	0.02692835	Distant	0.02692835	trans
Transcriptomics	YER156C	SNPs	7	655851	1.23e-06	0.00662884	Distant	0.00662884	trans
Transcriptomics	YER157W	SNPs	5	485053	5.09e-08	0.08240666	Local	0.08240666	cis
Transcriptomics	YER157W	SNPs	3	260116	1.89e-07	0.01218846	Distant	0.01218846	trans
Transcriptomics	YER157W	SNPs	5	442662	1.03e-06	0.05203429	Distant	0.05203429	trans
Transcriptomics	YER157W	SNPs	5	498849	3.99e-06	0.00691551	Local	0.00691551	cis
Transcriptomics	YER159C	SNPs	5	393786	2.15e-07	0.02774567	Distant	0.02774567	trans
Transcriptomics	YER159C	SNPs	12	544057	2.52e-06	0.05472201	Distant	0.05472201	trans
Transcriptomics	YER161C	SNPs	12	998854	6.64e-07	0.08463133	Distant	0.08463133	trans
Transcriptomics	YER163C	SNPs	5	501764	1.28e-10	0.11941314	Local	0.11941314	cis
Transcriptomics	YER163C	SNPs	5	502533	1.27e-07	0.01523741	Local	0.01523741	cis
Transcriptomics	YER167W	SNPs	13	296288	2.96e-06	0.03237287	Distant	0.03237287	trans
Transcriptomics	YER167W	SNPs	11	107231	4.13e-06	0.02074113	Distant	0.02074113	trans
Transcriptomics	YER172C	SNPs	7	655851	4.04e-06	0.00599228	Distant	0.00599228	trans
Transcriptomics	YER174C	SNPs	14	545184	1.3e-06	0.05719748	Distant	0.05719748	trans
Transcriptomics	YER177W	SNPs	9	386312	2.61e-06	0.0236623	Distant	0.0236623	trans
Transcriptomics	YER178W	SNPs	4	1288278	1.99e-06	0.00931486	Distant	0.00931486	trans
Transcriptomics	YER180C-A	SNPs	9	376696	2.52e-06	0.00815338	Distant	0.00815338	trans
Transcriptomics	YER180C	SNPs	5	550744	2.96e-07	0.07412783	Local	0.07412783	cis
Transcriptomics	YER181C	SNPs	5	112086	2.37e-06	0.02151911	Distant	0.02151911	trans
Transcriptomics	YER181C	SNPs	5	30640	2.51e-06	0.02488338	Distant	0.02488338	trans
Transcriptomics	YER181C	SNPs	12	117000	3.86e-06	0.01620669	Distant	0.01620669	trans
Transcriptomics	YER184C	SNPs	16	542064	1.97e-06	0.02478681	Distant	0.02478681	trans
Transcriptomics	YER185W	SNPs	5	557738	3.14e-08	0.01411432	Local	0.01411432	cis
Transcriptomics	YER185W	SNPs	5	559837	2.29e-07	0.10196335	Local	0.10196335	cis
Transcriptomics	YER185W	SNPs	5	557316	4.49e-07	0.0616347	Local	0.0616347	cis
Transcriptomics	YER185W	SNPs	5	562542	3.48e-06	0.01038422	Local	0.01038422	cis
Transcriptomics	YER185W	SNPs	5	559831	4.9e-06	0.02557616	Local	0.02557616	cis
Transcriptomics	YER185W	SNPs	5	562688	6.25e-06	0.00831162	Local	0.00831162	cis
Transcriptomics	YER186C	SNPs	5	562888	3.33e-43	0.33320943	Local	0.33320943	cis
Transcriptomics	YER186C	SNPs	5	563929	1.3600000000000002e-27	0.13937897	Local	0.13937897	cis
Transcriptomics	YER186C	SNPs	5	561877	1.67e-13	0.17643251	Local	0.17643251	cis
Transcriptomics	YER186C	SNPs	5	562916	2.59e-08	0.0874306	Local	0.0874306	cis
Transcriptomics	YER186C	SNPs	5	561468	3.45e-06	0.00721932	Local	0.00721932	cis
Transcriptomics	YER188W	SNPs	5	566255	1.04e-09	0.00915172	Local	0.00915172	cis
Transcriptomics	YER188W	SNPs	5	565880	1.32e-07	0.11196903	Local	0.11196903	cis
Transcriptomics	YFL001W	SNPs	6	43129	7.29e-07	0.02039714	Distant	0.02039714	trans
Transcriptomics	YFL005W	SNPs	15	586701	4.7e-06	0.01353308	Distant	0.01353308	trans
Transcriptomics	YFL007W	SNPs	1	92566	2.18e-06	0.00721432	Distant	0.00721432	trans
Transcriptomics	YFL008W	SNPs	13	81228	3.87e-06	0.07925618	Distant	0.07925618	trans
Transcriptomics	YFL010W-A	SNPs	7	832890	4.05e-06	0.04771699	Distant	0.04771699	trans
Transcriptomics	YFL014W	SNPs	5	115800	2.24e-06	0.0045593	Distant	0.0045593	trans
Transcriptomics	YFL018C	SNPs	13	458866	1.27e-06	0.01869183	Distant	0.01869183	trans
Transcriptomics	YFL019C	SNPs	6	100428	1.94e-06	0.05304316	Local	0.05304316	cis
Transcriptomics	YFL021W	SNPs	10	345365	3.29e-06	0.0538296	Distant	0.0538296	trans
Transcriptomics	YFL026W	SNPs	14	742739	5.28e-06	0.04600928	Distant	0.04600928	trans
Transcriptomics	YFL027C	SNPs	6	81747	7.49e-17	0.05586541	Local	0.05586541	cis
Transcriptomics	YFL027C	SNPs	6	82157	2.62e-11	0.06917997	Local	0.06917997	cis
Transcriptomics	YFL028C	SNPs	13	242493	3.5e-06	0.05651141	Distant	0.05651141	trans
Transcriptomics	YFL028C	SNPs	6	202970	4.78e-06	0.04868146	Distant	0.04868146	trans
Transcriptomics	YFL030W	SNPs	14	275211	3.55e-06	0.010209	Distant	0.010209	trans
Transcriptomics	YFL031W	SNPs	13	286619	4.65e-08	0.02756265	Distant	0.02756265	trans
Transcriptomics	YFL031W	SNPs	4	441647	1.25e-06	0.02298841	Distant	0.02298841	trans
Transcriptomics	YFL034C-A	SNPs	6	64781	1.25e-06	0.02097607	Local	0.02097607	cis
Transcriptomics	YFL039C	SNPs	11	389443	5.45e-06	0.00597322	Distant	0.00597322	trans
Transcriptomics	YFL040W	SNPs	4	1123586	3.48e-06	0.04545631	Distant	0.04545631	trans
Transcriptomics	YFL045C	SNPs	14	128629	2.35e-06	0.0714449	Distant	0.0714449	trans
Transcriptomics	YFL048C	SNPs	12	250030	2.89e-06	0.01697355	Distant	0.01697355	trans
Transcriptomics	YFL049W	SNPs	2	690620	2.32e-06	0.01507724	Distant	0.01507724	trans
Transcriptomics	YFL050C	SNPs	6	36075	1.21e-08	0.07843679	Local	0.07843679	cis
Transcriptomics	YFL050C	SNPs	5	484851	3.72e-06	0.07496431	Distant	0.07496431	trans
Transcriptomics	YFL057C	SNPs	6	36394	3.04e-07	0.07455169		0.07455169	
Transcriptomics	YFL057C	SNPs	9	342466	1.1e-06	0.04091948		0.04091948	
Transcriptomics	YFL057C	SNPs	6	36462	1.93e-06	0.07941287		0.07941287	
Transcriptomics	YFL058W	SNPs	4	962979	1.31e-06	0.0206153	Distant	0.0206153	trans
Transcriptomics	YFL064C	SNPs	2	634316	1.53e-06	0.01755172	Distant	0.01755172	trans
Transcriptomics	YFR003C	SNPs	4	848316	2.63e-06	0.01830224	Distant	0.01830224	trans
Transcriptomics	YFR006W	SNPs	14	231454	1.5e-07	0.05719695	Distant	0.05719695	trans
Transcriptomics	YFR006W	SNPs	16	224865	8.24e-07	0.01823681	Distant	0.01823681	trans
Transcriptomics	YFR006W	SNPs	15	417176	1.65e-06	0.02012541	Distant	0.02012541	trans
Transcriptomics	YFR006W	SNPs	12	974574	1.96e-06	0.02601917	Distant	0.02601917	trans
Transcriptomics	YFR010W-A	SNPs	6	166669	9.739999999999999e-45	0.52917641	Local	0.52917641	cis
Transcriptomics	YFR010W-A	SNPs	6	168104	1.71e-07	0.03695012	Local	0.03695012	cis
Transcriptomics	YFR010W-A	SNPs	6	168984	2.12e-06	0.02756341	Local	0.02756341	cis
Transcriptomics	YFR010W-A	SNPs	10	534236	2.96e-06	0.01596224	Distant	0.01596224	trans
Transcriptomics	YFR011C	SNPs	6	155140	3.86e-06	0.03105227	Local	0.03105227	cis
Transcriptomics	YFR012W-A	SNPs	8	105230	2.36e-07	0.00566793	Distant	0.00566793	trans
Transcriptomics	YFR019W	SNPs	15	873940	3.51e-06	0.010157	Distant	0.010157	trans
Transcriptomics	YFR020W	SNPs	6	190264	9.75e-10	0.03389439	Local	0.03389439	cis
Transcriptomics	YFR020W	SNPs	6	184798	1.2e-06	0.09209793	Local	0.09209793	cis
Transcriptomics	YFR022W	SNPs	6	196793	1.21e-12	0.24978162	Local	0.24978162	cis
Transcriptomics	YFR024C-A	SNPs	14	117786	3.23e-06	0.01649797	Distant	0.01649797	trans
Transcriptomics	YFR026C	SNPs	6	204770	6.100000000000001e-27	0.32300331	Local	0.32300331	cis
Transcriptomics	YFR026C	SNPs	6	183726	8.58e-07	0.01892502	Local	0.01892502	cis
Transcriptomics	YFR026C	SNPs	6	213090	2.29e-06	0.01805222	Local	0.01805222	cis
Transcriptomics	YFR029W	SNPs	7	857217	4.55e-06	0.03579929	Distant	0.03579929	trans
Transcriptomics	YFR031C	SNPs	4	553497	1.18e-06	0.01286851	Distant	0.01286851	trans
Transcriptomics	YFR035C	SNPs	7	935993	6.73e-07	0.05293642	Distant	0.05293642	trans
Transcriptomics	YFR035C	SNPs	4	425975	1.17e-06	0.0137532	Distant	0.0137532	trans
Transcriptomics	YFR035C	SNPs	6	226182	2.53e-06	0.00940382	Local	0.00940382	cis
Transcriptomics	YFR036W	SNPs	12	991553	2.28e-06	0.01770523	Distant	0.01770523	trans
Transcriptomics	YFR037C	SNPs	7	655851	1.31e-06	0.00661888	Distant	0.00661888	trans
Transcriptomics	YFR037C	SNPs	4	451706	2.32e-06	0.02638816	Distant	0.02638816	trans
Transcriptomics	YFR038W	SNPs	12	210539	2.5e-06	0.00556759	Distant	0.00556759	trans
Transcriptomics	YFR046C	SNPs	2	441927	4.18e-06	0.03762927	Distant	0.03762927	trans
Transcriptomics	YFR046C	SNPs	12	1007532	5.7e-06	0.02387899	Distant	0.02387899	trans
Transcriptomics	YFR046C	SNPs	7	254979	6.68e-06	0.01064141	Distant	0.01064141	trans
