SNP_A,SNP_B,R2,CHR_B,BP_B,CHR_A,BP_A
4898,4893,0.0,CHR_8,56424,CHR_8,59645
4898,4894,0.0,CHR_8,57912,CHR_8,59645
4898,4895,0.0,CHR_8,58345,CHR_8,59645
4898,4896,0.0,CHR_8,58900,CHR_8,59645
4898,4897,0.0,CHR_8,59614,CHR_8,59645
4898,4898,0.0,CHR_8,59645,CHR_8,59645
4898,4899,0.854459553062992,CHR_8,61846,CHR_8,59645
4898,4900,0.759679286696075,CHR_8,62723,CHR_8,59645
4898,4901,0.768793387585658,CHR_8,63915,CHR_8,59645
4898,4902,0.0199230761048457,CHR_8,64292,CHR_8,59645
4898,4903,0.634059837167601,CHR_8,64505,CHR_8,59645
4898,4904,0.576967422925412,CHR_8,65889,CHR_8,59645
4898,4905,0.0952685167305013,CHR_8,67613,CHR_8,59645
4898,4906,0.333691184279402,CHR_8,68955,CHR_8,59645
4898,4907,0.248830111216689,CHR_8,70194,CHR_8,59645
4898,4908,0.245920732388522,CHR_8,71694,CHR_8,59645
4898,4909,0.232342363578454,CHR_8,71740,CHR_8,59645
4898,4910,0.224355606258149,CHR_8,71830,CHR_8,59645
4898,4911,0.0409623554569935,CHR_8,71885,CHR_8,59645
4898,4912,0.0636407424305362,CHR_8,72011,CHR_8,59645
4898,4913,0.0715798150053531,CHR_8,72021,CHR_8,59645
4898,4914,0.107622567571452,CHR_8,74739,CHR_8,59645
4898,4915,0.1057086100315,CHR_8,74974,CHR_8,59645
4898,4916,0.107564645806171,CHR_8,74975,CHR_8,59645
4898,4917,0.0365382286441233,CHR_8,78664,CHR_8,59645
4898,4918,0.0351562638712816,CHR_8,78809,CHR_8,59645
4898,4919,1.08773922104766e-07,CHR_8,78883,CHR_8,59645
4898,4920,0.0573243045747019,CHR_8,79061,CHR_8,59645
4898,4921,0.0585723875038346,CHR_8,80030,CHR_8,59645
4898,4922,0.0597801798975896,CHR_8,80515,CHR_8,59645
4898,4923,0.0408738679354057,CHR_8,81672,CHR_8,59645
4898,4924,0.042074987159733,CHR_8,82753,CHR_8,59645
4898,4925,0.0431351660687654,CHR_8,82815,CHR_8,59645
4898,4926,0.0493619001534492,CHR_8,83281,CHR_8,59645
4898,4927,0.0433488298412236,CHR_8,83452,CHR_8,59645
4898,4928,0.0421181732876406,CHR_8,84010,CHR_8,59645
4898,4929,0.0324498009928,CHR_8,85218,CHR_8,59645
4898,4930,7.1818442976156e-05,CHR_8,85386,CHR_8,59645
4898,4931,6.70906172673877e-06,CHR_8,85389,CHR_8,59645
4898,4932,0.0188245116916916,CHR_8,92161,CHR_8,59645
4898,4933,0.0353264392123966,CHR_8,92239,CHR_8,59645
4898,4934,0.0221620911412003,CHR_8,92580,CHR_8,59645
4898,4935,0.0303878228310807,CHR_8,92811,CHR_8,59645
4898,4936,0.0354930361879237,CHR_8,96286,CHR_8,59645
4898,4937,0.0313565742167437,CHR_8,96707,CHR_8,59645
4898,4938,0.0333744221879815,CHR_8,96942,CHR_8,59645
4898,4939,0.0369242007007201,CHR_8,97662,CHR_8,59645
4898,4940,0.0369833760735608,CHR_8,99461,CHR_8,59645
4898,4941,0.0392457209011301,CHR_8,99525,CHR_8,59645
4898,4942,0.0359381385507184,CHR_8,100031,CHR_8,59645
4898,4943,0.0360632836822315,CHR_8,102150,CHR_8,59645
4898,4944,0.0340812326171547,CHR_8,102263,CHR_8,59645
4898,4945,0.0328920413231299,CHR_8,102271,CHR_8,59645
4898,4946,0.038306814297024,CHR_8,105346,CHR_8,59645
4898,4947,0.0004264296663827,CHR_8,105610,CHR_8,59645
4898,4948,5.77812018489904e-06,CHR_8,105611,CHR_8,59645
4898,4949,0.0011217815160139,CHR_8,105612,CHR_8,59645
4898,4950,0.0003148920459377,CHR_8,105618,CHR_8,59645
4898,4951,0.0332872415660151,CHR_8,110021,CHR_8,59645
4898,4952,0.0307205005882429,CHR_8,111633,CHR_8,59645
4898,4953,0.0299234946814456,CHR_8,111695,CHR_8,59645
4898,4954,0.0328920413231299,CHR_8,112848,CHR_8,59645
4898,4955,0.0288772528755809,CHR_8,113201,CHR_8,59645
4898,4956,0.0292187574112159,CHR_8,113225,CHR_8,59645
4898,4957,0.0408689056287927,CHR_8,114744,CHR_8,59645
4898,4958,0.0409563746981137,CHR_8,114771,CHR_8,59645
4898,4959,0.0388701383771391,CHR_8,114934,CHR_8,59645
4898,4960,0.0385318704284221,CHR_8,114970,CHR_8,59645
4898,4961,0.0349610754864014,CHR_8,115080,CHR_8,59645
4898,4962,0.0433764685978072,CHR_8,115390,CHR_8,59645
4898,4963,0.0396853423788031,CHR_8,116469,CHR_8,59645
4898,4964,0.0315468928287148,CHR_8,117153,CHR_8,59645
4898,4965,0.0326876513317191,CHR_8,117168,CHR_8,59645
4898,4966,0.0275035686528642,CHR_8,117739,CHR_8,59645
4898,4967,0.0285557563242127,CHR_8,119053,CHR_8,59645
4898,4968,0.0285557563242127,CHR_8,119057,CHR_8,59645
4898,4969,0.0285557563242127,CHR_8,119122,CHR_8,59645
4898,4970,0.0285557563242127,CHR_8,119178,CHR_8,59645
4898,4971,0.0238123527804964,CHR_8,119730,CHR_8,59645
4898,4972,0.0264778924885591,CHR_8,120385,CHR_8,59645
4898,4973,0.0281699949655983,CHR_8,121738,CHR_8,59645
4898,4974,0.0225031571950814,CHR_8,122014,CHR_8,59645
4898,4975,0.0182961169401848,CHR_8,122207,CHR_8,59645
4898,4976,0.0174631486957897,CHR_8,122347,CHR_8,59645
4898,4977,0.0181983267415101,CHR_8,122370,CHR_8,59645
4898,4978,0.0138536896021543,CHR_8,122655,CHR_8,59645
4898,4979,0.0004411634390667,CHR_8,123958,CHR_8,59645
4898,4980,0.008506309120616,CHR_8,124640,CHR_8,59645
4898,4981,1.76132900279296e-05,CHR_8,126150,CHR_8,59645
4898,4982,0.0113741021858774,CHR_8,131678,CHR_8,59645
4898,4983,0.0101356500814251,CHR_8,131702,CHR_8,59645
4898,4984,0.0009703573666185,CHR_8,133120,CHR_8,59645
4898,4985,0.0010593367829624,CHR_8,133123,CHR_8,59645
4898,4986,0.0040620288654467,CHR_8,134839,CHR_8,59645
4898,4987,0.0030339332078646,CHR_8,135448,CHR_8,59645
4898,4988,0.0037816923605674,CHR_8,135849,CHR_8,59645
4898,4989,0.000142882507314,CHR_8,138689,CHR_8,59645
4898,4990,0.0016105683345455,CHR_8,139684,CHR_8,59645
4898,4991,8.97856560501197e-07,CHR_8,140044,CHR_8,59645
4898,4992,0.0005551700972456,CHR_8,140065,CHR_8,59645
4898,4993,0.0014890063301659,CHR_8,141525,CHR_8,59645
4898,4994,0.0081453425616781,CHR_8,143451,CHR_8,59645
4898,4995,0.0109181869014794,CHR_8,144266,CHR_8,59645
4898,4996,0.0086132890872741,CHR_8,144671,CHR_8,59645
4898,4997,3.82236807149911e-05,CHR_8,146416,CHR_8,59645
4898,4998,0.0056689421485428,CHR_8,150593,CHR_8,59645
4898,4999,0.0065813662363403,CHR_8,151325,CHR_8,59645
4898,5000,0.0049452976466846,CHR_8,151383,CHR_8,59645
4898,5001,0.0065813662363403,CHR_8,154940,CHR_8,59645
4898,5002,0.0090541452579423,CHR_8,156216,CHR_8,59645
4898,5003,0.00752185150976,CHR_8,159162,CHR_8,59645
4898,5004,0.0131960321825726,CHR_8,159677,CHR_8,59645
4898,5005,0.0145541069100391,CHR_8,160087,CHR_8,59645
4898,5006,0.0138931314807263,CHR_8,160450,CHR_8,59645
4898,5007,0.0159226405831893,CHR_8,160596,CHR_8,59645
4898,5008,0.0031192330558924,CHR_8,161761,CHR_8,59645
4898,5009,0.00752185150976,CHR_8,164143,CHR_8,59645
4898,5010,0.0048726949961876,CHR_8,164304,CHR_8,59645
4898,5011,0.0048726949961876,CHR_8,164380,CHR_8,59645
4898,5012,0.0031106753055576,CHR_8,165385,CHR_8,59645
4898,5013,0.0031238087307253,CHR_8,165566,CHR_8,59645
4898,5014,0.0031238087307253,CHR_8,165572,CHR_8,59645
4898,5015,0.0028207441963411,CHR_8,165588,CHR_8,59645
4898,5016,0.0028119862300333,CHR_8,165608,CHR_8,59645
4898,5017,0.0037673859011577,CHR_8,165710,CHR_8,59645
4898,5018,0.0019791445546007,CHR_8,165734,CHR_8,59645
4898,5019,0.0022452710771096,CHR_8,165797,CHR_8,59645
4898,5020,0.0045020749951412,CHR_8,165986,CHR_8,59645
4898,5021,0.004894728348956,CHR_8,165995,CHR_8,59645
4898,5022,0.004894728348956,CHR_8,166046,CHR_8,59645
4898,5023,0.0048830943068231,CHR_8,166130,CHR_8,59645
4898,5024,0.0048726949961876,CHR_8,166209,CHR_8,59645
4898,5025,0.0052853966909779,CHR_8,166367,CHR_8,59645
4898,5026,0.004496746705625,CHR_8,166391,CHR_8,59645
4898,5027,0.0025332044431812,CHR_8,166445,CHR_8,59645
4898,5028,0.0048830943068231,CHR_8,166892,CHR_8,59645
4898,5029,0.0041313559322033,CHR_8,167286,CHR_8,59645
4898,5030,0.0052977677531439,CHR_8,168070,CHR_8,59645
4898,5031,0.0070281529386769,CHR_8,168732,CHR_8,59645
4898,5032,0.0053044569993722,CHR_8,168762,CHR_8,59645
4898,5033,0.0057239451951512,CHR_8,169190,CHR_8,59645
4898,5034,0.006549178222907,CHR_8,169199,CHR_8,59645
4898,5035,0.0048439783257352,CHR_8,169202,CHR_8,59645
4898,5036,0.0044824645560174,CHR_8,170381,CHR_8,59645
4898,5037,0.0056816769469508,CHR_8,170419,CHR_8,59645
4898,5038,0.0031148554665805,CHR_8,170619,CHR_8,59645
4898,5039,0.0002418876770039,CHR_8,173136,CHR_8,59645
4898,5040,0.0013140716021193,CHR_8,173184,CHR_8,59645
4898,5041,0.0041088854648176,CHR_8,175778,CHR_8,59645
4898,5042,0.0007795145347454,CHR_8,176997,CHR_8,59645
4898,5043,0.000813834761827,CHR_8,179821,CHR_8,59645
4898,5044,0.0013386571056062,CHR_8,183857,CHR_8,59645
4898,5045,0.0027788427967708,CHR_8,185325,CHR_8,59645
4898,5046,0.0048433576585059,CHR_8,185478,CHR_8,59645
4898,5047,0.0030959183727013,CHR_8,188007,CHR_8,59645
4898,5048,0.0009370507700982,CHR_8,188958,CHR_8,59645
4898,5049,0.0019760100883844,CHR_8,190366,CHR_8,59645
4898,5050,0.0008306110230051,CHR_8,190872,CHR_8,59645
4898,5051,0.0009985914082597,CHR_8,191947,CHR_8,59645
4898,5052,0.0002436591072162,CHR_8,193408,CHR_8,59645
4898,5053,0.0006094916532653,CHR_8,193417,CHR_8,59645
4898,5054,0.0001394774011299,CHR_8,193425,CHR_8,59645
4898,5055,0.0004466179853062,CHR_8,193426,CHR_8,59645
4898,5056,6.06652801069239e-06,CHR_8,193438,CHR_8,59645
4898,5057,1.05632666315198e-06,CHR_8,194308,CHR_8,59645
4898,5058,0.00210272764232,CHR_8,194338,CHR_8,59645
4898,5059,2.07258658806186e-05,CHR_8,194446,CHR_8,59645
4898,5060,0.0003804523578534,CHR_8,194508,CHR_8,59645
4898,5061,0.0003804523578534,CHR_8,194526,CHR_8,59645
4898,5062,0.0002611135890573,CHR_8,194530,CHR_8,59645
4898,5063,0.0002611135890573,CHR_8,194545,CHR_8,59645
4898,5064,8.67854387763856e-05,CHR_8,194566,CHR_8,59645
4898,5065,0.0001607411211931,CHR_8,194570,CHR_8,59645
4898,5066,0.0001607411211931,CHR_8,194574,CHR_8,59645
4898,5067,8.67854387763856e-05,CHR_8,194575,CHR_8,59645
4898,5068,8.49062660503327e-05,CHR_8,194578,CHR_8,59645
4898,5069,0.0002611135890573,CHR_8,194584,CHR_8,59645
4898,5070,0.0005449676183939,CHR_8,194592,CHR_8,59645
4898,5071,0.0005449676183939,CHR_8,194593,CHR_8,59645
4898,5072,0.0010799435153725,CHR_8,194658,CHR_8,59645
4898,5073,4.56867010874436e-06,CHR_8,197262,CHR_8,59645
4898,5074,8.21777092963532e-05,CHR_8,197968,CHR_8,59645
4898,5075,6.00099528702318e-05,CHR_8,200519,CHR_8,59645
4898,5076,0.0001797994064943,CHR_8,200608,CHR_8,59645
4898,5077,0.0001797994064943,CHR_8,200617,CHR_8,59645
4898,5078,0.0002677222316421,CHR_8,202890,CHR_8,59645
4898,5079,0.0002663574929787,CHR_8,203255,CHR_8,59645
4898,5080,0.0002663574929787,CHR_8,203274,CHR_8,59645
4898,5081,0.0006130335844318,CHR_8,203496,CHR_8,59645
4898,5082,0.0003666213294273,CHR_8,203615,CHR_8,59645
4898,5083,0.0009247229198718,CHR_8,203675,CHR_8,59645
4898,5084,2.68875445116633e-05,CHR_8,203842,CHR_8,59645
4898,5085,0.0001843644441219,CHR_8,203888,CHR_8,59645
4898,5086,0.0002691065446727,CHR_8,204054,CHR_8,59645
4898,5087,0.0002691065446727,CHR_8,204151,CHR_8,59645
4898,5088,0.0002691065446727,CHR_8,204219,CHR_8,59645
4898,5089,0.0001843644441219,CHR_8,204645,CHR_8,59645
4898,5090,0.0001843644441219,CHR_8,204670,CHR_8,59645
4898,5091,0.0002705106581878,CHR_8,205313,CHR_8,59645
4898,5092,5.77812018489904e-06,CHR_8,205962,CHR_8,59645
4898,5093,0.0001184548011721,CHR_8,206151,CHR_8,59645
4898,5094,0.0003747627906679,CHR_8,206460,CHR_8,59645
4898,5095,0.0004901702992302,CHR_8,206590,CHR_8,59645
4898,5096,2.79135484093292e-05,CHR_8,210269,CHR_8,59645
4898,5097,0.0001855418592706,CHR_8,210269,CHR_8,59645
4898,5098,9.667728430046e-06,CHR_8,210535,CHR_8,59645
4898,5099,0.0015728746637409,CHR_8,212536,CHR_8,59645
4898,5100,0.0001832016809653,CHR_8,216159,CHR_8,59645
4898,5101,0.0009664083898092,CHR_8,219145,CHR_8,59645
4898,5102,0.000641667517955,CHR_8,219477,CHR_8,59645
4898,5103,0.0015343364025647,CHR_8,220430,CHR_8,59645
4898,5104,0.0019699484284081,CHR_8,221382,CHR_8,59645
4898,5105,0.004136632146921,CHR_8,221387,CHR_8,59645
4898,5106,0.0048830943068231,CHR_8,221395,CHR_8,59645
4898,5107,0.0019929441177586,CHR_8,223812,CHR_8,59645
4898,5108,0.00037996726796,CHR_8,225328,CHR_8,59645
4898,5109,0.0011268159766714,CHR_8,225830,CHR_8,59645
4898,5110,0.00037996726796,CHR_8,229142,CHR_8,59645
4898,5111,0.0031441080266595,CHR_8,230941,CHR_8,59645
4898,5112,0.0025377070822397,CHR_8,231269,CHR_8,59645
4898,5113,0.0039227942696201,CHR_8,233344,CHR_8,59645
4898,5114,0.0044782693998412,CHR_8,235793,CHR_8,59645
4898,5115,0.0026183550374594,CHR_8,237735,CHR_8,59645
4898,5116,0.0022746253027901,CHR_8,237840,CHR_8,59645
4898,5117,0.0001744050051621,CHR_8,238967,CHR_8,59645
4898,5118,6.56588792182009e-05,CHR_8,239187,CHR_8,59645
4898,5119,6.46934541938383e-06,CHR_8,240735,CHR_8,59645
4898,5120,3.54812105923372e-08,CHR_8,241021,CHR_8,59645
4898,5121,0.0009319370612236,CHR_8,242447,CHR_8,59645
4898,5122,0.0002733792260546,CHR_8,242816,CHR_8,59645
4898,5123,0.0002733792260546,CHR_8,244248,CHR_8,59645
4898,5124,0.0013028224429814,CHR_8,244520,CHR_8,59645
4898,5125,0.0007652612620679,CHR_8,245373,CHR_8,59645
4898,5126,0.000939700130378,CHR_8,248246,CHR_8,59645
4898,5127,0.0009370507700982,CHR_8,249836,CHR_8,59645
4898,5128,0.0006493328143658,CHR_8,250646,CHR_8,59645
4898,5129,6.23430880624417e-06,CHR_8,250827,CHR_8,59645
4898,5130,3.52427507619615e-05,CHR_8,252848,CHR_8,59645
4898,5131,0.0006574216743708,CHR_8,252929,CHR_8,59645
4898,5132,0.0002008909169926,CHR_8,253025,CHR_8,59645
4898,5133,3.4671393958678e-05,CHR_8,255323,CHR_8,59645
4898,5134,0.000813834761827,CHR_8,257550,CHR_8,59645
4898,5135,0.0020468027568407,CHR_8,259324,CHR_8,59645
4898,5136,0.0020576695507801,CHR_8,261710,CHR_8,59645
4898,5137,0.0018135985561833,CHR_8,261724,CHR_8,59645
4898,5138,0.0028754923474979,CHR_8,262618,CHR_8,59645
4898,5139,0.0022894113129906,CHR_8,263049,CHR_8,59645
4898,5140,0.0041809741566498,CHR_8,263382,CHR_8,59645
4898,5141,0.0070879072419904,CHR_8,267630,CHR_8,59645
4898,5142,0.0009480237337075,CHR_8,269682,CHR_8,59645
4898,5143,0.0007900662189117,CHR_8,272525,CHR_8,59645
4898,5144,0.000202278765529,CHR_8,272825,CHR_8,59645
4898,5145,0.0009800051354602,CHR_8,277103,CHR_8,59645
4898,5146,0.0003697996918335,CHR_8,279899,CHR_8,59645
4898,5147,0.0001367504765833,CHR_8,282569,CHR_8,59645
4898,5148,7.10182187519821e-05,CHR_8,284047,CHR_8,59645
4898,5149,0.0013715321364407,CHR_8,289273,CHR_8,59645
4898,5150,0.0009509251053359,CHR_8,289717,CHR_8,59645
4898,5151,3.2455295772795e-05,CHR_8,291360,CHR_8,59645
4898,5152,3.2455295772795e-05,CHR_8,291363,CHR_8,59645
4898,5153,0.0004980483596099,CHR_8,292640,CHR_8,59645
4898,5154,0.0013349621318532,CHR_8,298467,CHR_8,59645
4898,5155,0.0022843328987396,CHR_8,298906,CHR_8,59645
4898,5156,0.0005086909640924,CHR_8,300010,CHR_8,59645
4898,5157,0.000792839656048,CHR_8,302175,CHR_8,59645
4898,5158,0.0015495141672166,CHR_8,303954,CHR_8,59645
4898,5159,0.0028691780566534,CHR_8,312174,CHR_8,59645
4898,5160,0.0015535647639645,CHR_8,313105,CHR_8,59645
4898,5161,0.0031676486871146,CHR_8,315156,CHR_8,59645
4898,5162,0.0031614556964972,CHR_8,315211,CHR_8,59645
4898,5163,0.0035156651258346,CHR_8,317992,CHR_8,59645
4898,5164,0.0031945091634307,CHR_8,318497,CHR_8,59645
4898,5165,0.0031614556964972,CHR_8,319453,CHR_8,59645
4898,5166,0.0013627485132416,CHR_8,321066,CHR_8,59645
4898,5167,0.0020691005521291,CHR_8,321259,CHR_8,59645
4898,5168,0.0050224191954859,CHR_8,323234,CHR_8,59645
4898,5169,0.0062132752045493,CHR_8,323454,CHR_8,59645
4898,5170,0.0045885905704714,CHR_8,324043,CHR_8,59645
4898,5171,0.0086013031160769,CHR_8,327592,CHR_8,59645
4898,5172,0.0062132752045493,CHR_8,329765,CHR_8,59645
4898,5173,0.0049537919867048,CHR_8,330276,CHR_8,59645
4898,5174,0.002031538581219,CHR_8,330629,CHR_8,59645
4898,5175,0.0025423728813559,CHR_8,334370,CHR_8,59645
4898,5176,0.0011237632306703,CHR_8,334394,CHR_8,59645
4898,5177,0.0038600825514279,CHR_8,334431,CHR_8,59645
4898,5178,0.0022655102140693,CHR_8,334619,CHR_8,59645
4898,5179,0.0025521974746805,CHR_8,334786,CHR_8,59645
4898,5180,0.0049010106969072,CHR_8,334860,CHR_8,59645
4898,5181,0.0090900209841076,CHR_8,337892,CHR_8,59645
4898,5182,0.0057392823674047,CHR_8,338392,CHR_8,59645
4898,5183,0.0152615196470858,CHR_8,340175,CHR_8,59645
4898,5184,0.0138657132377661,CHR_8,340253,CHR_8,59645
4898,5185,0.0220810384016208,CHR_8,341299,CHR_8,59645
4898,5186,0.0220810384016208,CHR_8,341317,CHR_8,59645
4898,5187,0.0331616891630467,CHR_8,342706,CHR_8,59645
4898,5188,0.0282336503638547,CHR_8,343053,CHR_8,59645
4898,5189,0.0221187540742302,CHR_8,343641,CHR_8,59645
4898,5190,0.0245812123007278,CHR_8,345499,CHR_8,59645
4898,5191,0.0220013037809649,CHR_8,346432,CHR_8,59645
4898,5192,0.0188221864016655,CHR_8,347011,CHR_8,59645
4898,5193,0.0203799867766532,CHR_8,350623,CHR_8,59645
4898,5194,0.0188022598870057,CHR_8,350664,CHR_8,59645
4898,5195,0.0195665428155459,CHR_8,353097,CHR_8,59645
4898,5196,0.0057100649557917,CHR_8,359103,CHR_8,59645
4898,5197,0.0061379235464867,CHR_8,359104,CHR_8,59645
4898,5198,0.0057100649557917,CHR_8,359105,CHR_8,59645
4898,5199,0.0070621468926553,CHR_8,359203,CHR_8,59645
4898,5200,0.0061447244441104,CHR_8,359415,CHR_8,59645
4898,5201,0.0070544577443731,CHR_8,359491,CHR_8,59645
4898,5202,0.0080192888333344,CHR_8,359522,CHR_8,59645
4898,5203,0.0125004079022079,CHR_8,359637,CHR_8,59645
4898,5204,0.0112835139241427,CHR_8,359646,CHR_8,59645
4898,5205,0.0091114174322292,CHR_8,359670,CHR_8,59645
4898,5206,0.0084783205053776,CHR_8,360543,CHR_8,59645
4898,5207,0.0101153228731208,CHR_8,360784,CHR_8,59645
4898,5208,0.0090541452579423,CHR_8,360938,CHR_8,59645
4898,5209,0.0086258309113406,CHR_8,361900,CHR_8,59645
4898,5210,0.006245590639814,CHR_8,363516,CHR_8,59645
4898,5211,0.00420401793216,CHR_8,368023,CHR_8,59645
4898,5212,0.0044104988468484,CHR_8,368026,CHR_8,59645
4898,5213,0.0035156651258346,CHR_8,369658,CHR_8,59645
4898,5214,0.001841276919773,CHR_8,372172,CHR_8,59645
4898,5215,0.0029174513496547,CHR_8,372393,CHR_8,59645
4898,5216,0.0035391327069322,CHR_8,373115,CHR_8,59645
4898,5217,0.0035391327069322,CHR_8,373116,CHR_8,59645
4898,5218,0.0032676311219436,CHR_8,373932,CHR_8,59645
4898,5219,0.004659058484687,CHR_8,374064,CHR_8,59645
4898,5220,0.004659058484687,CHR_8,374065,CHR_8,59645
4898,5221,0.0029330309621385,CHR_8,374928,CHR_8,59645
4898,5222,0.0020811067763826,CHR_8,375301,CHR_8,59645
4898,5223,0.0042479818109958,CHR_8,375406,CHR_8,59645
4898,5224,0.0002809143547687,CHR_8,375520,CHR_8,59645
4898,5225,0.0014002570446011,CHR_8,375520,CHR_8,59645
4898,5226,0.001841276919773,CHR_8,375742,CHR_8,59645
4898,5227,0.0014769070218951,CHR_8,378120,CHR_8,59645
4898,5228,0.0018084448446594,CHR_8,378565,CHR_8,59645
4898,5229,0.0003138731952291,CHR_8,379942,CHR_8,59645
4898,5230,7.45670500530202e-06,CHR_8,379942,CHR_8,59645
4898,5231,0.0014054030800998,CHR_8,380610,CHR_8,59645
4898,5232,5.80104923325254e-05,CHR_8,381634,CHR_8,59645
4898,5233,4.0081836949964e-05,CHR_8,381783,CHR_8,59645
4898,5234,0.0003576902509733,CHR_8,382963,CHR_8,59645
4898,5235,0.0001832016809653,CHR_8,383024,CHR_8,59645
4898,5236,0.0009294718759314,CHR_8,383093,CHR_8,59645
4898,5237,0.0002525792340325,CHR_8,384503,CHR_8,59645
4898,5238,0.0006056350987897,CHR_8,384582,CHR_8,59645
4898,5239,5.54378531073438e-05,CHR_8,384997,CHR_8,59645
4898,5240,0.0005957184369965,CHR_8,385006,CHR_8,59645
4898,5241,0.0010886157689347,CHR_8,385186,CHR_8,59645
4898,5242,0.0001776010908517,CHR_8,385228,CHR_8,59645
4898,5243,0.0006264308418138,CHR_8,386052,CHR_8,59645
4898,5244,0.0002716367447005,CHR_8,386060,CHR_8,59645
4898,5245,0.0001276842453734,CHR_8,386061,CHR_8,59645
4898,5246,0.0002610899964922,CHR_8,386144,CHR_8,59645
4898,5247,0.0006074248844375,CHR_8,386272,CHR_8,59645
4898,5248,6.06903248587563e-05,CHR_8,386466,CHR_8,59645
4898,5249,0.0005674654241981,CHR_8,386616,CHR_8,59645
4898,5250,6.06903248587563e-05,CHR_8,386883,CHR_8,59645
4898,5251,0.0027840619733348,CHR_8,389013,CHR_8,59645
4898,5252,0.006412877032883,CHR_8,389014,CHR_8,59645
4898,5253,0.0014671628217755,CHR_8,389018,CHR_8,59645
4898,5254,0.0003240881669911,CHR_8,389023,CHR_8,59645
4898,5255,0.0003496298746741,CHR_8,389176,CHR_8,59645
4898,5256,2.27558066541113e-05,CHR_8,389677,CHR_8,59645
4898,5257,2.5951366551705e-05,CHR_8,389922,CHR_8,59645
4898,5258,0.0001146474594515,CHR_8,389976,CHR_8,59645
4898,5259,0.0003697996918335,CHR_8,390139,CHR_8,59645
4898,5260,5.93365950259189e-05,CHR_8,390246,CHR_8,59645
4898,5261,3.3549702190675e-05,CHR_8,391951,CHR_8,59645
4898,5262,0.0005957184369965,CHR_8,391989,CHR_8,59645
4898,5263,2.50369660687609e-05,CHR_8,393351,CHR_8,59645
4898,5264,0.0001155833242505,CHR_8,394302,CHR_8,59645
4898,5265,2.64166950488833e-05,CHR_8,394731,CHR_8,59645
4898,5266,2.22344037108639e-07,CHR_8,395585,CHR_8,59645
4898,5267,0.0006467313717411,CHR_8,396899,CHR_8,59645
4898,5268,0.0002036845451331,CHR_8,397561,CHR_8,59645
4898,5269,7.1818442976156e-05,CHR_8,400443,CHR_8,59645
4898,5270,7.20269815866315e-06,CHR_8,400740,CHR_8,59645
4898,5271,7.42743035262033e-05,CHR_8,401605,CHR_8,59645
4898,5272,0.0006392040920552,CHR_8,402810,CHR_8,59645
4898,5273,0.0015535647639645,CHR_8,402964,CHR_8,59645
4898,5274,0.0004316544700415,CHR_8,406205,CHR_8,59645
4898,5275,0.0007873475053933,CHR_8,409226,CHR_8,59645
4898,5276,0.0022843328987396,CHR_8,410935,CHR_8,59645
4898,5277,0.0038037899588013,CHR_8,410984,CHR_8,59645
4898,5278,0.0038163716985836,CHR_8,411809,CHR_8,59645
4898,5279,0.0065535106725768,CHR_8,413653,CHR_8,59645
4898,5280,0.0090801903468717,CHR_8,413730,CHR_8,59645
4898,5281,0.0057314309425771,CHR_8,416391,CHR_8,59645
4898,5282,0.0096600929838251,CHR_8,417360,CHR_8,59645
4898,5283,0.0049371242260071,CHR_8,420017,CHR_8,59645
4898,5284,0.0013800732194894,CHR_8,420265,CHR_8,59645
4898,5285,0.0034424163407214,CHR_8,421095,CHR_8,59645
4898,5286,7.45670500530202e-06,CHR_8,422328,CHR_8,59645
4898,5287,0.000202278765529,CHR_8,422657,CHR_8,59645
4898,5288,0.0046071707559425,CHR_8,425448,CHR_8,59645
4898,5289,0.0042991367512369,CHR_8,428829,CHR_8,59645
4898,5290,0.0054115261219669,CHR_8,429990,CHR_8,59645
4898,5291,0.0042991367512369,CHR_8,430320,CHR_8,59645
4898,5292,0.0063077351114703,CHR_8,430488,CHR_8,59645
4898,5293,0.0081592507032388,CHR_8,432524,CHR_8,59645
4898,5294,0.0058267141007903,CHR_8,433117,CHR_8,59645
4898,5295,0.009220539993706,CHR_8,433370,CHR_8,59645
4898,5296,0.009271422654756,CHR_8,433529,CHR_8,59645
4898,5297,0.0067551358309754,CHR_8,433706,CHR_8,59645
4898,5298,0.003860082551428,CHR_8,437059,CHR_8,59645
4898,5299,1.32689405902377e-05,CHR_8,440200,CHR_8,59645
4898,5300,0.0023355824576146,CHR_8,441024,CHR_8,59645
4898,5301,0.0020691005521291,CHR_8,441527,CHR_8,59645
4898,5302,0.0045977278307097,CHR_8,442870,CHR_8,59645
4898,5303,0.0042207597066955,CHR_8,443100,CHR_8,59645
4898,5304,0.0028819979455572,CHR_8,445658,CHR_8,59645
4898,5305,0.002895589209737,CHR_8,445835,CHR_8,59645
4898,5306,0.0010962737665381,CHR_8,447682,CHR_8,59645
4898,5307,0.0032498131470725,CHR_8,448047,CHR_8,59645
4898,5308,0.002342066944159,CHR_8,449957,CHR_8,59645
4898,5309,0.0004556917022099,CHR_8,452309,CHR_8,59645
4898,5310,0.0002485160552098,CHR_8,452311,CHR_8,59645
4898,5311,0.0005068108139534,CHR_8,452328,CHR_8,59645
4898,5312,0.0057743792767935,CHR_8,453479,CHR_8,59645
4898,5313,0.0041669703815474,CHR_8,453534,CHR_8,59645
4898,5314,0.0003141155683528,CHR_8,453634,CHR_8,59645
