iteration,overlap_pqtl,overlap_eqtl,overlap_both
7869,65,35,4
7870,63,24,3
7871,77,29,8
7872,73,30,6
7873,61,25,6
7874,68,29,8
7875,73,35,7
7876,63,28,4
7877,59,21,4
7878,64,26,4
7879,65,29,4
7880,65,34,8
7881,67,37,10
7882,66,36,9
7883,67,28,6
7884,77,24,1
7885,59,26,8
7886,56,31,8
7887,69,33,4
7888,56,32,8
7889,53,31,6
7890,79,39,9
7891,76,23,4
7892,72,27,5
7893,65,37,8
7894,59,27,3
7895,76,23,6
7896,67,32,5
7897,63,32,10
7898,63,26,5
7899,76,26,3
7900,66,38,8
7901,65,42,7
7902,81,29,7
7903,65,24,5
7904,77,28,9
7905,66,22,5
7906,66,32,4
7907,53,30,5
7908,62,28,4
7909,68,30,4
7910,65,31,10
7911,77,34,9
7912,61,20,1
7913,67,30,5
7914,65,39,4
7915,68,30,7
7916,62,34,6
7917,59,38,8
7918,79,33,4
7919,74,40,10
7920,73,36,9
7921,66,26,4
7922,67,28,7
7923,67,32,7
7924,66,44,10
7925,77,29,9
7926,68,29,5
7927,57,44,5
7928,59,30,7
7929,75,34,6
7930,68,35,7
7931,61,33,6
7932,65,37,4
7933,66,29,9
7934,71,34,7
7935,64,28,6
7936,67,27,6
7937,82,22,6
7938,77,36,11
7939,77,44,11
7940,73,34,6
7941,52,26,2
7942,69,30,9
7943,62,28,8
7944,63,42,15
7945,56,29,6
7946,72,32,10
7947,78,35,8
7948,61,29,5
7949,66,22,4
7950,65,37,10
7951,80,29,7
7952,69,37,3
7953,84,28,12
7954,59,37,6
7955,59,38,8
7956,82,40,13
7957,69,29,4
7958,62,29,4
7959,74,31,11
7960,87,36,10
7961,67,28,4
7962,68,29,5
7963,67,33,8
7964,67,26,4
7965,63,36,6
7966,59,28,3
7967,67,39,11
7968,69,32,6
7969,69,31,5
7970,63,26,4
7971,70,34,10
7972,65,29,9
7973,77,41,11
7974,75,34,12
7975,77,34,11
7976,80,27,10
7977,70,31,7
7978,75,32,10
7979,70,31,8
7980,64,29,5
7981,73,25,2
7982,73,35,9
7983,58,27,7
7984,72,30,9
7985,75,33,7
7986,67,38,11
7987,73,33,8
7988,73,34,6
7989,61,34,9
7990,64,28,9
7991,64,34,8
7992,77,32,8
7993,76,26,10
7994,80,36,8
7995,72,25,2
7996,64,31,5
7997,60,34,9
7998,66,28,6
7999,64,37,5
8000,88,32,12
8001,62,38,9
8002,68,28,4
8003,71,20,6
8004,65,23,5
8005,64,38,9
8006,67,22,8
8007,63,38,10
8008,69,29,9
8009,63,24,4
8010,64,30,5
8011,62,22,5
8012,64,33,6
8013,66,30,11
8014,69,32,6
8015,70,30,7
8016,73,37,6
8017,61,36,5
8018,57,38,9
8019,74,30,10
8020,63,44,8
8021,75,29,5
8022,47,27,4
8023,72,32,3
8024,63,29,5
8025,69,32,8
8026,64,33,6
8027,69,31,7
8028,72,29,7
8029,64,28,5
8030,69,36,10
8031,68,44,14
8032,69,24,5
8033,61,32,7
8034,68,32,10
8035,80,33,8
8036,62,25,3
8037,69,32,7
8038,67,36,13
8039,81,35,13
8040,78,27,3
8041,65,35,7
8042,62,34,5
8043,59,39,3
8044,74,27,7
8045,65,16,5
8046,76,31,11
8047,61,28,5
8048,63,34,11
8049,67,36,3
8050,65,34,11
8051,66,35,6
8052,74,37,8
8053,78,37,13
8054,68,29,3
8055,65,25,3
8056,70,35,5
8057,71,37,6
8058,84,23,7
8059,81,37,7
8060,72,33,6
8061,69,28,6
8062,65,29,4
8063,68,30,10
8064,77,41,15
8065,69,32,6
8066,64,37,5
8067,66,32,10
8068,78,33,10
8069,67,26,6
8070,70,34,8
8071,80,39,8
8072,71,23,5
8073,76,26,5
8074,77,41,13
8075,58,31,8
8076,64,37,8
8077,63,31,3
8078,69,31,7
8079,68,26,6
8080,57,26,6
8081,80,39,9
8082,56,32,3
8083,88,34,12
8084,73,35,10
8085,63,32,6
8086,72,26,7
8087,69,18,7
8088,81,39,6
8089,75,29,6
8090,73,35,6
8091,57,30,5
8092,68,27,6
8093,84,35,11
8094,80,26,7
8095,65,34,6
8096,79,31,7
8097,70,29,9
8098,72,31,8
8099,58,21,4
8100,63,25,9
8101,74,34,12
8102,76,40,8
8103,76,31,10
8104,84,40,12
8105,60,37,8
8106,80,27,8
8107,71,36,11
8108,63,27,4
8109,71,37,5
8110,58,30,5
8111,60,29,5
8112,64,45,10
8113,74,29,5
8114,66,27,4
8115,80,41,11
8116,55,39,4
8117,64,30,4
8118,78,34,7
8119,77,24,5
8120,66,42,8
8121,68,48,9
8122,78,27,6
8123,66,28,6
8124,67,41,6
8125,70,41,16
8126,70,33,6
8127,66,33,8
8128,69,32,9
8129,69,34,9
8130,72,30,4
8131,71,30,10
8132,66,32,10
8133,61,35,3
8134,65,34,6
8135,64,25,4
8136,69,35,6
8137,74,32,7
8138,61,30,8
8139,76,37,11
8140,60,24,5
8141,69,39,5
8142,63,37,8
8143,74,39,7
8144,81,33,9
8145,68,32,6
8146,57,27,6
8147,80,27,5
8148,83,32,4
8149,73,35,10
8150,79,37,9
8151,67,27,8
8152,80,34,5
8153,65,33,7
8154,76,32,5
8155,72,37,4
8156,61,30,4
8157,70,28,7
8158,79,23,6
8159,67,31,7
8160,67,29,7
8161,76,25,6
8162,71,27,6
8163,75,37,5
8164,76,26,9
8165,71,38,6
8166,76,28,12
8167,73,42,13
8168,62,28,6
8169,75,27,8
8170,64,37,10
8171,55,31,5
8172,76,28,5
8173,62,51,8
8174,65,37,7
8175,78,32,8
8176,56,37,5
8177,73,28,7
8178,74,34,9
8179,70,26,8
8180,63,34,9
8181,69,33,9
8182,66,30,9
8183,57,43,6
8184,72,35,11
8185,62,35,8
8186,66,37,9
8187,59,26,3
8188,63,25,6
8189,71,32,5
8190,68,32,10
8191,52,34,3
8192,73,38,6
8193,60,32,6
8194,60,34,2
8195,79,35,9
8196,69,33,9
8197,80,27,9
8198,57,29,5
8199,56,31,2
8200,71,36,11
8201,67,33,10
8202,65,33,9
8203,66,32,6
8204,74,41,11
8205,67,34,10
8206,54,33,3
8207,61,31,9
8208,55,37,5
8209,63,34,9
8210,72,18,6
8211,66,33,7
8212,75,37,6
8213,69,22,5
8214,74,25,6
8215,65,23,14
8216,68,34,6
8217,64,26,5
8218,77,25,3
8219,66,34,4
8220,67,25,1
8221,64,30,6
8222,74,33,11
8223,82,26,6
8224,67,31,2
8225,58,28,3
8226,69,29,8
8227,78,30,7
8228,61,27,3
8229,71,38,11
8230,74,36,7
8231,65,27,6
8232,61,37,10
8233,78,34,7
8234,61,31,8
8235,61,23,6
8236,73,32,6
8237,82,33,11
8238,71,26,7
8239,66,28,8
8240,64,23,2
8241,68,38,8
8242,69,36,14
8243,91,31,3
8244,62,29,4
8245,68,34,11
8246,67,26,8
8247,74,37,9
8248,56,39,7
8249,65,39,5
8250,59,42,6
8251,67,28,4
8252,69,34,5
8253,69,30,5
8254,62,31,7
8255,69,25,6
8256,65,39,6
8257,66,40,8
8258,61,19,7
8259,74,39,10
8260,72,40,10
8261,74,40,4
8262,62,36,4
8263,75,30,6
8264,68,33,9
8265,81,32,4
8266,83,38,8
8267,71,40,6
8268,74,37,8
8269,66,32,10
8270,71,24,6
8271,67,35,8
8272,67,26,10
8273,86,28,6
8274,73,26,4
8275,61,24,4
8276,57,33,7
8277,63,42,5
8278,64,30,8
8279,66,47,9
8280,74,25,9
8281,74,33,5
8282,66,28,5
8283,66,21,11
8284,70,37,7
8285,79,35,6
8286,66,41,7
8287,70,36,7
8288,69,31,6
8289,71,34,5
8290,81,30,6
8291,66,40,9
8292,68,31,7
8293,69,31,7
8294,76,34,7
8295,72,39,6
8296,76,32,7
8297,74,25,6
8298,55,28,5
8299,72,28,7
8300,80,32,5
8301,96,27,7
8302,76,28,10
8303,63,33,5
8304,66,39,10
8305,78,30,10
8306,65,26,6
8307,80,33,9
8308,76,32,6
8309,75,39,9
8310,68,30,6
8311,82,36,9
8312,71,32,7
8313,67,29,7
8314,56,39,9
8315,70,26,8
8316,71,28,7
8317,75,31,8
8318,64,31,4
8319,77,30,8
8320,65,30,5
8321,65,22,7
8322,69,29,5
8323,69,31,3
8324,61,28,5
8325,64,30,6
8326,69,24,7
8327,65,37,7
8328,75,33,3
8329,60,31,9
8330,83,29,10
8331,69,32,10
8332,69,42,8
8333,66,37,7
8334,69,36,5
8335,65,32,8
8336,69,40,12
8337,67,32,8
8338,78,34,9
8339,81,31,6
8340,72,27,9
8341,80,35,13
8342,61,35,6
8343,59,26,4
8344,57,30,4
8345,74,32,3
8346,60,31,5
8347,56,41,8
8348,74,30,5
8349,66,37,8
8350,72,30,5
8351,76,32,5
8352,78,34,5
8353,61,36,12
8354,74,27,7
8355,71,33,9
8356,59,34,9
8357,71,44,8
8358,69,31,4
8359,71,44,13
8360,72,31,12
8361,72,31,7
8362,67,37,7
8363,73,30,6
8364,71,37,8
8365,55,23,3
8366,72,34,7
8367,74,30,5
8368,59,41,7
8369,74,30,12
8370,60,41,12
8371,64,38,9
8372,59,30,6
8373,61,29,4
8374,60,32,6
8375,74,23,6
8376,58,33,6
8377,62,32,4
8378,71,33,7
8379,81,26,6
8380,58,31,6
8381,61,26,4
8382,66,31,7
8383,74,34,7
8384,64,31,5
8385,62,33,7
8386,70,31,8
8387,68,29,6
8388,60,40,9
8389,70,37,8
8390,79,27,5
8391,70,33,8
8392,67,28,6
8393,74,28,5
8394,56,30,2
8395,66,33,5
8396,80,28,7
8397,69,29,6
8398,63,30,7
8399,84,40,14
8400,70,22,3
8401,74,32,7
8402,76,35,8
8403,75,28,5
8404,65,29,7
8405,70,25,9
8406,72,36,6
8407,66,30,5
8408,70,36,8
8409,72,24,6
8410,73,26,8
8411,74,24,7
8412,68,26,5
8413,88,32,8
8414,68,39,9
8415,69,29,6
8416,73,40,10
8417,79,31,3
8418,58,28,7
8419,64,32,7
8420,77,28,11
8421,68,34,8
8422,63,22,9
8423,78,31,7
8424,66,44,8
8425,76,30,8
8426,64,32,8
8427,65,39,8
8428,61,26,1
8429,75,30,8
8430,84,34,7
8431,66,25,5
8432,75,41,10
8433,69,25,8
8434,68,33,3
8435,79,31,12
8436,67,40,10
8437,77,30,4
8438,69,35,4
8439,54,24,2
8440,57,32,4
8441,81,34,8
8442,74,37,12
8443,63,33,6
8444,58,32,6
8445,76,34,2
8446,72,23,5
8447,62,36,5
8448,77,31,7
8449,69,37,12
8450,66,33,6
8451,68,26,4
8452,74,33,12
8453,59,27,2
8454,73,24,4
8455,74,24,5
8456,52,31,2
8457,71,23,5
8458,63,28,3
8459,61,27,4
8460,58,26,1
8461,72,27,4
8462,66,40,6
8463,71,37,8
8464,74,30,8
8465,68,37,9
8466,69,30,9
8467,58,30,10
8468,70,31,7
8469,65,29,7
8470,62,28,5
8471,66,31,8
8472,74,32,6
8473,66,33,7
8474,65,24,9
8475,71,36,9
8476,61,28,8
8477,66,27,4
8478,83,31,10
8479,66,34,6
8480,71,24,4
8481,73,39,6
8482,73,22,6
8483,68,33,6
8484,67,32,8
8485,74,29,8
8486,71,27,4
8487,71,32,7
8488,62,32,8
8489,51,32,4
8490,72,27,2
8491,75,30,4
8492,80,27,3
8493,67,30,6
8494,77,31,12
8495,67,30,12
8496,65,28,7
8497,71,27,3
8498,76,36,5
8499,56,28,6
8500,72,29,6
8501,65,47,9
8502,61,25,7
8503,71,29,9
8504,77,35,12
8505,61,40,2
8506,68,36,8
8507,71,24,5
8508,62,31,6
8509,68,33,7
8510,82,40,12
8511,64,30,6
8512,59,28,6
8513,67,24,2
8514,57,22,3
8515,56,35,12
8516,63,32,6
8517,75,35,12
8518,86,35,6
8519,58,39,8
8520,63,36,7
8521,64,28,5
8522,69,39,10
8523,65,26,6
8524,70,29,4
8525,62,34,5
8526,66,24,3
8527,79,34,8
8528,67,39,9
8529,75,31,9
8530,81,29,11
8531,74,32,6
8532,79,41,8
8533,64,37,5
8534,68,42,9
8535,77,29,9
8536,69,32,9
8537,53,28,9
8538,81,28,6
8539,64,21,3
8540,79,28,6
8541,75,37,9
8542,86,30,8
8543,66,37,11
8544,81,26,7
8545,48,34,10
8546,51,30,3
8547,67,39,9
8548,65,36,5
8549,66,37,9
8550,60,41,9
8551,67,32,11
8552,71,45,13
8553,60,33,8
8554,63,31,1
8555,62,40,9
8556,64,20,5
8557,78,35,12
8558,67,28,10
8559,67,28,9
8560,64,15,3
8561,72,27,7
8562,85,29,9
8563,73,42,10
8564,70,26,4
8565,78,39,9
8566,59,29,4
8567,66,26,9
8568,66,39,11
8569,78,39,6
8570,66,31,8
8571,61,43,9
8572,71,25,5
8573,65,36,7
8574,67,36,8
8575,75,35,9
8576,63,37,9
8577,74,22,1
8578,59,43,10
8579,70,31,4
8580,54,29,6
8581,75,21,4
8582,62,30,4
8583,78,21,4
8584,72,36,7
8585,67,35,8
8586,71,31,8
8587,73,28,6
8588,73,36,13
8589,78,33,8
8590,78,33,11
8591,75,26,8
8592,75,31,8
8593,68,37,10
8594,73,26,4
8595,74,34,12
8596,67,37,8
8597,71,31,7
8598,75,27,7
8599,66,35,9
8600,69,26,7
8601,70,41,11
8602,68,33,5
8603,68,37,7
8604,66,29,5
8605,61,39,10
8606,65,31,3
8607,76,35,8
8608,72,30,6
8609,69,36,12
8610,78,39,6
8611,75,21,5
8612,67,22,6
8613,71,31,7
8614,73,33,7
8615,79,32,8
8616,77,22,9
8617,63,34,8
8618,69,32,7
8619,75,45,14
8620,76,27,6
8621,67,24,5
8622,66,27,5
8623,61,41,10
8624,56,33,8
8625,58,24,4
8626,78,28,5
8627,61,25,8
8628,66,36,7
8629,70,33,10
8630,82,27,6
8631,70,32,10
8632,78,30,6
8633,66,27,2
8634,77,35,6
8635,65,29,9
8636,73,31,7
8637,78,34,8
8638,67,25,6
8639,83,38,7
8640,80,31,9
8641,72,34,8
8642,76,35,5
8643,56,28,4
8644,74,31,8
8645,73,36,4
8646,57,30,4
8647,71,34,10
8648,71,25,6
8649,78,37,7
8650,64,25,5
8651,61,29,9
8652,64,30,5
8653,66,20,6
8654,59,29,8
8655,79,29,6
8656,83,33,5
8657,82,36,9
8658,69,33,5
8659,74,46,12
8660,72,44,9
8661,75,28,11
8662,63,34,3
8663,64,28,6
8664,74,52,11
8665,73,26,6
8666,69,22,6
8667,52,22,5
8668,81,31,10
8669,75,32,11
8670,61,33,3
8671,79,38,7
8672,62,26,3
8673,72,25,7
8674,79,24,6
8675,67,28,3
8676,81,33,6
8677,70,26,5
8678,72,41,9
8679,61,30,3
8680,69,29,7
8681,65,33,8
8682,63,25,7
8683,74,28,6
8684,66,28,3
8685,73,27,8
8686,61,25,5
8687,80,28,7
8688,70,21,5
8689,62,29,6
8690,62,34,7
8691,73,31,7
8692,74,29,10
8693,63,29,5
8694,79,34,10
8695,70,27,8
8696,80,35,12
8697,66,28,4
8698,67,27,3
8699,62,28,7
8700,53,19,5
8701,76,29,12
8702,86,31,7
8703,82,36,9
8704,71,23,4
8705,61,31,9
8706,85,29,9
8707,58,28,7
8708,78,39,12
8709,73,43,12
8710,74,44,12
8711,61,27,7
8712,78,34,5
8713,76,30,5
8714,68,43,8
8715,81,31,8
8716,64,36,10
8717,68,27,8
8718,69,29,8
8719,78,37,12
8720,68,25,3
8721,69,28,8
8722,65,23,8
8723,70,35,11
8724,69,28,6
8725,64,28,6
8726,64,19,4
8727,73,26,8
8728,70,37,8
8729,65,37,6
8730,65,25,6
8731,61,24,9
8732,78,40,5
8733,85,31,7
8734,66,38,7
8735,58,31,7
8736,64,33,6
8737,68,19,6
8738,64,29,6
8739,64,22,4
8740,75,38,11
8741,73,41,12
8742,74,36,12
8743,65,39,8
8744,74,25,5
8745,56,30,7
8746,70,27,9
8747,59,30,7
8748,73,36,8
8749,66,33,5
8750,71,25,5
8751,79,34,8
8752,60,37,11
8753,72,33,8
8754,65,34,7
8755,72,33,11
8756,68,35,7
8757,70,32,8
8758,65,33,4
8759,70,27,10
8760,70,30,8
8761,68,24,3
8762,58,28,4
8763,60,28,2
8764,76,31,6
8765,75,27,10
8766,67,37,9
8767,63,34,7
8768,73,31,7
8769,71,25,2
8770,74,25,3
8771,58,28,6
8772,68,29,7
8773,83,35,7
8774,60,35,4
8775,61,43,10
8776,72,35,12
8777,64,32,9
8778,70,26,7
8779,70,31,9
8780,79,33,9
8781,60,34,7
8782,57,38,10
8783,68,26,5
8784,75,30,7
8785,63,32,6
8786,74,30,4
8787,71,33,7
8788,66,30,9
8789,72,45,8
8790,79,28,5
8791,68,34,6
8792,73,32,8
8793,69,46,16
8794,50,26,2
8795,72,36,8
8796,70,40,7
8797,58,24,3
8798,72,28,2
8799,66,32,7
8800,50,32,3
8801,67,28,6
8802,73,31,10
8803,69,35,8
8804,81,33,9
8805,59,21,1
8806,69,33,6
8807,71,26,2
8808,61,27,6
8809,60,39,9
8810,64,35,3
8811,59,25,6
8812,68,23,7
8813,70,28,4
8814,63,32,7
8815,83,38,7
8816,69,38,5
8817,79,37,11
8818,72,29,7
8819,72,35,8
8820,78,34,8
8821,66,27,10
8822,65,34,10
8823,69,30,9
8824,60,30,5
8825,65,27,8
8826,72,23,7
8827,82,31,7
8828,71,21,6
8829,65,26,6
8830,79,34,8
8831,64,33,6
8832,74,30,10
8833,75,29,7
8834,65,35,7
8835,75,24,12
8836,70,25,4
8837,66,34,8
8838,71,24,6
8839,60,30,4
8840,72,33,9
8841,78,27,5
8842,69,34,7
8843,74,35,7
8844,64,28,4
8845,60,33,4
8846,58,35,6
8847,86,29,7
8848,50,30,3
8849,65,23,4
8850,84,28,2
8851,65,31,7
8852,72,32,8
8853,62,39,5
8854,55,28,3
8855,70,16,3
8856,82,38,12
8857,75,39,10
8858,67,36,10
8859,70,38,6
8860,76,37,14
8861,68,38,7
8862,68,45,13
8863,62,36,5
8864,53,24,4
8865,77,31,8
8866,80,38,6
8867,69,27,7
8868,53,26,9
8869,64,35,11
8870,76,25,6
8871,62,37,8
8872,75,35,12
8873,56,21,2
8874,69,22,5
8875,74,35,9
8876,82,30,7
8877,79,30,7
8878,78,29,8
8879,73,29,5
8880,74,34,9
8881,61,35,7
8882,72,34,13
8883,70,31,7
8884,71,23,4
8885,51,24,3
8886,57,28,7
8887,73,31,4
8888,87,32,10
8889,61,32,4
8890,78,39,11
8891,69,25,6
8892,69,25,7
8893,69,36,8
8894,71,39,4
8895,74,38,14
8896,68,27,6
8897,62,33,8
8898,76,20,5
8899,66,25,9
8900,64,30,10
8901,76,28,5
8902,78,30,11
8903,79,37,9
8904,59,41,8
8905,70,23,7
8906,79,34,6
8907,82,31,10
8908,55,24,3
8909,69,35,7
8910,57,29,7
8911,63,31,6
8912,82,32,9
8913,65,33,7
8914,67,35,8
8915,71,32,4
8916,68,37,7
8917,81,34,9
8918,78,28,5
8919,57,35,6
8920,58,40,9
8921,59,30,7
8922,83,38,7
8923,69,36,9
8924,64,32,8
8925,71,31,7
8926,72,42,10
8927,75,36,9
8928,65,23,4
8929,75,30,8
8930,67,31,7
8931,67,30,5
8932,62,38,1
8933,63,36,8
8934,67,21,3
8935,66,45,10
8936,67,33,8
8937,77,30,9
8938,62,26,5
8939,69,36,5
8940,71,36,10
8941,81,22,4
8942,78,25,6
8943,66,35,9
8944,75,28,4
8945,65,34,10
8946,73,37,10
8947,70,37,12
8948,80,22,5
8949,61,27,6
8950,61,31,5
8951,69,33,8
8952,65,40,4
8953,63,30,5
8954,73,22,5
8955,66,36,5
8956,66,33,5
8957,75,36,9
8958,58,32,5
8959,69,25,3
8960,71,36,8
8961,65,29,5
8962,67,31,7
8963,68,31,6
8964,55,39,8
8965,73,31,5
8966,75,35,10
8967,65,30,5
8968,68,31,6
8969,80,34,9
8970,73,33,11
8971,70,38,6
8972,64,28,8
8973,76,38,8
8974,68,41,14
8975,69,28,2
8976,87,19,6
8977,77,25,3
8978,69,30,3
8979,54,36,7
8980,80,27,6
8981,73,31,6
8982,67,19,3
8983,50,37,9
8984,68,44,9
8985,66,19,2
8986,57,35,11
8987,72,34,6
8988,61,36,6
8989,80,22,10
8990,70,27,6
8991,73,25,6
8992,50,32,4
8993,59,26,3
8994,65,26,3
8995,74,30,9
8996,85,32,9
8997,67,26,4
8998,69,30,9
8999,66,26,6
9000,67,36,8
9001,76,34,8
9002,66,37,8
9003,86,31,10
9004,64,34,6
9005,69,26,3
9006,70,35,6
9007,73,38,4
9008,60,26,8
9009,69,29,7
9010,83,26,8
9011,68,38,7
9012,80,29,9
9013,69,26,6
9014,70,33,10
9015,59,37,6
9016,67,31,4
9017,70,43,12
9018,58,32,8
9019,82,32,11
9020,65,37,6
9021,72,32,3
9022,62,31,4
9023,66,34,3
9024,69,28,12
9025,77,35,9
9026,77,28,6
9027,72,26,8
9028,60,32,4
9029,72,24,6
9030,58,35,11
9031,76,39,7
9032,59,24,3
9033,70,33,10
9034,77,38,8
9035,73,30,9
9036,69,32,6
9037,74,37,7
9038,59,32,4
9039,74,34,7
9040,67,28,5
9041,63,24,4
9042,75,29,6
9043,71,35,10
9044,72,29,6
9045,65,34,9
9046,72,34,4
9047,65,24,6
9048,70,32,7
9049,60,36,3
9050,65,29,5
9051,75,23,7
9052,59,30,6
9053,68,35,8
9054,77,34,12
9055,68,28,6
9056,79,34,7
9057,68,28,6
9058,75,39,11
9059,61,45,6
9060,68,23,7
9061,67,35,8
9062,74,26,7
9063,62,38,10
9064,70,29,5
9065,58,15,6
9066,70,36,8
9067,73,27,8
9068,61,31,8
9069,65,38,9
9070,74,22,7
9071,59,29,7
9072,71,36,9
9073,68,33,6
9074,68,31,8
9075,63,26,6
9076,69,35,7
9077,70,33,14
9078,62,38,7
9079,65,35,6
9080,72,31,12
9081,58,34,9
9082,66,34,8
9083,62,26,3
9084,64,33,10
9085,70,31,6
9086,59,33,9
9087,60,25,3
9088,66,37,7
9089,76,31,9
9090,76,27,6
9091,67,29,8
9092,61,30,5
9093,71,33,8
9094,80,41,10
9095,66,31,11
9096,70,23,3
9097,75,29,10
9098,79,27,3
9099,60,30,8
9100,80,34,8
9101,75,43,11
9102,64,31,10
9103,74,35,6
9104,72,42,11
9105,78,35,6
9106,43,33,4
9107,84,32,9
9108,75,31,6
9109,59,41,10
9110,78,31,12
9111,67,35,8
9112,61,25,5
9113,63,42,8
9114,64,29,6
9115,71,35,7
9116,70,29,4
9117,69,24,6
9118,64,25,5
9119,82,24,4
9120,69,32,5
9121,63,26,6
9122,60,29,7
9123,60,27,3
9124,78,28,9
9125,68,39,12
9126,70,21,3
9127,69,24,5
9128,65,38,9
9129,69,24,5
9130,66,31,8
9131,70,32,7
9132,67,40,7
9133,77,28,6
9134,69,32,6
9135,76,31,9
9136,64,44,11
9137,67,26,6
9138,89,31,9
9139,72,28,9
9140,65,33,1
9141,60,33,5
9142,59,25,5
9143,86,34,7
9144,67,32,7
9145,63,33,10
9146,65,28,5
9147,59,31,5
9148,64,37,8
9149,69,30,8
9150,71,32,8
9151,62,27,3
9152,85,30,12
9153,68,34,7
9154,66,34,9
9155,67,31,5
9156,85,37,10
9157,81,26,6
9158,68,37,8
9159,66,32,6
9160,74,31,9
9161,64,26,5
9162,50,33,5
9163,69,44,9
9164,70,39,9
9165,75,34,8
9166,60,24,5
9167,69,35,5
9168,71,37,8
9169,82,36,9
9170,81,29,10
9171,75,32,11
9172,74,42,8
9173,56,34,7
9174,61,34,6
9175,69,23,4
9176,69,20,5
9177,72,35,10
9178,71,40,7
9179,64,39,10
9180,62,31,7
9181,69,44,13
9182,66,32,6
9183,66,32,6
9184,69,31,7
9185,82,23,5
9186,74,26,9
9187,73,45,17
9188,63,27,9
9189,76,25,8
9190,68,30,7
9191,55,32,6
9192,71,28,11
9193,61,38,8
9194,66,33,9
9195,76,34,9
9196,58,32,4
9197,69,34,5
9198,67,38,4
9199,70,26,7
9200,67,36,7
9201,66,31,8
9202,68,33,8
9203,55,46,9
9204,80,32,9
9205,68,31,11
9206,61,35,7
9207,66,35,6
9208,59,32,5
9209,70,29,5
9210,83,32,9
9211,84,36,8
9212,70,30,5
9213,69,25,8
9214,76,43,9
9215,71,32,8
9216,67,27,5
9217,62,32,7
9218,69,37,8
9219,78,35,8
9220,64,30,8
9221,58,27,4
9222,81,31,12
9223,74,37,7
9224,67,27,8
9225,75,25,8
9226,61,35,8
9227,64,39,6
9228,59,36,7
9229,67,27,6
9230,69,20,6
9231,74,28,6
9232,79,26,7
9233,63,34,8
9234,77,36,4
9235,69,27,8
9236,77,33,13
9237,83,26,4
9238,89,30,9
9239,69,24,8
9240,64,31,6
9241,63,33,5
9242,82,29,7
9243,74,28,7
9244,70,42,6
9245,70,26,3
9246,62,26,7
9247,58,31,6
9248,74,34,10
9249,67,24,7
9250,71,31,9
9251,75,29,14
9252,75,21,5
9253,70,26,5
9254,65,21,5
9255,78,27,8
9256,66,32,6
9257,77,29,10
9258,75,29,7
9259,56,28,2
9260,72,32,9
9261,73,32,9
9262,63,31,5
9263,79,27,10
9264,81,33,7
9265,60,26,4
9266,79,40,16
9267,60,30,4
9268,71,31,7
9269,58,33,6
9270,73,38,10
9271,71,31,8
9272,77,27,5
9273,82,37,8
9274,53,30,6
9275,71,32,8
9276,61,30,5
9277,56,25,4
9278,58,34,11
9279,67,35,9
9280,66,34,7
9281,73,29,6
9282,67,24,5
9283,69,31,6
9284,74,33,10
9285,63,39,10
9286,66,32,11
9287,65,28,2
9288,63,25,1
9289,77,30,11
9290,71,34,11
9291,79,38,10
9292,66,30,5
9293,68,34,7
9294,63,26,10
9295,71,39,8
9296,61,29,8
9297,70,22,6
9298,63,37,6
9299,71,29,6
9300,73,30,9
9301,63,20,5
9302,72,30,3
9303,64,39,6
9304,79,36,9
9305,67,29,5
9306,75,37,8
9307,73,35,9
9308,68,29,10
9309,68,30,6
9310,78,28,5
9311,67,27,11
9312,72,31,6
9313,74,26,3
9314,63,34,3
9315,70,32,9
9316,66,29,7
9317,73,32,5
9318,75,43,19
9319,68,43,8
9320,57,33,2
9321,78,43,10
9322,73,25,6
9323,64,22,3
9324,78,26,5
9325,69,36,5
9326,74,40,11
9327,71,26,3
9328,75,34,10
9329,69,39,12
9330,70,32,10
9331,69,31,6
9332,72,30,6
9333,64,31,6
9334,52,33,6
9335,59,36,9
9336,81,25,8
9337,70,35,7
9338,61,24,5
9339,74,37,10
9340,81,37,8
9341,66,25,3
9342,70,39,5
9343,62,32,4
9344,72,33,4
9345,76,36,7
9346,77,29,6
9347,57,35,6
9348,69,32,7
9349,87,36,9
9350,81,38,9
9351,77,26,9
9352,77,29,8
9353,66,30,6
9354,56,25,4
9355,72,25,8
9356,89,33,13
9357,62,34,10
9358,75,23,7
9359,58,23,5
9360,65,39,7
9361,75,32,5
9362,62,36,6
9363,82,36,8
9364,79,30,9
9365,69,31,7
9366,75,35,8
9367,67,29,4
9368,67,26,5
9369,76,35,8
9370,67,31,8
9371,77,21,2
9372,62,33,8
9373,57,26,6
9374,74,30,6
9375,80,36,12
9376,72,38,11
9377,65,28,3
9378,68,21,6
9379,68,29,5
9380,64,24,2
9381,54,25,6
9382,66,27,6
9383,67,25,4
9384,59,28,6
9385,82,33,10
9386,69,30,6
9387,63,25,8
9388,75,35,6
9389,61,37,8
9390,52,28,3
9391,71,19,3
9392,80,25,7
9393,70,31,9
9394,62,22,6
9395,71,38,11
9396,61,29,7
9397,77,33,6
9398,76,36,11
9399,69,29,9
9400,61,30,6
9401,81,32,11
9402,71,30,5
9403,78,36,8
9404,70,31,8
9405,79,38,11
9406,66,36,4
9407,78,31,10
9408,62,35,12
9409,85,26,8
9410,72,33,7
9411,77,35,10
9412,76,30,7
9413,65,25,6
9414,76,30,10
9415,76,25,5
9416,63,41,13
9417,62,31,4
9418,63,29,8
9419,53,41,8
9420,77,31,10
