"","ORFs","Gene_names"
"4445","YDR050C","TPI1"
"4446","YDR049W","VMS1"
"4447","YDR047W","HEM12"
"4448","YDR046C","BAP3"
"4449","YDR045C","RPC11"
"4450","YDR044W","HEM13"
"4451","YDR043C","NRG1"
"4452","YDR041W","RSM10"
"4453","YDR040C","ENA1"
"4454","YDR039C","ENA2"
"4455","YDR038C","ENA5"
"4456","YDR037W","KRS1"
"4457","YDR036C","EHD3"
"4458","YDR035W","ARO3"
"4459","YDR034C","LYS14"
"4460","YDR033W","MRH1"
"4461","YDR032C","PST2"
"4462","YDR031W","MIX14"
"4463","YDR030C","RAD28"
"4464","YDR028C","REG1"
"4465","YDR027C","VPS54"
"4466","YDR026C","NSI1"
"4467","YDR025W","RPS11A"
"4468","YDR024W","FYV1"
"4469","YDR023W","SES1"
"4470","YDR022C","ATG31"
"4471","YDR021W","FAL1"
"4472","YDR020C","DAS2"
"4473","YDR019C","GCV1"
"4474","YDR017C","KCS1"
"4475","YDR016C","DAD1"
"4476","YDR014W-A","HED1"
"4477","YDR014W","RAD61"
"4478","YDR013W","PSF1"
"4479","YDR012W","RPL4B"
"4480","YDR011W","SNQ2"
"4481","YDR009W","GAL3"
"4482","YDR007W","TRP1"
"4483","YDR006C","SOK1"
"4484","YDR005C","MAF1"
"4485","YDR004W","RAD57"
"4486","YDR003W","RCR2"
"4487","YDR002W","YRB1"
"4488","YDR001C","NTH1"
"4489","YDL248W","COS7"
"4490","YDL247W","MPH2"
"4491","YDL246C","SOR2"
"4492","YDL245C","HXT15"
"4493","YDL244W","THI13"
"4494","YDL243C","AAD4"
"4495","YDL240W","LRG1"
"4496","YDL239C","ADY3"
"4497","YDL238C","GUD1"
"4498","YDL237W","AIM6"
"4499","YDL236W","PHO13"
"4500","YDL235C","YPD1"
"4501","YDL234C","GYP7"
"4502","YDL233W","MFG1"
"4503","YDL232W","OST4"
"4504","YDL231C","BRE4"
"4505","YDL230W","PTP1"
"4506","YDL229W","SSB1"
"4507","YDL227C","HO"
"4508","YDL226C","GCS1"
"4509","YDL225W","SHS1"
"4510","YDL224C","WHI4"
"4511","YDL223C","HBT1"
"4512","YDL222C","FMP45"
"4513","YDL220C","CDC13"
"4514","YDL219W","DTD1"
"4515","YDL217C","TIM22"
"4516","YDL216C","RRI1"
"4517","YDL215C","GDH2"
"4518","YDL214C","PRR2"
"4519","YDL213C","NOP6"
"4520","YDL212W","SHR3"
"4521","YDL210W","UGA4"
"4522","YDL209C","CWC2"
"4523","YDL208W","NHP2"
"4524","YDL207W","GLE1"
"4525","YDL205C","HEM3"
"4526","YDL204W","RTN2"
"4527","YDL203C","ACK1"
"4528","YDL202W","MRPL11"
"4529","YDL201W","TRM8"
"4530","YDL200C","MGT1"
"4531","YDL198C","GGC1"
"4532","YDL197C","ASF2"
"4533","YDL195W","SEC31"
"4534","YDL194W","SNF3"
"4535","YDL193W","NUS1"
"4536","YDL192W","ARF1"
"4537","YDL191W","RPL35A"
"4538","YDL190C","UFD2"
"4539","YDL189W","RBS1"
"4540","YDL188C","PPH22"
"4541","YDL185W","VMA1"
"4542","YDL184C","RPL41A"
"4543","YDL182W","LYS20"
"4544","YDL181W","INH1"
"4545","YDL179W","PCL9"
"4546","YDL178W","DLD2"
"4547","YDL175C","AIR2"
"4548","YDL174C","DLD1"
"4549","YDL173W","PAR32"
"4550","YDL171C","GLT1"
"4551","YDL170W","UGA3"
"4552","YDL169C","UGX2"
"4553","YDL168W","SFA1"
"4554","YDL167C","NRP1"
"4555","YDL166C","FAP7"
"4556","YDL165W","CDC36"
"4557","YDL164C","CDC9"
"4558","YDL161W","ENT1"
"4559","YDL160C-A","MHF2"
"4560","YDL160C","DHH1"
"4561","YDL159W","STE7"
"4562","YDL156W","CMR1"
"4563","YDL155W","CLB3"
"4564","YDL154W","MSH5"
"4565","YDL153C","SAS10"
"4566","YDL151C","BUD30"
"4567","YDL150W","RPC53"
"4568","YDL149W","ATG9"
"4569","YDL148C","NOP14"
"4570","YDL147W","RPN5"
"4571","YDL146W","LDB17"
"4572","YDL145C","COP1"
"4573","YDL143W","CCT4"
"4574","YDL142C","CRD1"
"4575","YDL141W","BPL1"
"4576","YDL140C","RPO21"
"4577","YDL139C","SCM3"
"4578","YDL138W","RGT2"
"4579","YDL137W","ARF2"
"4580","YDL136W","RPL35B"
"4581","YDL135C","RDI1"
"4582","YDL134C","PPH21"
"4583","YDL133W","SRF1"
"4584","YDL133C-A","RPL41B"
"4585","YDL132W","CDC53"
"4586","YDL131W","LYS21"
"4587","YDL130W-A","STF1"
"4588","YDL130W","RPP1B"
"4589","YDL128W","VCX1"
"4590","YDL127W","PCL2"
"4591","YDL126C","CDC48"
"4592","YDL125C","HNT1"
"4593","YDL123W","SNA4"
"4594","YDL122W","UBP1"
"4595","YDL120W","YFH1"
"4596","YDL119C","HEM25"
"4597","YDL117W","CYK3"
"4598","YDL116W","NUP84"
"4599","YDL115C","IWR1"
"4600","YDL113C","ATG20"
"4601","YDL112W","TRM3"
"4602","YDL111C","RRP42"
"4603","YDL110C","TMA17"
"4604","YDL108W","KIN28"
"4605","YDL107W","MSS2"
"4606","YDL106C","PHO2"
"4607","YDL105W","NSE4"
"4608","YDL104C","QRI7"
"4609","YDL103C","QRI1"
"4610","YDL102W","POL3"
"4611","YDL101C","DUN1"
"4612","YDL100C","GET3"
"4613","YDL099W","BUG1"
"4614","YDL098C","SNU23"
"4615","YDL097C","RPN6"
"4616","YDL096C","OPI6"
"4617","YDL095W","PMT1"
"4618","YDL093W","PMT5"
"4619","YDL092W","SRP14"
"4620","YDL091C","UBX3"
"4621","YDL090C","RAM1"
"4622","YDL089W","NUR1"
"4623","YDL088C","ASM4"
"4624","YDL087C","LUC7"
"4625","YDL085W","NDE2"
"4626","YDL084W","SUB2"
"4627","YDL083C","RPS16B"
"4628","YDL082W","RPL13A"
"4629","YDL081C","RPP1A"
"4630","YDL080C","THI3"
"4631","YDL079C","MRK1"
"4632","YDL078C","MDH3"
"4633","YDL077C","VAM6"
"4634","YDL076C","RXT3"
"4635","YDL075W","RPL31A"
"4636","YDL074C","BRE1"
"4637","YDL073W","AHK1"
"4638","YDL072C","YET3"
"4639","YDL070W","BDF2"
"4640","YDL069C","CBS1"
"4641","YDL067C","COX9"
"4642","YDL066W","IDP1"
"4643","YDL065C","PEX19"
"4644","YDL064W","UBC9"
"4645","YDL063C","SYO1"
"4646","YDL061C","RPS29B"
"4647","YDL060W","TSR1"
"4648","YDL059C","RAD59"
"4649","YDL058W","USO1"
"4650","YDL056W","MBP1"
"4651","YDL055C","PSA1"
"4652","YDL054C","MCH1"
"4653","YDL053C","PBP4"
"4654","YDL052C","SLC1"
"4655","YDL051W","LHP1"
"4656","YDL049C","KNH1"
"4657","YDL048C","STP4"
"4658","YDL047W","SIT4"
"4659","YDL046W","NPC2"
"4660","YDL045W-A","MRP10"
"4661","YDL045C","FAD1"
"4662","YDL044C","MTF2"
"4663","YDL043C","PRP11"
"4664","YDL042C","SIR2"
"4665","YDL040C","NAT1"
"4666","YDL039C","PRM7"
"4667","YDL037C","BSC1"
"4668","YDL036C","PUS9"
"4669","YDL035C","GPR1"
"4670","YDL033C","SLM3"
"4671","YDL031W","DBP10"
"4672","YDL030W","PRP9"
"4673","YDL029W","ARP2"
"4674","YDL028C","MPS1"
"4675","YDL027C","MRX9"
"4676","YDL025C","RTK1"
"4677","YDL024C","DIA3"
"4678","YDL022W","GPD1"
"4679","YDL021W","GPM2"
"4680","YDL020C","RPN4"
"4681","YDL019C","OSH2"
"4682","YDL018C","ERP3"
"4683","YDL017W","CDC7"
"4684","YDL015C","TSC13"
"4685","YDL014W","NOP1"
"4686","YDL013W","SLX5"
"4687","YDL010W","GRX6"
"4688","YDL008W","APC11"
"4689","YDL007W","RPT2"
"4690","YDL006W","PTC1"
"4691","YDL005C","MED2"
"4692","YDL004W","ATP16"
"4693","YDL003W","MCD1"
"4694","YDL002C","NHP10"
"4695","YDL001W","RMD1"
"4696","YCR107W","AAD3"
"4697","YCR106W","RDS1"
"4698","YCR105W","ADH7"
"4699","YCR104W","PAU3"
"4700","YCR098C","GIT1"
"4701","YCR097W","HMRA1"
"4702","YCR096C","HMRA2"
"4703","YCR095C","OCA4"
"4704","YCR094W","CDC50"
"4705","YCR093W","CDC39"
"4706","YCR092C","MSH3"
"4707","YCR091W","KIN82"
"4708","YCR089W","FIG2"
"4709","YCR088W","ABP1"
"4710","YCR086W","CSM1"
"4711","YCR084C","TUP1"
"4712","YCR083W","TRX3"
"4713","YCR082W","AHC2"
"4714","YCR081W","SRB8"
"4715","YCR079W","PTC6"
"4716","YCR077C","PAT1"
"4717","YCR076C","FUB1"
"4718","YCR075W-A","EGO2"
"4719","YCR075C","ERS1"
"4720","YCR073W-A","SOL2"
"4721","YCR073C","SSK22"
"4722","YCR072C","RSA4"
"4723","YCR071C","IMG2"
"4724","YCR069W","CPR4"
"4725","YCR068W","ATG15"
"4726","YCR067C","SED4"
"4727","YCR066W","RAD18"
"4728","YCR065W","HCM1"
"4729","YCR063W","BUD31"
"4730","YCR060W","TAH1"
"4731","YCR059C","YIH1"
"4732","YCR057C","PWP2"
"4733","YCR054C","CTR86"
"4734","YCR053W","THR4"
"4735","YCR052W","RSC6"
"4736","YCR048W","ARE1"
"4737","YCR047C","BUD23"
"4738","YCR046C","IMG1"
"4739","YCR045C","RRT12"
"4740","YCR044C","PER1"
"4741","YCR042C","TAF2"
"4742","YCR040W","MATALPHA1"
"4743","YCR039C","MATALPHA2"
"4744","YCR038C","BUD5"
"4745","YCR037C","PHO87"
"4746","YCR036W","RBK1"
"4747","YCR035C","RRP43"
"4748","YCR034W","ELO2"
"4749","YCR033W","SNT1"
"4750","YCR032W","BPH1"
"4751","YCR031C","RPS14A"
"4752","YCR030C","SYP1"
"4753","YCR028C-A","RIM1"
"4754","YCR028C","FEN2"
"4755","YCR027C","RHB1"
"4756","YCR026C","NPP1"
"4757","YCR024C-A","PMP1"
"4758","YCR024C","SLM5"
"4759","YCR021C","HSP30"
"4760","YCR020W-B","HTL1"
"4761","YCR020C-A","MAK31"
"4762","YCR020C","PET18"
"4763","YCR019W","MAK32"
"4764","YCR018C","SRD1"
"4765","YCR017C","CWH43"
"4766","YCR015C","CTO1"
"4767","YCR014C","POL4"
"4768","YCR012W","PGK1"
"4769","YCR011C","ADP1"
"4770","YCR010C","ADY2"
"4771","YCR009C","RVS161"
"4772","YCR008W","SAT4"
"4773","YCR005C","CIT2"
"4774","YCR004C","YCP4"
"4775","YCR003W","MRPL32"
"4776","YCR002C","CDC10"
"4777","YCL073C","GEX1"
"4778","YCL069W","VBA3"
"4779","YCL067C","HMLALPHA2"
"4780","YCL066W","HMLALPHA1"
"4781","YCL064C","CHA1"
"4782","YCL063W","VAC17"
"4783","YCL061C","MRC1"
"4784","YCL059C","KRR1"
"4785","YCL058W-A","ADF1"
"4786","YCL058C","FYV5"
"4787","YCL057W","PRD1"
"4788","YCL057C-A","MIC10"
"4789","YCL056C","PEX34"
"4790","YCL055W","KAR4"
"4791","YCL054W-A","RDT1"
"4792","YCL054W","SPB1"
"4793","YCL052C","PBN1"
"4794","YCL051W","LRE1"
"4795","YCL050C","APA1"
"4796","YCL048W","SPS22"
"4797","YCL047C","POF1"
"4798","YCL045C","EMC1"
"4799","YCL044C","MGR1"
"4800","YCL043C","PDI1"
"4801","YCL040W","GLK1"
"4802","YCL039W","GID7"
"4803","YCL038C","ATG22"
"4804","YCL037C","SRO9"
"4805","YCL036W","GFD2"
"4806","YCL035C","GRX1"
"4807","YCL034W","LSB5"
"4808","YCL033C","MXR2"
"4809","YCL032W","STE50"
"4810","YCL031C","RRP7"
"4811","YCL030C","HIS4"
"4812","YCL029C","BIK1"
"4813","YCL028W","RNQ1"
"4814","YCL027W","FUS1"
"4815","YCL026C-B","HBN1"
"4816","YCL026C-A","FRM2"
"4817","YCL025C","AGP1"
"4818","YCL024W","KCC4"
"4819","YCL018W","LEU2"
"4820","YCL017C","NFS1"
"4821","YCL016C","DCC1"
"4822","YCL014W","BUD3"
"4823","YCL011C","GBP2"
"4824","YCL010C","SGF29"
"4825","YCL009C","ILV6"
"4826","YCL008C","STP22"
"4827","YCL005W-A","VMA9"
"4828","YCL005W","LDB16"
"4829","YCL004W","PGS1"
"4830","YCL001W","RER1"
"4831","YBR302C","COS2"
"4832","YBR301W","PAU24"
"4833","YBR299W","MAL32"
"4834","YBR298C","MAL31"
"4835","YBR297W","MAL33"
"4836","YBR296C","PHO89"
"4837","YBR295W","PCA1"
"4838","YBR294W","SUL1"
"4839","YBR293W","VBA2"
"4840","YBR291C","CTP1"
"4841","YBR290W","BSD2"
"4842","YBR289W","SNF5"
"4843","YBR288C","APM3"
"4844","YBR286W","APE3"
"4845","YBR283C","SSH1"
"4846","YBR282W","MRPL27"
"4847","YBR281C","DUG2"
"4848","YBR280C","SAF1"
"4849","YBR279W","PAF1"
"4850","YBR278W","DPB3"
"4851","YBR276C","PPS1"
"4852","YBR275C","RIF1"
"4853","YBR274W","CHK1"
"4854","YBR273C","UBX7"
"4855","YBR272C","HSM3"
"4856","YBR271W","EFM2"
"4857","YBR270C","BIT2"
"4858","YBR269C","SDH8"
"4859","YBR268W","MRPL37"
"4860","YBR267W","REI1"
"4861","YBR266C","SLM6"
"4862","YBR265W","TSC10"
"4863","YBR264C","YPT10"
"4864","YBR263W","SHM1"
"4865","YBR262C","MIC12"
"4866","YBR261C","TAE1"
"4867","YBR260C","RGD1"
"4868","YBR258C","SHG1"
"4869","YBR257W","POP4"
"4870","YBR256C","RIB5"
"4871","YBR255W","MTC4"
"4872","YBR255C-A","RCF3"
"4873","YBR254C","TRS20"
"4874","YBR253W","SRB6"
"4875","YBR252W","DUT1"
"4876","YBR251W","MRPS5"
"4877","YBR250W","SPO23"
"4878","YBR249C","ARO4"
"4879","YBR248C","HIS7"
"4880","YBR247C","ENP1"
"4881","YBR246W","RRT2"
"4882","YBR245C","ISW1"
"4883","YBR244W","GPX2"
"4884","YBR243C","ALG7"
"4885","YBR240C","THI2"
"4886","YBR239C","ERT1"
"4887","YBR237W","PRP5"
"4888","YBR236C","ABD1"
"4889","YBR235W","VHC1"
"4890","YBR234C","ARC40"
"4891","YBR233W-A","DAD3"
"4892","YBR233W","PBP2"
"4893","YBR231C","SWC5"
"4894","YBR230C","OM14"
"4895","YBR229C","ROT2"
"4896","YBR228W","SLX1"
"4897","YBR227C","MCX1"
"4898","YBR223C","TDP1"
"4899","YBR222C","PCS60"
"4900","YBR221C","PDB1"
"4901","YBR218C","PYC2"
"4902","YBR217W","ATG12"
"4903","YBR216C","YBP1"
"4904","YBR215W","HPC2"
"4905","YBR214W","SDS24"
"4906","YBR213W","MET8"
"4907","YBR212W","NGR1"
"4908","YBR211C","AME1"
"4909","YBR210W","ERV15"
"4910","YBR208C","DUR1,2"
"4911","YBR207W","FTH1"
"4912","YBR205W","KTR3"
"4913","YBR204C","LDH1"
"4914","YBR203W","COS111"
"4915","YBR202W","MCM7"
"4916","YBR201W","DER1"
"4917","YBR200W","BEM1"
"4918","YBR199W","KTR4"
"4919","YBR198C","TAF5"
"4920","YBR196C","PGI1"
"4921","YBR195C","MSI1"
"4922","YBR194W","AIM4"
"4923","YBR193C","MED8"
"4924","YBR192W","RIM2"
"4925","YBR191W","RPL21A"
"4926","YBR189W","RPS9B"
"4927","YBR188C","NTC20"
"4928","YBR187W","GDT1"
"4929","YBR186W","PCH2"
"4930","YBR185C","MBA1"
"4931","YBR183W","YPC1"
"4932","YBR182C","SMP1"
"4933","YBR181C","RPS6B"
"4934","YBR180W","DTR1"
"4935","YBR179C","FZO1"
"4936","YBR177C","EHT1"
"4937","YBR176W","ECM31"
"4938","YBR175W","SWD3"
"4939","YBR173C","UMP1"
"4940","YBR172C","SMY2"
"4941","YBR171W","SEC66"
"4942","YBR170C","NPL4"
"4943","YBR169C","SSE2"
"4944","YBR168W","PEX32"
"4945","YBR167C","POP7"
"4946","YBR166C","TYR1"
"4947","YBR165W","UBS1"
"4948","YBR164C","ARL1"
"4949","YBR163W","EXO5"
"4950","YBR162W-A","YSY6"
"4951","YBR162C","TOS1"
"4952","YBR161W","CSH1"
"4953","YBR160W","CDC28"
"4954","YBR159W","IFA38"
"4955","YBR158W","AMN1"
"4956","YBR157C","ICS2"
"4957","YBR156C","SLI15"
"4958","YBR155W","CNS1"
"4959","YBR154C","RPB5"
"4960","YBR153W","RIB7"
"4961","YBR152W","SPP381"
"4962","YBR151W","APD1"
"4963","YBR150C","TBS1"
"4964","YBR149W","ARA1"
"4965","YBR148W","YSW1"
"4966","YBR147W","RTC2"
"4967","YBR146W","MRPS9"
"4968","YBR145W","ADH5"
"4969","YBR143C","SUP45"
"4970","YBR142W","MAK5"
"4971","YBR141C","BMT2"
"4972","YBR140C","IRA1"
"4973","YBR136W","MEC1"
"4974","YBR135W","CKS1"
"4975","YBR133C","HSL7"
"4976","YBR132C","AGP2"
"4977","YBR131W","CCZ1"
"4978","YBR130C","SHE3"
"4979","YBR129C","OPY1"
"4980","YBR128C","ATG14"
"4981","YBR127C","VMA2"
"4982","YBR126W-A","MEO1"
"4983","YBR126C","TPS1"
"4984","YBR125C","PTC4"
"4985","YBR123C","TFC1"
"4986","YBR122C","MRPL36"
"4987","YBR121C","GRS1"
"4988","YBR120C","CBP6"
"4989","YBR119W","MUD1"
"4990","YBR118W","TEF2"
"4991","YBR117C","TKL2"
"4992","YBR115C","LYS2"
"4993","YBR114W","RAD16"
"4994","YBR112C","CYC8"
"4995","YBR111W-A","SUS1"
"4996","YBR111C","YSA1"
"4997","YBR110W","ALG1"
"4998","YBR109C","CMD1"
"4999","YBR108W","AIM3"
"5000","YBR107C","IML3"
"5001","YBR106W","PHO88"
"5002","YBR105C","VID24"
"5003","YBR104W","YMC2"
"5004","YBR103W","SIF2"
"5005","YBR102C","EXO84"
"5006","YBR101C","FES1"
"5007","YBR098W","MMS4"
"5008","YBR097W","VPS15"
"5009","YBR095C","RXT2"
"5010","YBR094W","PBY1"
"5011","YBR093C","PHO5"
"5012","YBR092C","PHO3"
"5013","YBR091C","TIM12"
"5014","YBR089C-A","NHP6B"
"5015","YBR088C","POL30"
"5016","YBR087W","RFC5"
"5017","YBR086C","IST2"
"5018","YBR085W","AAC3"
"5019","YBR084W","MIS1"
"5020","YBR084C-A","RPL19A"
"5021","YBR083W","TEC1"
"5022","YBR082C","UBC4"
"5023","YBR081C","SPT7"
"5024","YBR080C","SEC18"
"5025","YBR079C","RPG1"
"5026","YBR078W","ECM33"
"5027","YBR077C","SLM4"
"5028","YBR076W","ECM8"
"5029","YBR074W","PFF1"
"5030","YBR073W","RDH54"
"5031","YBR072W","HSP26"
"5032","YBR070C","ALG14"
"5033","YBR069C","TAT1"
"5034","YBR068C","BAP2"
"5035","YBR067C","TIP1"
"5036","YBR066C","NRG2"
"5037","YBR065C","ECM2"
"5038","YBR061C","TRM7"
"5039","YBR060C","ORC2"
"5040","YBR059C","AKL1"
"5041","YBR058C-A","TSC3"
"5042","YBR058C","UBP14"
"5043","YBR057C","MUM2"
"5044","YBR055C","PRP6"
"5045","YBR054W","YRO2"
"5046","YBR052C","RFS1"
"5047","YBR050C","REG2"
"5048","YBR049C","REB1"
"5049","YBR048W","RPS11B"
"5050","YBR047W","FMP23"
"5051","YBR046C","ZTA1"
"5052","YBR045C","GIP1"
"5053","YBR044C","TCM62"
"5054","YBR043C","QDR3"
"5055","YBR042C","CST26"
"5056","YBR041W","FAT1"
"5057","YBR040W","FIG1"
"5058","YBR039W","ATP3"
"5059","YBR038W","CHS2"
"5060","YBR037C","SCO1"
"5061","YBR036C","CSG2"
"5062","YBR035C","PDX3"
"5063","YBR034C","HMT1"
"5064","YBR033W","EDS1"
"5065","YBR031W","RPL4A"
"5066","YBR030W","RKM3"
"5067","YBR029C","CDS1"
"5068","YBR028C","YPK3"
"5069","YBR026C","ETR1"
"5070","YBR025C","OLA1"
"5071","YBR024W","SCO2"
"5072","YBR023C","CHS3"
"5073","YBR022W","POA1"
"5074","YBR021W","FUR4"
"5075","YBR020W","GAL1"
"5076","YBR019C","GAL10"
"5077","YBR018C","GAL7"
"5078","YBR017C","KAP104"
"5079","YBR015C","MNN2"
"5080","YBR014C","GRX7"
"5081","YBR011C","IPP1"
"5082","YBR010W","HHT1"
"5083","YBR009C","HHF1"
"5084","YBR008C","FLR1"
"5085","YBR007C","DSF2"
"5086","YBR006W","UGA2"
"5087","YBR005W","RCR1"
"5088","YBR004C","GPI18"
"5089","YBR003W","COQ1"
"5090","YBR002C","RER2"
"5091","YBR001C","NTH2"
"5092","YBL108C-A","PAU9"
"5093","YBL107C","MIX23"
"5094","YBL106C","SRO77"
"5095","YBL105C","PKC1"
"5096","YBL104C","SEA4"
"5097","YBL103C","RTG3"
"5098","YBL102W","SFT2"
"5099","YBL101C","ECM21"
"5100","YBL099W","ATP1"
"5101","YBL098W","BNA4"
"5102","YBL097W","BRN1"
"5103","YBL095W","MRX3"
"5104","YBL093C","ROX3"
"5105","YBL092W","RPL32"
"5106","YBL091C-A","SCS22"
"5107","YBL091C","MAP2"
"5108","YBL090W","MRP21"
"5109","YBL089W","AVT5"
"5110","YBL088C","TEL1"
"5111","YBL087C","RPL23A"
"5112","YBL085W","BOI1"
"5113","YBL084C","CDC27"
"5114","YBL082C","ALG3"
"5115","YBL080C","PET112"
"5116","YBL079W","NUP170"
"5117","YBL078C","ATG8"
"5118","YBL076C","ILS1"
"5119","YBL075C","SSA3"
"5120","YBL074C","AAR2"
"5121","YBL072C","RPS8A"
"5122","YBL071W-A","KTI11"
"5123","YBL069W","AST1"
"5124","YBL068W","PRS4"
"5125","YBL067C","UBP13"
"5126","YBL066C","SEF1"
"5127","YBL064C","PRX1"
"5128","YBL063W","KIP1"
"5129","YBL061C","SKT5"
"5130","YBL060W","YEL1"
"5131","YBL059C-A","CMC2"
"5132","YBL058W","SHP1"
"5133","YBL057C","PTH2"
"5134","YBL056W","PTC3"
"5135","YBL054W","TOD6"
"5136","YBL052C","SAS3"
"5137","YBL051C","PIN4"
"5138","YBL050W","SEC17"
"5139","YBL049W","MOH1"
"5140","YBL048W","RRT1"
"5141","YBL047C","EDE1"
"5142","YBL046W","PSY4"
"5143","YBL045C","COR1"
"5144","YBL043W","ECM13"
"5145","YBL042C","FUI1"
"5146","YBL041W","PRE7"
"5147","YBL040C","ERD2"
"5148","YBL039C","URA7"
"5149","YBL038W","MRPL16"
"5150","YBL037W","APL3"
"5151","YBL035C","POL12"
"5152","YBL034C","STU1"
"5153","YBL033C","RIB1"
"5154","YBL032W","HEK2"
"5155","YBL031W","SHE1"
"5156","YBL030C","PET9"
"5157","YBL027W","RPL19B"
"5158","YBL026W","LSM2"
"5159","YBL025W","RRN10"
"5160","YBL024W","NCL1"
"5161","YBL023C","MCM2"
"5162","YBL022C","PIM1"
"5163","YBL021C","HAP3"
"5164","YBL020W","RFT1"
"5165","YBL019W","APN2"
"5166","YBL018C","POP8"
"5167","YBL017C","PEP1"
"5168","YBL016W","FUS3"
"5169","YBL015W","ACH1"
"5170","YBL014C","RRN6"
"5171","YBL013W","FMT1"
"5172","YBL011W","SCT1"
"5173","YBL009W","ALK2"
"5174","YBL008W","HIR1"
"5175","YBL007C","SLA1"
"5176","YBL006C","LDB7"
"5177","YBL005W","PDR3"
"5178","YBL004W","UTP20"
"5179","YBL003C","HTA2"
"5180","YBL002W","HTB2"
"5181","YBL001C","ECM15"
"5182","YAR073W","IMD1"
"5183","YAR071W","PHO11"
"5184","YAR070W-A","BIO1"
"5185","YAR069W-A","BIO6"
"5186","YAR050W","FLO1"
"5187","YAR042W","SWH1"
"5188","YAR035W","YAT1"
"5189","YAR033W","MST28"
"5190","YAR031W","PRM9"
"5191","YAR027W","UIP3"
"5192","YAR020C","PAU7"
"5193","YAR019C","CDC15"
"5194","YAR018C","KIN3"
"5195","YAR015W","ADE1"
"5196","YAR014C","BUD14"
"5197","YAR008W","SEN34"
"5198","YAR007C","RFA1"
"5199","YAR003W","SWD1"
"5200","YAR002W","NUP60"
"5201","YAR002C-A","ERP1"
"5202","YAL068C","PAU8"
"5203","YAL067C","SEO1"
"5204","YAL064C-A","TDA8"
"5205","YAL063C","FLO9"
"5206","YAL062W","GDH3"
"5207","YAL061W","BDH2"
"5208","YAL060W","BDH1"
"5209","YAL059W","ECM1"
"5210","YAL058W","CNE1"
"5211","YAL056W","GPB2"
"5212","YAL055W","PEX22"
"5213","YAL054C","ACS1"
"5214","YAL053W","FLC2"
"5215","YAL051W","OAF1"
"5216","YAL049C","AIM2"
"5217","YAL048C","GEM1"
"5218","YAL047C","SPC72"
"5219","YAL046C","BOL3"
"5220","YAL044W-A","BOL1"
"5221","YAL044C","GCV3"
"5222","YAL043C","PTA1"
"5223","YAL042W","ERV46"
"5224","YAL041W","CDC24"
"5225","YAL040C","CLN3"
"5226","YAL039C","CYC3"
"5227","YAL038W","CDC19"
"5228","YAL036C","RBG1"
"5229","YAL035W","FUN12"
"5230","YAL034W-A","MTW1"
"5231","YAL034C","FUN19"
"5232","YAL033W","POP5"
"5233","YAL032C","PRP45"
"5234","YAL031C","GIP4"
"5235","YAL030W","SNC1"
"5236","YAL029C","MYO4"
"5237","YAL028W","FRT2"
"5238","YAL027W","SAW1"
"5239","YAL026C","DRS2"
"5240","YAL025C","MAK16"
"5241","YAL024C","LTE1"
"5242","YAL023C","PMT2"
"5243","YAL022C","FUN26"
"5244","YAL021C","CCR4"
"5245","YAL020C","ATS1"
"5246","YAL019W","FUN30"
"5247","YAL018C","LDS1"
"5248","YAL017W","PSK1"
"5249","YAL016W","TPD3"
"5250","YAL015C","NTG1"
"5251","YAL014C","SYN8"
"5252","YAL013W","DEP1"
"5253","YAL012W","CYS3"
"5254","YAL011W","SWC3"
"5255","YAL010C","MDM10"
"5256","YAL009W","SPO7"
"5257","YAL008W","FUN14"
"5258","YAL007C","ERP2"
"5259","YAL005C","SSA1"
"5260","YAL003W","EFB1"
"5261","YAL002W","VPS8"
"5262","YAL001C","TFC3"
"5263","XDH1","XDH1"
"5264","TLC1","TLC1"
"5265","TAT3","TAT3"
"5266","SUC8","SUC8"
"5267","SUC7","SUC7"
"5268","SUC5","SUC5"
"5269","SUC4","SUC4"
"5270","SUC3","SUC3"
"5271","SUC1","SUC1"
"5272","STRP","STRP"
"5273","STA3","STA3"
"5274","STA2","STA2"
"5275","STA1","STA1"
"5276","SRG1","SRG1"
"5277","SCR1","SCR1"
"5278","RUF5-2","RUF5-2"
"5279","RUF5-1","RUF5-1"
"5280","RUF23","RUF23"
"5281","RUF22","RUF22"
"5282","RUF21","RUF21"
"5283","RUF20","RUF20"
"5284","RTM1","RTM1"
"5285","RPR1","RPR1"
"5286","RNA170","RNA170"
"5287","RME3","RME3"
"5288","RME2","RME2"
"5289","RF2","RF2"
"5290","RDN58-2","RDN58-2"
"5291","RDN58-1","RDN58-1"
"5292","RDN5-6","RDN5-6"
"5293","RDN5-5","RDN5-5"
"5294","RDN5-4","RDN5-4"
"5295","RDN5-3","RDN5-3"
"5296","RDN5-2","RDN5-2"
"5297","RDN5-1","RDN5-1"
"5298","RDN37-2","RDN37-2"
"5299","RDN37-1","RDN37-1"
"5300","RDN25-2","RDN25-2"
"5301","RDN25-1","RDN25-1"
"5302","RDN18-2","RDN18-2"
"5303","RDN18-1","RDN18-1"
"5304","RDN1","RDN1"
"5305","R0040C","REP2"
"5306","R0030W","RAF1"
"5307","R0020C","REP1"
"5308","R0010W","FLP1"
"5309","Q0285","RPM1"
"5310","Q0275","COX3"
"5311","Q0250","COX2"
"5312","Q0160","SCEI"
"5313","Q0158","21S_RRNA"
"5314","Q0140","VAR1"
"5315","Q0130","OLI1"
